WallIDX	Tgt	Prj	Chrg	Value
23	al	w	1	0.00385265
23	al	w	2	0.0224609
23	al	w	3	0.0673896
23	n	al	0	0.00501369
23	n	al	1	0.0553489
23	n	al	2	0.123148
23	n	al	3	0.191016
23	n	d	0	0.00150835
23	n	d	1	0.0149903
23	n	n	0	0.00701908
23	n	n	1	0.0649618
23	n	n	2	0.136344
23	n	n	3	0.203169
23	n	w	0	3.9433e-06
23	n	w	1	0.00297328
23	n	w	2	0.0144771
23	n	w	3	0.037923
23	w	al	0	0
23	w	al	1	1.46391e-30
23	w	al	2	2.37743e-29
23	w	al	3	1.44611e-28
23	w	d	0	0
23	w	d	1	-1.16697e-24
23	w	n	0	0
23	w	n	1	4.91319e-31
23	w	n	2	1.39945e-29
23	w	n	3	8.61152e-29
23	w	w	0	0
23	w	w	1	1.55048e-29
23	w	w	2	1.07781e-28
23	w	w	3	4.19369e-28
24	al	al	0	0.00253757
24	al	al	1	0.0541536
24	al	al	2	0.140217
24	al	al	3	0.252042
24	al	d	0	3.99041e-05
24	al	d	1	0.0104975
24	al	n	0	0.0024672
24	al	n	1	0.0567458
24	al	n	2	0.147632
24	al	n	3	0.26386
24	al	w	0	1.38239e-24
24	al	w	1	0.00286831
24	al	w	2	0.0134583
24	al	w	3	0.0436976
24	n	al	0	0.00420107
24	n	al	1	0.039968
24	n	al	2	0.0914151
24	n	al	3	0.147719
24	n	d	0	0.00124659
24	n	d	1	0.0108133
24	n	n	0	0.00581558
24	n	n	1	0.0471342
24	n	n	2	0.103219
24	n	n	3	0.159881
24	n	w	0	3.3683e-06
24	n	w	1	0.00208777
24	n	w	2	0.00854349
24	n	w	3	0.0242053
24	w	al	0	0
24	w	al	1	1.33081e-29
24	w	al	2	1.51538e-28
24	w	al	3	9.91634e-28
24	w	d	0	0
24	w	d	1	-1.8071e-23
24	w	n	0	0
24	w	n	1	4.21625e-30
24	w	n	2	8.46964e-29
24	w	n	3	5.9034e-28
24	w	w	0	0
24	w	w	1	1.40075e-28
24	w	w	2	7.55153e-28
24	w	w	3	3.10845e-27
25	al	al	0	0.00207403
25	al	al	1	0.0478929
25	al	al	2	0.132631
25	al	al	3	0.246295
25	al	d	0	3.26032e-05
25	al	d	1	0.0091962
25	al	n	0	0.00201554
25	al	n	1	0.0501421
25	al	n	2	0.13959
25	al	n	3	0.257975
25	al	w	0	1.05419e-27
25	al	w	1	0.0025142
25	al	w	2	0.0120467
25	al	w	3	0.041725
25	n	al	0	0.00342259
25	n	al	1	0.0356719
25	n	al	2	0.0871446
25	n	al	3	0.144542
25	n	d	0	0.00101481
25	n	d	1	0.0096681
25	n	n	0	0.00473494
25	n	n	1	0.0422188
25	n	n	2	0.098795
25	n	n	3	0.156714
25	n	w	0	2.74704e-06
25	n	w	1	0.00182484
25	n	w	2	0.00770809
25	n	w	3	0.023167
25	w	al	0	0
25	w	al	1	-3.11871e-31
25	w	al	2	-3.46893e-30
25	w	al	3	-2.4757e-29
25	w	d	0	0
25	w	d	1	7.28029e-34
25	w	n	0	0
25	w	n	1	-9.85048e-32
25	w	n	2	-1.9099e-30
25	w	n	3	-1.47286e-29
25	w	w	0	0
25	w	w	1	-3.28155e-30
25	w	w	2	-1.78901e-29
25	w	w	3	-7.85822e-29
26	al	al	0	0.00168122
26	al	al	1	0.0413572
26	al	al	2	0.120432
26	al	al	3	0.230449
26	al	d	0	2.66864e-05
26	al	d	1	0.00794656
26	al	n	0	0.00165539
26	al	n	1	0.043447
26	al	n	2	0.127028
26	al	n	3	0.241829
26	al	w	0	-7.81803e-27
26	al	w	1	0.00209032
26	al	w	2	0.00993878
26	al	w	3	0.0367517
26	n	al	0	0.00302182
26	n	al	1	0.0337626
26	n	al	2	0.0868296
26	n	al	3	0.147305
26	n	d	0	0.000913553
26	n	d	1	0.0092508
26	n	n	0	0.00424744
26	n	n	1	0.0403355
26	n	n	2	0.0992518
26	n	n	3	0.160374
26	n	w	0	2.36018e-06
26	n	w	1	0.00165163
26	n	w	2	0.00701196
26	n	w	3	0.0223747
26	w	al	0	0
26	w	al	1	-6.94069e-32
26	w	al	2	-6.8775e-31
26	w	al	3	-5.43063e-30
26	w	d	0	0
26	w	d	1	4.10442e-34
26	w	n	0	0
26	w	n	1	-2.38451e-32
26	w	n	2	-3.78019e-31
26	w	n	3	-3.22382e-30
26	w	w	0	0
26	w	w	1	-7.3704e-31
26	w	w	2	-3.91564e-30
26	w	w	3	-1.81096e-29
27	al	al	0	0.00182713
27	al	al	1	0.0285472
27	al	al	2	0.0862401
27	al	al	3	0.168966
27	al	d	0	2.85998e-05
27	al	d	1	0.00515158
27	al	n	0	0.00176538
27	al	n	1	0.0296961
27	al	n	2	0.0903822
27	al	n	3	0.177902
27	al	w	0	-7.64483e-28
27	al	w	1	0.00142473
27	al	w	2	0.00475646
27	al	w	3	0.0187981
27	n	al	0	0.00289787
27	n	al	1	0.0219808
27	n	al	2	0.059006
27	n	al	3	0.10258
27	n	d	0	0.000850902
27	n	d	1	0.00599705
27	n	n	0	0.00397731
27	n	n	1	0.0264738
27	n	n	2	0.0686508
27	n	n	3	0.114332
27	n	w	0	2.3568e-06
27	n	w	1	0.000996795
27	n	w	2	0.00331611
27	n	w	3	0.0111652
27	w	al	0	0
27	w	al	1	-3.31451e-33
27	w	al	2	-1.10655e-32
27	w	al	3	-1.18523e-31
27	w	d	0	0
27	w	d	1	1.13376e-35
27	w	n	0	0
27	w	n	1	-1.02478e-33
27	w	n	2	-3.42123e-33
27	w	n	3	-6.77529e-32
27	w	w	0	0
27	w	w	1	-3.47984e-32
27	w	w	2	-1.16174e-31
27	w	w	3	-5.41143e-31
28	al	al	0	0.00237974
28	al	al	1	0.0275502
28	al	al	2	0.0819996
28	al	al	3	0.152208
28	al	d	0	3.6503e-05
28	al	d	1	0.0047515
28	al	n	0	0.00223686
28	al	n	1	0.0283081
28	al	n	2	0.0851697
28	al	n	3	0.159272
28	al	w	0	1.45057e-27
28	al	w	1	0.00142308
28	al	w	2	0.00477508
28	al	w	3	0.0153809
28	n	al	0	0.00305835
28	n	al	1	0.0175706
28	n	al	2	0.0455354
28	n	al	3	0.0766212
28	n	d	0	0.000845128
28	n	d	1	0.00464966
28	n	n	0	0.00399607
28	n	n	1	0.020808
28	n	n	2	0.0522829
28	n	n	3	0.085604
28	n	w	0	2.68358e-06
28	n	w	1	0.000812921
28	n	w	2	0.00271594
28	n	w	3	0.0076406
28	w	al	0	0
28	w	al	1	-2.4763e-33
28	w	al	2	-8.3091e-33
28	w	al	3	-7.30082e-32
28	w	d	0	0
28	w	d	1	3.97691e-36
28	w	n	0	0
28	w	n	1	-5.79901e-34
28	w	n	2	-1.94583e-33
28	w	n	3	-3.86979e-32
28	w	w	0	0
28	w	w	1	-2.53482e-32
28	w	w	2	-8.50544e-32
28	w	w	3	-3.17789e-31
29	al	al	0	0.00252676
29	al	al	1	0.0394238
29	al	al	2	0.0992256
29	al	al	3	0.19006
29	al	d	0	3.9241e-05
29	al	d	1	0.00730725
29	al	n	0	0.00241544
29	al	n	1	0.0409769
29	al	n	2	0.10371
29	al	n	3	0.199959
29	al	w	0	7.15241e-27
29	al	w	1	0.00209219
29	al	w	2	0.00563184
29	al	w	3	0.0228179
29	n	al	0	0.0037104
29	n	al	1	0.0269592
29	n	al	2	0.062442
29	n	al	3	0.10532
29	n	d	0	0.00106754
29	n	d	1	0.00723562
29	n	n	0	0.00500889
29	n	n	1	0.031879
29	n	n	2	0.0721408
29	n	n	3	0.116487
29	n	w	0	3.09905e-06
29	n	w	1	0.00135587
29	n	w	2	0.00364133
29	n	w	3	0.0124498
29	w	al	0	0
29	w	al	1	-1.56614e-32
29	w	al	2	-4.21581e-32
29	w	al	3	-5.04526e-31
29	w	d	0	0
29	w	d	1	8.72704e-36
29	w	n	0	0
29	w	n	1	-4.35509e-33
29	w	n	2	-1.17232e-32
29	w	n	3	-2.85972e-31
29	w	w	0	0
29	w	w	1	-1.62721e-31
29	w	w	2	-4.3802e-31
29	w	w	3	-2.11749e-30
30	al	al	0	0.00291146
30	al	al	1	0.0592095
30	al	al	2	0.147386
30	al	al	3	0.259272
30	al	d	0	4.56174e-05
30	al	d	1	0.0114931
30	al	n	0	0.00281681
30	al	n	1	0.0619757
30	al	n	2	0.155087
30	al	n	3	0.271235
30	al	w	0	4.56877e-25
30	al	w	1	0.00318705
30	al	w	2	0.0147601
30	al	w	3	0.046045
30	n	al	0	0.00466067
30	n	al	1	0.0420223
30	n	al	2	0.0923832
30	n	al	3	0.146749
30	n	d	0	0.00137169
30	n	d	1	0.0113155
30	n	n	0	0.00640884
30	n	n	1	0.0493424
30	n	n	2	0.103911
30	n	n	3	0.158554
30	n	w	0	3.77865e-06
30	n	w	1	0.00224389
30	n	w	2	0.00901136
30	n	w	3	0.0245868
30	w	al	0	0
30	w	al	1	2.77285e-30
30	w	al	2	3.25423e-29
30	w	al	3	2.01106e-28
30	w	d	0	0
30	w	d	1	-6.13315e-25
30	w	n	0	0
30	w	n	1	8.48702e-31
30	w	n	2	1.82028e-29
30	w	n	3	1.19911e-28
30	w	w	0	0
30	w	w	1	2.90814e-29
30	w	w	2	1.55943e-28
30	w	w	3	6.19765e-28
31	al	al	0	0.0025648
31	al	al	1	0.0430079
31	al	al	2	0.108207
31	al	al	3	0.204039
31	al	d	0	3.98826e-05
31	al	d	1	0.00805727
31	al	n	0	0.00245605
31	al	n	1	0.0447648
31	al	n	2	0.113273
31	al	n	3	0.214609
31	al	w	0	-2.03756e-26
31	al	w	1	0.00229712
31	al	w	2	0.00721304
31	al	w	3	0.026412
31	n	al	0	0.00381486
31	n	al	1	0.0294424
31	n	al	2	0.0676287
31	n	al	3	0.113057
31	n	d	0	0.00110147
31	n	d	1	0.00790287
31	n	n	0	0.00516466
31	n	n	1	0.0347439
31	n	n	2	0.0777013
31	n	n	3	0.124468
31	n	w	0	3.17191e-06
31	n	w	1	0.00150681
31	n	w	2	0.00451065
31	n	w	3	0.0143049
31	w	al	0	0
31	w	al	1	-1.34274e-31
31	w	al	2	-6.55532e-31
31	w	al	3	-5.12657e-30
31	w	d	0	0
31	w	d	1	1.2626e-35
31	w	n	0	0
31	w	n	1	-3.78935e-32
31	w	n	2	-2.86461e-31
31	w	n	3	-2.95829e-30
31	w	w	0	0
31	w	w	1	-1.39704e-30
31	w	w	2	-4.6288e-30
31	w	w	3	-1.99797e-29
32	al	al	0	0.00205167
32	al	al	1	0.0503135
32	al	al	2	0.139507
32	al	al	3	0.256325
32	al	d	0	3.24322e-05
32	al	d	1	0.00976655
32	al	n	0	0.00200891
32	al	n	1	0.0528195
32	al	n	2	0.147063
32	al	n	3	0.268281
32	al	w	0	-4.79265e-26
32	al	w	1	0.0026138
32	al	w	2	0.0133728
32	al	w	3	0.0453033
32	n	al	0	0.00355878
32	n	al	1	0.0390013
32	n	al	2	0.0948247
32	n	al	3	0.155945
32	n	d	0	0.00106748
32	n	d	1	0.0106114
32	n	n	0	0.00497017
32	n	n	1	0.0462065
32	n	n	2	0.107146
32	n	n	3	0.168494
32	n	w	0	2.81075e-06
32	n	w	1	0.00199251
32	n	w	2	0.00886181
32	n	w	3	0.0260817
32	w	al	0	0
32	w	al	1	-3.53731e-31
32	w	al	2	-4.32282e-30
32	w	al	3	-3.03799e-29
32	w	d	0	0
32	w	d	1	1.96134e-35
32	w	n	0	0
32	w	n	1	-1.17264e-31
32	w	n	2	-2.44602e-30
32	w	n	3	-1.80704e-29
32	w	w	0	0
32	w	w	1	-3.74139e-30
32	w	w	2	-2.19707e-29
32	w	w	3	-9.47895e-29
33	al	al	0	0.00198305
33	al	al	1	0.0703735
33	al	al	2	0.203463
33	al	al	3	0.353365
33	al	d	0	3.15622e-05
33	al	d	1	0.0140445
33	al	n	0	0.00195968
33	al	n	1	0.0741865
33	al	n	2	0.214237
33	al	n	3	0.36636
33	al	w	0	-5.47021e-25
33	al	w	1	0.00366782
33	al	w	2	0.0278885
33	al	w	3	0.0817546
33	n	al	0	0.00364563
33	n	al	1	0.0558721
33	n	al	2	0.135852
33	n	al	3	0.214346
33	n	d	0	0.00110744
33	n	d	1	0.0151939
33	n	n	0	0.00514444
33	n	n	1	0.0657548
33	n	n	2	0.14935
33	n	n	3	0.226287
33	n	w	0	2.82774e-06
33	n	w	1	0.00295995
33	n	w	2	0.0179945
33	n	w	3	0.0473614
33	w	al	0	0
33	w	al	1	1.60675e-29
33	w	al	2	4.44839e-28
33	w	al	3	2.41115e-27
33	w	d	0	0
33	w	d	1	-1.26364e-23
33	w	n	0	0
33	w	n	1	5.61474e-30
33	w	n	2	2.64e-28
33	w	n	3	1.44606e-27
33	w	w	0	0
33	w	w	1	1.70954e-28
33	w	w	2	1.68815e-27
33	w	w	3	6.09225e-27
34	al	al	0	0.00231756
34	al	al	1	0.0686752
34	al	al	2	0.189469
34	al	al	3	0.331132
34	al	d	0	3.66958e-05
34	al	d	1	0.013612
34	al	n	0	0.00227432
34	al	n	1	0.0722445
34	al	n	2	0.199875
34	al	n	3	0.344842
34	al	w	0	-1.77357e-25
34	al	w	1	0.00362584
34	al	w	2	0.0228965
34	al	w	3	0.0704553
34	n	al	0	0.00407801
34	n	al	1	0.0525315
34	n	al	2	0.123905
34	n	al	3	0.195832
34	n	d	0	0.00122715
34	n	d	1	0.0142397
34	n	n	0	0.00571025
34	n	n	1	0.0617424
34	n	n	2	0.137101
34	n	n	3	0.207922
34	n	w	0	3.20629e-06
34	n	w	1	0.00280153
34	n	w	2	0.0147179
34	n	w	3	0.0395626
34	w	al	0	0
34	w	al	1	-1.59643e-30
34	w	al	2	-2.89163e-29
34	w	al	3	-1.77092e-28
34	w	d	0	0
34	w	d	1	3.12114e-25
34	w	n	0	0
34	w	n	1	-5.3633e-31
34	w	n	2	-1.70357e-29
34	w	n	3	-1.05462e-28
34	w	w	0	0
34	w	w	1	-1.69102e-29
34	w	w	2	-1.28428e-28
34	w	w	3	-5.10544e-28
35	al	al	0	0.00270615
35	al	al	1	0.0747016
35	al	al	2	0.198696
35	al	al	3	0.339349
35	al	d	0	4.28324e-05
35	al	d	1	0.0148613
35	al	n	0	0.0026543
35	al	n	1	0.078596
35	al	n	2	0.209314
35	al	n	3	0.352998
35	al	w	0	1.74036e-23
35	al	w	1	0.00396589
35	al	w	2	0.0259696
35	al	w	3	0.0740496
35	n	al	0	0.00474606
35	n	al	1	0.0566387
35	n	al	2	0.128232
35	n	al	3	0.199344
35	n	d	0	0.00142713
35	n	d	1	0.0153313
35	n	n	0	0.0066417
35	n	n	1	0.0664278
35	n	n	2	0.141325
35	n	n	3	0.211288
35	n	w	0	3.73543e-06
35	n	w	1	0.00305377
35	n	w	2	0.0162768
35	n	w	3	0.0413189
35	w	al	0	0
35	w	al	1	1.32975e-31
35	w	al	2	2.92939e-30
35	w	al	3	1.48475e-29
35	w	d	0	0
35	w	d	1	1.22724e-25
35	w	n	0	0
35	w	n	1	4.4537e-32
35	w	n	2	1.73077e-30
35	w	n	3	8.86651e-30
35	w	w	0	0
35	w	w	1	1.40806e-30
35	w	w	2	1.16528e-29
35	w	w	3	4.13038e-29
36	al	al	0	0.00287808
36	al	al	1	0.0877394
36	al	al	2	0.235973
36	al	al	3	0.386982
36	al	d	0	4.57553e-05
36	al	d	1	0.017657
36	al	n	0	0.0028398
36	al	n	1	0.0925143
36	al	n	2	0.247491
36	al	n	3	0.399034
36	al	w	0	1.93267e-25
36	al	w	1	0.00463523
36	al	w	2	0.0386466
36	al	w	3	0.0986364
36	n	al	0	0.00524102
36	n	al	1	0.0681303
36	n	al	2	0.15179
36	n	al	3	0.229578
36	n	d	0	0.00158889
36	n	d	1	0.0184611
36	n	n	0	0.00738359
36	n	n	1	0.0797613
36	n	n	2	0.164929
36	n	n	3	0.240779
36	n	w	0	4.07704e-06
36	n	w	1	0.00370413
36	n	w	2	0.0236588
36	n	w	3	0.0560822
36	w	al	0	0
36	w	al	1	1.81521e-30
36	w	al	2	6.92753e-29
36	w	al	3	3.01455e-28
36	w	d	0	0
36	w	d	1	1.12876e-25
36	w	n	0	0
36	w	n	1	6.2904e-31
36	w	n	2	4.11252e-29
36	w	n	3	1.82193e-28
36	w	w	0	0
36	w	w	1	1.92948e-29
36	w	w	2	2.27126e-28
36	w	w	3	6.81512e-28
37	al	al	0	0.00262376
37	al	al	1	0.110106
37	al	al	2	0.287887
37	al	al	3	0.455544
37	al	d	0	4.24451e-05
37	al	d	1	0.0226893
37	al	n	0	0.00265016
37	al	n	1	0.116698
37	al	n	2	0.300674
37	al	n	3	0.464859
37	al	w	0	5.68976e-24
37	al	w	1	0.00832893
37	al	w	2	0.0556942
37	al	w	3	0.134195
37	n	al	0	0.00548066
37	n	al	1	0.0912104
37	n	al	2	0.199354
37	n	al	3	0.294825
37	n	d	0	0.00170676
37	n	d	1	0.0236611
37	n	n	0	0.00789346
37	n	n	1	0.105085
37	n	n	2	0.213114
37	n	n	3	0.305004
37	n	w	0	4.09568e-06
37	n	w	1	0.00685661
37	n	w	2	0.0371789
37	n	w	3	0.0848869
37	w	al	0	0
37	w	al	1	-1.30995e-29
37	w	al	2	-2.44432e-28
37	w	al	3	-1.01861e-27
37	w	d	0	0
37	w	d	1	1.70313e-24
37	w	n	0	0
37	w	n	1	-7.36153e-30
37	w	n	2	-1.43908e-28
37	w	n	3	-6.17133e-28
37	w	w	0	0
37	w	w	1	-8.28414e-29
37	w	w	2	-7.41216e-28
37	w	w	3	-2.02817e-27
38	al	al	0	0.00285837
38	al	al	1	0.0757968
38	al	al	2	0.198158
38	al	al	3	0.336734
38	al	d	0	4.52392e-05
38	al	d	1	0.0150885
38	al	n	0	0.00280339
38	al	n	1	0.0797507
38	al	n	2	0.208763
38	al	n	3	0.350462
38	al	w	0	1.48483e-26
38	al	w	1	0.00402761
38	al	w	2	0.0257853
38	al	w	3	0.0727162
38	n	al	0	0.00501067
38	n	al	1	0.0573893
38	n	al	2	0.127909
38	n	al	3	0.197997
38	n	d	0	0.00150654
38	n	d	1	0.0155309
38	n	n	0	0.00701141
38	n	n	1	0.0672845
38	n	n	2	0.141002
38	n	n	3	0.20999
38	n	w	0	3.94428e-06
38	n	w	1	0.00309978
38	n	w	2	0.0161743
38	n	w	3	0.0406033
38	w	al	0	0
38	w	al	1	1.20195e-31
38	w	al	2	2.56808e-30
38	w	al	3	1.26859e-29
38	w	d	0	0
38	w	d	1	-9.94475e-26
38	w	n	0	0
38	w	n	1	4.0239e-32
38	w	n	2	1.51698e-30
38	w	n	3	7.56583e-30
38	w	w	0	0
38	w	w	1	1.27267e-30
38	w	w	2	1.027e-29
38	w	w	3	3.59294e-29
39	al	al	0	0.00249524
39	al	al	1	0.0644257
39	al	al	2	0.172425
39	al	al	3	0.302809
39	al	d	0	3.93487e-05
39	al	d	1	0.0126672
39	al	n	0	0.00243526
39	al	n	1	0.0676458
39	al	n	2	0.181811
39	al	n	3	0.315839
39	al	w	0	-8.64027e-26
39	al	w	1	0.0034268
39	al	w	2	0.019418
39	al	w	3	0.0609861
39	n	al	0	0.00423666
39	n	al	1	0.047943
39	n	al	2	0.110957
39	n	al	3	0.175997
39	n	d	0	0.00126463
39	n	d	1	0.0129672
39	n	n	0	0.00589333
39	n	n	1	0.0563442
39	n	n	2	0.123545
39	n	n	3	0.188017
39	n	w	0	3.36909e-06
39	n	w	1	0.00255614
39	n	w	2	0.0122587
39	n	w	3	0.0334883
39	w	al	0	0
39	w	al	1	-7.30232e-31
39	w	al	2	-1.10796e-29
39	w	al	3	-7.17722e-29
39	w	d	0	0
39	w	d	1	3.35214e-25
39	w	n	0	0
39	w	n	1	-2.37177e-31
39	w	n	2	-6.42392e-30
39	w	n	3	-4.2818e-29
39	w	w	0	0
39	w	w	1	-7.70647e-30
39	w	w	2	-5.13984e-29
39	w	w	3	-2.10535e-28
40	al	al	0	0.00194718
40	al	al	1	0.0888679
40	al	al	2	0.265391
40	al	al	3	0.439283
40	al	d	0	3.09345e-05
40	al	d	1	0.0178803
40	al	n	0	0.00191948
40	al	n	1	0.0936833
40	al	n	2	0.277587
40	al	n	3	0.449824
40	al	w	0	-5.76896e-25
40	al	w	1	0.00470659
40	al	w	2	0.0484295
40	al	w	3	0.125034
40	n	al	0	0.0035252
40	n	al	1	0.0685984
40	n	al	2	0.166361
40	n	al	3	0.254607
40	n	d	0	0.00106738
40	n	d	1	0.0185768
40	n	n	0	0.00496127
40	n	n	1	0.0802694
40	n	n	2	0.179206
40	n	n	3	0.264719
40	n	w	0	2.74722e-06
40	n	w	1	0.00373928
40	n	w	2	0.0287907
40	n	w	3	0.06999
40	w	al	0	0
40	w	al	1	-8.23579e-30
40	w	al	2	-4.29879e-28
40	w	al	3	-1.95103e-27
40	w	d	0	0
40	w	d	1	6.92973e-24
40	w	n	0	0
40	w	n	1	-2.83939e-30
40	w	n	2	-2.55345e-28
40	w	n	3	-1.18609e-27
40	w	w	0	0
40	w	w	1	-8.74916e-29
40	w	w	2	-1.32549e-27
40	w	w	3	-4.00354e-27
41	al	al	0	0.00155889
41	al	al	1	0.0965108
41	al	al	2	0.292112
41	al	al	3	0.47703
41	al	d	0	2.50812e-05
41	al	d	1	0.0197167
41	al	n	0	0.0015631
41	al	n	1	0.102184
41	al	n	2	0.304978
41	al	n	3	0.485919
41	al	w	0	5.43749e-27
41	al	w	1	0.00587388
41	al	w	2	0.0571639
41	al	w	3	0.144726
41	n	al	0	0.00312474
41	n	al	1	0.0797967
41	n	al	2	0.195567
41	n	al	3	0.297251
41	n	d	0	0.000965711
41	n	d	1	0.0213558
41	n	n	0	0.00447226
41	n	n	1	0.0930245
41	n	n	2	0.20898
41	n	n	3	0.306844
41	n	w	0	2.36249e-06
41	n	w	1	0.0049169
41	n	w	2	0.0367115
41	n	w	3	0.0881217
41	w	al	0	0
41	w	al	1	1.53187e-31
41	w	al	2	5.49578e-30
41	w	al	3	2.45542e-29
41	w	d	0	0
41	w	d	1	-1.34545e-33
41	w	n	0	0
41	w	n	1	7.52084e-32
41	w	n	2	3.24399e-30
41	w	n	3	1.49128e-29
41	w	w	0	0
41	w	w	1	1.20043e-30
41	w	w	2	1.65398e-29
41	w	w	3	4.80196e-29
42	al	al	0	0.00177448
42	al	al	1	0.0378319
42	al	al	2	0.108957
42	al	al	3	0.212815
42	al	d	0	2.79112e-05
42	al	d	1	0.0071188
42	al	n	0	0.00172585
42	al	n	1	0.0395552
42	al	n	2	0.114556
42	al	n	3	0.22371
42	al	w	0	1.19867e-27
42	al	w	1	0.00193802
42	al	w	2	0.00766653
42	al	w	3	0.0303433
42	n	al	0	0.00294434
42	n	al	1	0.0290995
42	n	al	2	0.0749898
42	n	al	3	0.129088
42	n	d	0	0.000874147
42	n	d	1	0.00792766
42	n	n	0	0.00407765
42	n	n	1	0.0347364
42	n	n	2	0.0863379
42	n	n	3	0.141543
42	n	w	0	2.35896e-06
42	n	w	1	0.00141537
42	n	w	2	0.00521852
42	n	w	3	0.0176725
42	w	al	0	0
42	w	al	1	2.11251e-33
42	w	al	2	1.45055e-32
42	w	al	3	1.28228e-31
42	w	d	0	0
42	w	d	1	3.83512e-35
42	w	n	0	0
42	w	n	1	6.74932e-34
42	w	n	2	7.15527e-33
42	w	n	3	7.57581e-32
42	w	w	0	0
42	w	w	1	2.22551e-32
42	w	w	2	9.48502e-32
42	w	w	3	4.62486e-31
43	al	al	0	0.00238668
43	al	al	1	0.027612
43	al	al	2	0.0821602
43	al	al	3	0.15249
43	al	d	0	3.65949e-05
43	al	d	1	0.00475987
43	al	n	0	0.00224216
43	al	n	1	0.0283655
43	al	n	2	0.0853218
43	al	n	3	0.159551
43	al	w	0	6.53894e-27
43	al	w	1	0.00142794
43	al	w	2	0.0047903
43	al	w	3	0.015428
43	n	al	0	0.00305329
43	n	al	1	0.0175248
43	n	al	2	0.0453963
43	n	al	3	0.0763718
43	n	d	0	0.000842455
43	n	d	1	0.00463348
43	n	n	0	0.0039846
43	n	n	1	0.0207414
43	n	n	2	0.0521015
43	n	n	3	0.0853028
43	n	w	0	2.68387e-06
43	n	w	1	0.00081214
43	n	w	2	0.00271271
43	n	w	3	0.00762935
43	w	al	0	0
43	w	al	1	-3.58297e-33
43	w	al	2	-1.20198e-32
43	w	al	3	-1.05864e-31
43	w	d	0	0
43	w	d	1	1.63497e-36
43	w	n	0	0
43	w	n	1	-8.33038e-34
43	w	n	2	-2.79459e-33
43	w	n	3	-5.60627e-32
43	w	w	0	0
43	w	w	1	-3.66553e-32
43	w	w	2	-1.22967e-31
43	w	w	3	-4.5946e-31
44	al	al	0	0.00252794
44	al	al	1	0.0395074
44	al	al	2	0.0993495
44	al	al	3	0.190333
44	al	d	0	3.92624e-05
44	al	d	1	0.00732525
44	al	n	0	0.00241682
44	al	n	1	0.0410662
44	al	n	2	0.103843
44	al	n	3	0.200251
44	al	w	0	2.20761e-28
44	al	w	1	0.00209676
44	al	w	2	0.00563797
44	al	w	3	0.0228695
44	n	al	0	0.00371497
44	n	al	1	0.0270282
44	n	al	2	0.062563
44	n	al	3	0.105525
44	n	d	0	0.00106907
44	n	d	1	0.00725457
44	n	n	0	0.0050159
44	n	n	1	0.03196
44	n	n	2	0.0722825
44	n	n	3	0.116706
44	n	w	0	3.10203e-06
44	n	w	1	0.00135982
44	n	w	2	0.00364797
44	n	w	3	0.0124851
44	w	al	0	0
44	w	al	1	-7.38491e-33
44	w	al	2	-1.98572e-32
44	w	al	3	-2.37965e-31
44	w	d	0	0
44	w	d	1	2.48721e-37
44	w	n	0	0
44	w	n	1	-2.05533e-33
44	w	n	2	-5.52655e-33
44	w	n	3	-1.3492e-31
44	w	w	0	0
44	w	w	1	-7.67349e-32
44	w	w	2	-2.06332e-31
44	w	w	3	-9.98725e-31
45	al	al	0	0.00291256
45	al	al	1	0.0593193
45	al	al	2	0.147662
45	al	al	3	0.259663
45	al	d	0	4.56404e-05
45	al	d	1	0.0115176
45	al	n	0	0.00281836
45	al	n	1	0.0620947
45	al	n	2	0.155385
45	al	n	3	0.271635
45	al	w	0	9.97615e-26
45	al	w	1	0.00319228
45	al	w	2	0.0148129
45	al	w	3	0.0461836
45	n	al	0	0.00466802
45	n	al	1	0.0421406
45	n	al	2	0.092626
45	n	al	3	0.14709
45	n	d	0	0.00137426
45	n	d	1	0.0113484
45	n	n	0	0.0064205
45	n	n	1	0.0494822
45	n	n	2	0.104172
45	n	n	3	0.158904
45	n	w	0	3.78309e-06
45	n	w	1	0.00225021
45	n	w	2	0.00905077
45	n	w	3	0.02468
45	w	al	0	0
45	w	al	1	-1.85404e-30
45	w	al	2	-2.18201e-29
45	w	al	3	-1.34819e-28
45	w	d	0	0
45	w	d	1	1.41094e-25
45	w	n	0	0
45	w	n	1	-5.6819e-31
45	w	n	2	-1.22136e-29
45	w	n	3	-8.03891e-29
45	w	w	0	0
45	w	w	1	-1.94475e-29
45	w	w	2	-1.04513e-28
45	w	w	3	-4.15234e-28
46	al	al	0	0.00255867
46	al	al	1	0.0436507
46	al	al	2	0.109987
46	al	al	3	0.206603
46	al	d	0	3.98347e-05
46	al	d	1	0.00820374
46	al	n	0	0.00245415
46	al	n	1	0.0454659
46	al	n	2	0.115214
46	al	n	3	0.217248
46	al	w	0	6.94709e-26
46	al	w	1	0.00232811
46	al	w	2	0.0075884
46	al	w	3	0.0274172
46	n	al	0	0.00385133
46	n	al	1	0.0301669
46	n	al	2	0.0692335
46	n	al	3	0.115458
46	n	d	0	0.00111559
46	n	d	1	0.00810706
46	n	n	0	0.00522772
46	n	n	1	0.0356107
46	n	n	2	0.079473
46	n	n	3	0.126978
46	n	w	0	3.18891e-06
46	n	w	1	0.00154484
46	n	w	2	0.00475392
46	n	w	3	0.0149035
46	w	al	0	0
46	w	al	1	-4.05114e-32
