NetAdensChange element = al wk = 0	-0.129842
NetAdensChange element = n wk = 0	-0.129842
NetAdensChange element = w wk = 0	1.16091e-22
NetAdensChange element = al wk = 1	-0.042039
NetAdensChange element = n wk = 1	-0.0420355
NetAdensChange element = w wk = 1	2.69274e-22
NetAdensChange element = al wk = 2	-0.0921748
NetAdensChange element = n wk = 2	-0.0921744
NetAdensChange element = w wk = 2	3.87672e-22
NetAdensChange element = al wk = 3	-0.326252
NetAdensChange element = n wk = 3	-0.326252
NetAdensChange element = w wk = 3	7.8596e-22
NetAdensChange element = al wk = 4	-0.127461
NetAdensChange element = n wk = 4	-0.127461
NetAdensChange element = w wk = 4	4.48279e-21
NetAdensChange element = al wk = 5	-0.12922
NetAdensChange element = n wk = 5	-0.12922
NetAdensChange element = w wk = 5	3.57666e-22
NetAdensChange element = al wk = 6	-0.185359
NetAdensChange element = n wk = 6	-0.185359
NetAdensChange element = w wk = 6	1.73108e-22
NetAdensChange element = al wk = 7	-0.190609
NetAdensChange element = n wk = 7	-0.190609
NetAdensChange element = w wk = 7	-1.71174e-21
NetAdensChange element = al wk = 8	-0.166259
NetAdensChange element = n wk = 8	-0.166259
NetAdensChange element = w wk = 8	-4.56991e-22
NetAdensChange element = al wk = 9	-0.0906681
NetAdensChange element = n wk = 9	-0.0906686
NetAdensChange element = w wk = 9	-2.8895e-23
NetAdensChange element = al wk = 10	-0.0964534
NetAdensChange element = n wk = 10	-0.0964554
NetAdensChange element = w wk = 10	-2.734e-24
NetAdensChange element = al wk = 11	-0.0525932
NetAdensChange element = n wk = 11	-0.0526053
NetAdensChange element = w wk = 11	-9.79236e-24
NetAdensChange element = al wk = 12	-0.00441145
NetAdensChange element = n wk = 12	-0.0050707
NetAdensChange element = w wk = 12	-3.37706e-24
NetAdensChange element = al wk = 13	-0.0156734
NetAdensChange element = n wk = 13	-0.0158641
NetAdensChange element = w wk = 13	-1.67409e-24
NetAdensChange element = al wk = 14	-0.0516082
NetAdensChange element = n wk = 14	-0.0516188
NetAdensChange element = w wk = 14	-4.01676e-24
NetAdensChange element = al wk = 15	-0.127866
NetAdensChange element = n wk = 15	-0.127866
NetAdensChange element = w wk = 15	1.87979e-24
NetAdensChange element = al wk = 16	-0.0437324
NetAdensChange element = n wk = 16	-0.0437275
NetAdensChange element = w wk = 16	7.9189e-24
NetAdensChange element = al wk = 17	-0.0270798
NetAdensChange element = n wk = 17	-0.027068
NetAdensChange element = w wk = 17	-3.16207e-23
NetAdensChange element = al wk = 18	-0.0607419
NetAdensChange element = n wk = 18	-0.0607409
NetAdensChange element = w wk = 18	-9.89585e-23
NetAdensChange element = al wk = 19	-0.0708779
NetAdensChange element = n wk = 19	-0.0708777
NetAdensChange element = w wk = 19	-1.73998e-22
NetAdensChange element = al wk = 20	-0.145421
NetAdensChange element = n wk = 20	-0.145421
NetAdensChange element = w wk = 20	2.877e-22
NetAdensChange element = al wk = 21	-0.341182
NetAdensChange element = n wk = 21	-0.341182
NetAdensChange element = w wk = 21	-2.67274e-21
NetAdensChange element = al wk = 22	-0.507798
NetAdensChange element = n wk = 22	-0.507799
NetAdensChange element = w wk = 22	-1.37241e-20
NetAdensChange element = al wk = 23	-0.1675
NetAdensChange element = n wk = 23	-0.1675
NetAdensChange element = w wk = 23	1.24913e-20
NetAdensChange element = al wk = 24	-0.0738215
NetAdensChange element = n wk = 24	-0.0738224
NetAdensChange element = w wk = 24	-2.7095e-22
NetAdensChange element = al wk = 25	-0.0281023
NetAdensChange element = n wk = 25	-0.0281023
NetAdensChange element = w wk = 25	-5.10514e-23
NetAdensChange element = al wk = 26	-0.00825453
NetAdensChange element = n wk = 26	-0.00850388
NetAdensChange element = w wk = 26	-1.62631e-23
NetAdensChange element = al wk = 27	-0.00514077
NetAdensChange element = n wk = 27	-0.00606509
NetAdensChange element = w wk = 27	-7.82617e-24
NetAdensChange element = al wk = 28	-0.0149718
NetAdensChange element = n wk = 28	-0.0152151
NetAdensChange element = w wk = 28	9.04993e-25
NetAdensChange element = al wk = 29	-0.0500342
NetAdensChange element = n wk = 29	-0.0500468
NetAdensChange element = w wk = 29	-3.98532e-24
NetAdensChange element = al wk = 30	-0.130694
NetAdensChange element = n wk = 30	-0.130693
NetAdensChange element = w wk = 30	-7.98479e-24
NetAdensChange element = al wk = 31	-0.0486836
NetAdensChange element = n wk = 31	-0.0486786
NetAdensChange element = w wk = 31	-9.58095e-24
NetAdensChange element = al wk = 32	-0.0386444
NetAdensChange element = n wk = 32	-0.0386346
NetAdensChange element = w wk = 32	-6.52518e-24
NetAdensChange element = al wk = 33	-0.0632777
NetAdensChange element = n wk = 33	-0.0632759
NetAdensChange element = w wk = 33	-2.80249e-23
NetAdensChange element = al wk = 34	-0.0899903
NetAdensChange element = n wk = 34	-0.0899901
NetAdensChange element = w wk = 34	-5.83632e-23
NetAdensChange element = al wk = 35	-0.151559
NetAdensChange element = n wk = 35	-0.151559
NetAdensChange element = w wk = 35	1.89299e-21
NetAdensChange element = al wk = 36	-0.22578
NetAdensChange element = n wk = 36	-0.22578
NetAdensChange element = w wk = 36	2.83302e-21
NetAdensChange element = al wk = 37	-0.305706
NetAdensChange element = n wk = 37	-0.305706
NetAdensChange element = w wk = 37	7.65036e-21
NetAdensChange element = al wk = 38	-0.174019
NetAdensChange element = n wk = 38	-0.174019
