NetAdensChange element = al wk = 0	-0.129671
NetAdensChange element = n wk = 0	-0.130274
NetAdensChange element = w wk = 0	0
NetAdensChange element = al wk = 1	-0.0405024
NetAdensChange element = n wk = 1	-0.0455486
NetAdensChange element = w wk = 1	0
NetAdensChange element = al wk = 2	-0.0917507
NetAdensChange element = n wk = 2	-0.0929029
NetAdensChange element = w wk = 2	0
NetAdensChange element = al wk = 3	-0.326187
NetAdensChange element = n wk = 3	-0.326291
NetAdensChange element = w wk = 3	0
NetAdensChange element = al wk = 4	-0.127341
NetAdensChange element = n wk = 4	-0.127674
NetAdensChange element = w wk = 4	0
NetAdensChange element = al wk = 5	-0.129119
NetAdensChange element = n wk = 5	-0.129423
NetAdensChange element = w wk = 5	0
NetAdensChange element = al wk = 6	-0.185325
NetAdensChange element = n wk = 6	-0.185421
NetAdensChange element = w wk = 6	0
NetAdensChange element = al wk = 7	-0.190573
NetAdensChange element = n wk = 7	-0.190666
NetAdensChange element = w wk = 7	0
NetAdensChange element = al wk = 8	-0.166196
NetAdensChange element = n wk = 8	-0.166382
NetAdensChange element = w wk = 8	0
NetAdensChange element = al wk = 9	-0.0902899
NetAdensChange element = n wk = 9	-0.0914388
NetAdensChange element = w wk = 9	0
NetAdensChange element = al wk = 10	-0.0959972
NetAdensChange element = n wk = 10	-0.0972341
NetAdensChange element = w wk = 10	0
NetAdensChange element = al wk = 11	-0.0511955
NetAdensChange element = n wk = 11	-0.0548951
NetAdensChange element = w wk = 11	0
NetAdensChange element = al wk = 12	-0.00176593
NetAdensChange element = n wk = 12	-0.0111803
NetAdensChange element = w wk = 12	0
NetAdensChange element = al wk = 13	-0.0126953
NetAdensChange element = n wk = 13	-0.0238715
NetAdensChange element = w wk = 13	0
NetAdensChange element = al wk = 14	-0.0499686
NetAdensChange element = n wk = 14	-0.0556544
NetAdensChange element = w wk = 14	0
NetAdensChange element = al wk = 15	-0.127672
NetAdensChange element = n wk = 15	-0.128372
NetAdensChange element = w wk = 15	0
NetAdensChange element = al wk = 16	-0.042043
NetAdensChange element = n wk = 16	-0.0476421
NetAdensChange element = w wk = 16	0
NetAdensChange element = al wk = 17	-0.0246657
NetAdensChange element = n wk = 17	-0.0323165
NetAdensChange element = w wk = 17	0
NetAdensChange element = al wk = 18	-0.0598536
NetAdensChange element = n wk = 18	-0.0624918
NetAdensChange element = w wk = 18	0
NetAdensChange element = al wk = 19	-0.0702801
NetAdensChange element = n wk = 19	-0.0721172
NetAdensChange element = w wk = 19	0
NetAdensChange element = al wk = 20	-0.145331
NetAdensChange element = n wk = 20	-0.145591
NetAdensChange element = w wk = 20	0
NetAdensChange element = al wk = 21	-0.341159
NetAdensChange element = n wk = 21	-0.341204
NetAdensChange element = w wk = 21	0
NetAdensChange element = al wk = 22	-0.507775
NetAdensChange element = n wk = 22	-0.507813
NetAdensChange element = w wk = 22	0
NetAdensChange element = al wk = 23	-0.167431
NetAdensChange element = n wk = 23	-0.167629
NetAdensChange element = w wk = 23	0
NetAdensChange element = al wk = 24	-0.0732163
NetAdensChange element = n wk = 24	-0.0751418
NetAdensChange element = w wk = 24	0
NetAdensChange element = al wk = 25	-0.0257031
NetAdensChange element = n wk = 25	-0.0332796
NetAdensChange element = w wk = 25	0
NetAdensChange element = al wk = 26	-0.00534385
NetAdensChange element = n wk = 26	-0.0146507
NetAdensChange element = w wk = 26	0
NetAdensChange element = al wk = 27	-0.00293283
NetAdensChange element = n wk = 27	-0.0112768
NetAdensChange element = w wk = 27	0
NetAdensChange element = al wk = 28	-0.0119975
NetAdensChange element = n wk = 28	-0.0233878
NetAdensChange element = w wk = 28	0
NetAdensChange element = al wk = 29	-0.0483513
NetAdensChange element = n wk = 29	-0.054312
NetAdensChange element = w wk = 29	0
NetAdensChange element = al wk = 30	-0.130498
NetAdensChange element = n wk = 30	-0.131211
NetAdensChange element = w wk = 30	0
NetAdensChange element = al wk = 31	-0.0470916
NetAdensChange element = n wk = 31	-0.0525148
NetAdensChange element = w wk = 31	0
NetAdensChange element = al wk = 32	-0.0365122
NetAdensChange element = n wk = 32	-0.0432758
NetAdensChange element = w wk = 32	0
NetAdensChange element = al wk = 33	-0.0621461
NetAdensChange element = n wk = 33	-0.0655858
NetAdensChange element = w wk = 33	0
NetAdensChange element = al wk = 34	-0.089543
NetAdensChange element = n wk = 34	-0.090936
NetAdensChange element = w wk = 34	0
NetAdensChange element = al wk = 35	-0.151479
NetAdensChange element = n wk = 35	-0.151716
NetAdensChange element = w wk = 35	0
NetAdensChange element = al wk = 36	-0.225757
NetAdensChange element = n wk = 36	-0.225817
NetAdensChange element = w wk = 36	0
NetAdensChange element = al wk = 37	-0.305681
NetAdensChange element = n wk = 37	-0.30573
NetAdensChange element = w wk = 37	0
NetAdensChange element = al wk = 38	-0.17396
NetAdensChange element = n wk = 38	-0.174129
NetAdensChange element = w wk = 38	0
NetAdensChange element = al wk = 39	-0.0938549
NetAdensChange element = n wk = 39	-0.0950105
NetAdensChange element = w wk = 39	0
NetAdensChange element = al wk = 40	-0.0756225
NetAdensChange element = n wk = 40	-0.0780337
NetAdensChange element = w wk = 40	0
NetAdensChange element = al wk = 41	-0.0412511
NetAdensChange element = n wk = 41	-0.0469042
NetAdensChange element = w wk = 41	0
NetAdensChange element = al wk = 42	-0.00843523
NetAdensChange element = n wk = 42	-0.0175682
NetAdensChange element = w wk = 42	0
NetAdensChange element = al wk = 43	-0.012777
NetAdensChange element = n wk = 43	-0.024184
NetAdensChange element = w wk = 43	0
NetAdensChange element = al wk = 44	-0.0491836
NetAdensChange element = n wk = 44	-0.055075
NetAdensChange element = w wk = 44	0
NetAdensChange element = al wk = 45	-0.1314
NetAdensChange element = n wk = 45	-0.132074
NetAdensChange element = w wk = 45	0
NetAdensChange element = al wk = 46	-0.0470047
NetAdensChange element = n wk = 46	-0.0520439
NetAdensChange element = w wk = 46	0
