NetAdensChange element = al wk = 0	-0.0903159
NetAdensChange element = n wk = 0	-0.221846
NetAdensChange element = w wk = 0	0
NetAdensChange element = al wk = 1	-0.0261902
NetAdensChange element = n wk = 1	-0.0809568
NetAdensChange element = w wk = 1	0
NetAdensChange element = al wk = 2	-0.0662661
NetAdensChange element = n wk = 2	-0.142265
NetAdensChange element = w wk = 2	0
NetAdensChange element = al wk = 3	-0.286971
NetAdensChange element = n wk = 3	-0.373358
NetAdensChange element = w wk = 3	0
NetAdensChange element = al wk = 4	-0.0916716
NetAdensChange element = n wk = 4	-0.201652
NetAdensChange element = w wk = 4	0
NetAdensChange element = al wk = 5	-0.0922719
NetAdensChange element = n wk = 5	-0.209065
NetAdensChange element = w wk = 5	0
NetAdensChange element = al wk = 6	-0.133556
NetAdensChange element = n wk = 6	-0.298248
NetAdensChange element = w wk = 6	0
NetAdensChange element = al wk = 7	-0.138093
NetAdensChange element = n wk = 7	-0.303954
NetAdensChange element = w wk = 7	0
NetAdensChange element = al wk = 8	-0.118938
NetAdensChange element = n wk = 8	-0.271401
NetAdensChange element = w wk = 8	0
NetAdensChange element = al wk = 9	-0.0635469
NetAdensChange element = n wk = 9	-0.150065
NetAdensChange element = w wk = 9	0
NetAdensChange element = al wk = 10	-0.0718489
NetAdensChange element = n wk = 10	-0.143
NetAdensChange element = w wk = 10	0
NetAdensChange element = al wk = 11	-0.0392993
NetAdensChange element = n wk = 11	-0.0757127
NetAdensChange element = w wk = 11	0
NetAdensChange element = al wk = 12	-0.00191615
NetAdensChange element = n wk = 12	-0.0115379
NetAdensChange element = w wk = 12	0
NetAdensChange element = al wk = 13	-0.00947079
NetAdensChange element = n wk = 13	-0.0333418
NetAdensChange element = w wk = 13	0
NetAdensChange element = al wk = 14	-0.0347664
NetAdensChange element = n wk = 14	-0.093212
NetAdensChange element = w wk = 14	0
NetAdensChange element = al wk = 15	-0.089457
NetAdensChange element = n wk = 15	-0.217193
NetAdensChange element = w wk = 15	0
NetAdensChange element = al wk = 16	-0.0281113
NetAdensChange element = n wk = 16	-0.0825715
NetAdensChange element = w wk = 16	0
NetAdensChange element = al wk = 17	-0.0167971
NetAdensChange element = n wk = 17	-0.0510432
NetAdensChange element = w wk = 17	0
NetAdensChange element = al wk = 18	-0.0418095
NetAdensChange element = n wk = 18	-0.100845
NetAdensChange element = w wk = 18	0
NetAdensChange element = al wk = 19	-0.0492253
NetAdensChange element = n wk = 19	-0.117853
NetAdensChange element = w wk = 19	0
NetAdensChange element = al wk = 20	-0.104897
NetAdensChange element = n wk = 20	-0.231844
NetAdensChange element = w wk = 20	0
NetAdensChange element = al wk = 21	-0.266936
NetAdensChange element = n wk = 21	-0.474576
NetAdensChange element = w wk = 21	0
NetAdensChange element = al wk = 22	-0.422641
NetAdensChange element = n wk = 22	-0.636475
NetAdensChange element = w wk = 22	0
NetAdensChange element = al wk = 23	-0.119971
NetAdensChange element = n wk = 23	-0.270851
NetAdensChange element = w wk = 23	0
NetAdensChange element = al wk = 24	-0.0508051
NetAdensChange element = n wk = 24	-0.126389
NetAdensChange element = w wk = 24	0
NetAdensChange element = al wk = 25	-0.0186395
NetAdensChange element = n wk = 25	-0.0498426
NetAdensChange element = w wk = 25	0
NetAdensChange element = al wk = 26	-0.00552117
NetAdensChange element = n wk = 26	-0.0140828
NetAdensChange element = w wk = 26	0
