NetAdensChange element = al wk = 0	-0.129842
NetAdensChange element = n wk = 0	-0.129842
NetAdensChange element = w wk = 0	4.08391e-23
NetAdensChange element = al wk = 1	-0.042038
NetAdensChange element = n wk = 1	-0.042038
NetAdensChange element = w wk = 1	-1.79691e-25
NetAdensChange element = al wk = 2	-0.0921746
NetAdensChange element = n wk = 2	-0.0921746
NetAdensChange element = w wk = 2	-9.24802e-26
NetAdensChange element = al wk = 3	-0.326252
NetAdensChange element = n wk = 3	-0.326252
NetAdensChange element = w wk = 3	3.52363e-24
NetAdensChange element = al wk = 4	-0.127461
NetAdensChange element = n wk = 4	-0.127461
NetAdensChange element = w wk = 4	-3.40444e-24
NetAdensChange element = al wk = 5	-0.12922
NetAdensChange element = n wk = 5	-0.12922
NetAdensChange element = w wk = 5	-5.07136e-24
NetAdensChange element = al wk = 6	-0.185359
NetAdensChange element = n wk = 6	-0.185359
NetAdensChange element = w wk = 6	5.40884e-23
NetAdensChange element = al wk = 7	-0.190609
NetAdensChange element = n wk = 7	-0.190609
NetAdensChange element = w wk = 7	4.38494e-24
NetAdensChange element = al wk = 8	-0.166259
NetAdensChange element = n wk = 8	-0.166259
NetAdensChange element = w wk = 8	7.06483e-24
NetAdensChange element = al wk = 9	-0.0906685
NetAdensChange element = n wk = 9	-0.0906685
NetAdensChange element = w wk = 9	1.16552e-23
NetAdensChange element = al wk = 10	-0.0964548
NetAdensChange element = n wk = 10	-0.0964549
NetAdensChange element = w wk = 10	4.59514e-24
NetAdensChange element = al wk = 11	-0.0525999
NetAdensChange element = n wk = 11	-0.0526004
NetAdensChange element = w wk = 11	1.75174e-24
NetAdensChange element = al wk = 12	-0.00460083
NetAdensChange element = n wk = 12	-0.00462957
NetAdensChange element = w wk = 12	9.58972e-25
NetAdensChange element = al wk = 13	-0.0157238
NetAdensChange element = n wk = 13	-0.0157277
NetAdensChange element = w wk = 13	3.80499e-25
NetAdensChange element = al wk = 14	-0.0516108
NetAdensChange element = n wk = 14	-0.0516112
NetAdensChange element = w wk = 14	2.99379e-25
NetAdensChange element = al wk = 15	-0.127866
NetAdensChange element = n wk = 15	-0.127866
NetAdensChange element = w wk = 15	-5.21344e-24
NetAdensChange element = al wk = 16	-0.043731
NetAdensChange element = n wk = 16	-0.043731
NetAdensChange element = w wk = 16	-2.07034e-25
NetAdensChange element = al wk = 17	-0.0270761
NetAdensChange element = n wk = 17	-0.0270761
NetAdensChange element = w wk = 17	1.12926e-24
NetAdensChange element = al wk = 18	-0.0607416
NetAdensChange element = n wk = 18	-0.0607416
NetAdensChange element = w wk = 18	5.30016e-24
NetAdensChange element = al wk = 19	-0.0708779
NetAdensChange element = n wk = 19	-0.0708779
NetAdensChange element = w wk = 19	2.15568e-24
NetAdensChange element = al wk = 20	-0.145421
NetAdensChange element = n wk = 20	-0.145421
NetAdensChange element = w wk = 20	8.40309e-24
NetAdensChange element = al wk = 21	-0.341183
NetAdensChange element = n wk = 21	-0.341183
NetAdensChange element = w wk = 21	1.38857e-22
NetAdensChange element = al wk = 22	-0.507799
NetAdensChange element = n wk = 22	-0.507799
NetAdensChange element = w wk = 22	-2.64996e-23
NetAdensChange element = al wk = 23	-0.1675
NetAdensChange element = n wk = 23	-0.1675
NetAdensChange element = w wk = 23	-4.13885e-23
NetAdensChange element = al wk = 24	-0.0738218
NetAdensChange element = n wk = 24	-0.0738219
NetAdensChange element = w wk = 24	-6.36994e-22
NetAdensChange element = al wk = 25	-0.0281027
NetAdensChange element = n wk = 25	-0.028103
NetAdensChange element = w wk = 25	1.91639e-23
NetAdensChange element = al wk = 26	-0.00833275
NetAdensChange element = n wk = 26	-0.00833952
NetAdensChange element = w wk = 26	5.22579e-24
NetAdensChange element = al wk = 27	-0.00539538
NetAdensChange element = n wk = 27	-0.00545377
NetAdensChange element = w wk = 27	6.86734e-25
NetAdensChange element = al wk = 28	-0.0150336
NetAdensChange element = n wk = 28	-0.0150396
NetAdensChange element = w wk = 28	5.86798e-25
NetAdensChange element = al wk = 29	-0.0500365
NetAdensChange element = n wk = 29	-0.0500372
NetAdensChange element = w wk = 29	1.17438e-24
NetAdensChange element = al wk = 30	-0.130694
NetAdensChange element = n wk = 30	-0.130694
NetAdensChange element = w wk = 30	-4.20292e-23
NetAdensChange element = al wk = 31	-0.0486821
NetAdensChange element = n wk = 31	-0.0486821
NetAdensChange element = w wk = 31	4.01655e-24
NetAdensChange element = al wk = 32	-0.0386414
NetAdensChange element = n wk = 32	-0.0386414
NetAdensChange element = w wk = 32	1.04255e-23
NetAdensChange element = al wk = 33	-0.0632771
NetAdensChange element = n wk = 33	-0.0632771
NetAdensChange element = w wk = 33	-3.34217e-22
NetAdensChange element = al wk = 34	-0.0899902
NetAdensChange element = n wk = 34	-0.0899902
NetAdensChange element = w wk = 34	2.21181e-23
NetAdensChange element = al wk = 35	-0.151559
NetAdensChange element = n wk = 35	-0.151559
NetAdensChange element = w wk = 35	1.76146e-24
NetAdensChange element = al wk = 36	-0.22578
NetAdensChange element = n wk = 36	-0.22578
NetAdensChange element = w wk = 36	-7.15645e-24
NetAdensChange element = al wk = 37	-0.305706
NetAdensChange element = n wk = 37	-0.305706
NetAdensChange element = w wk = 37	1.12509e-22
NetAdensChange element = al wk = 38	-0.174019
NetAdensChange element = n wk = 38	-0.174019
NetAdensChange element = w wk = 38	7.03035e-24
