NetAdensChange element = al wk = 0	-0.129835
NetAdensChange element = n wk = 0	-0.129862
NetAdensChange element = w wk = 0	-3.80743e-25
NetAdensChange element = al wk = 1	-0.0419142
NetAdensChange element = n wk = 1	-0.042319
NetAdensChange element = w wk = 1	-1.393e-24
NetAdensChange element = al wk = 2	-0.0921523
NetAdensChange element = n wk = 2	-0.0922078
NetAdensChange element = w wk = 2	-3.30482e-24
NetAdensChange element = al wk = 3	-0.326247
NetAdensChange element = n wk = 3	-0.326253
NetAdensChange element = w wk = 3	-6.8447e-24
NetAdensChange element = al wk = 4	-0.127458
NetAdensChange element = n wk = 4	-0.127464
NetAdensChange element = w wk = 4	-2.11876e-24
NetAdensChange element = al wk = 5	-0.129219
NetAdensChange element = n wk = 5	-0.129222
NetAdensChange element = w wk = 5	4.92909e-24
NetAdensChange element = al wk = 6	-0.185358
NetAdensChange element = n wk = 6	-0.185359
NetAdensChange element = w wk = 6	1.99459e-23
NetAdensChange element = al wk = 7	-0.190606
NetAdensChange element = n wk = 7	-0.190609
NetAdensChange element = w wk = 7	1.82506e-23
NetAdensChange element = al wk = 8	-0.166255
NetAdensChange element = n wk = 8	-0.166261
NetAdensChange element = w wk = 8	4.52205e-24
NetAdensChange element = al wk = 9	-0.0906537
NetAdensChange element = n wk = 9	-0.0906855
NetAdensChange element = w wk = 9	2.05668e-25
NetAdensChange element = al wk = 10	-0.0964197
NetAdensChange element = n wk = 10	-0.0964889
NetAdensChange element = w wk = 10	8.0384e-25
NetAdensChange element = al wk = 11	-0.0524056
NetAdensChange element = n wk = 11	-0.0528638
NetAdensChange element = w wk = 11	3.8433e-25
NetAdensChange element = al wk = 12	-0.00295803
NetAdensChange element = n wk = 12	-0.00843953
NetAdensChange element = w wk = 12	-1.00219e-24
NetAdensChange element = al wk = 13	-0.0144843
NetAdensChange element = n wk = 13	-0.0190598
NetAdensChange element = w wk = 13	-2.23958e-25
NetAdensChange element = al wk = 14	-0.0513816
NetAdensChange element = n wk = 14	-0.0521894
NetAdensChange element = w wk = 14	-7.61087e-25
NetAdensChange element = al wk = 15	-0.127857
NetAdensChange element = n wk = 15	-0.127894
NetAdensChange element = w wk = 15	-3.75196e-25
NetAdensChange element = al wk = 16	-0.0435711
NetAdensChange element = n wk = 16	-0.0441002
NetAdensChange element = w wk = 16	1.00821e-24
NetAdensChange element = al wk = 17	-0.0267142
NetAdensChange element = n wk = 17	-0.0278635
NetAdensChange element = w wk = 17	2.40459e-24
NetAdensChange element = al wk = 18	-0.0606916
NetAdensChange element = n wk = 18	-0.0608375
NetAdensChange element = w wk = 18	1.03566e-23
NetAdensChange element = al wk = 19	-0.0708589
NetAdensChange element = n wk = 19	-0.0709148
NetAdensChange element = w wk = 19	1.33903e-23
NetAdensChange element = al wk = 20	-0.145418
NetAdensChange element = n wk = 20	-0.145424
NetAdensChange element = w wk = 20	4.80895e-23
NetAdensChange element = al wk = 21	-0.34118
NetAdensChange element = n wk = 21	-0.341182
NetAdensChange element = w wk = 21	-1.64228e-21
NetAdensChange element = al wk = 22	-0.507795
NetAdensChange element = n wk = 22	-0.507798
NetAdensChange element = w wk = 22	-1.53101e-21
NetAdensChange element = al wk = 23	-0.167495
NetAdensChange element = n wk = 23	-0.167506
NetAdensChange element = w wk = 23	3.23325e-23
NetAdensChange element = al wk = 24	-0.0737938
NetAdensChange element = n wk = 24	-0.0738781
NetAdensChange element = w wk = 24	8.37715e-24
NetAdensChange element = al wk = 25	-0.0277031
NetAdensChange element = n wk = 25	-0.0289497
NetAdensChange element = w wk = 25	2.81247e-24
NetAdensChange element = al wk = 26	-0.00694947
NetAdensChange element = n wk = 26	-0.0112699
NetAdensChange element = w wk = 26	1.0276e-24
NetAdensChange element = al wk = 27	-0.00375834
NetAdensChange element = n wk = 27	-0.00934751
NetAdensChange element = w wk = 27	1.42181e-25
NetAdensChange element = al wk = 28	-0.013726
NetAdensChange element = n wk = 28	-0.0186394
NetAdensChange element = w wk = 28	8.774e-25
NetAdensChange element = al wk = 29	-0.0497992
NetAdensChange element = n wk = 29	-0.0506766
NetAdensChange element = w wk = 29	-6.1668e-25
NetAdensChange element = al wk = 30	-0.130683
NetAdensChange element = n wk = 30	-0.130725
NetAdensChange element = w wk = 30	-1.54167e-25
NetAdensChange element = al wk = 31	-0.0485303
NetAdensChange element = n wk = 31	-0.0490506
NetAdensChange element = w wk = 31	-9.72217e-25
NetAdensChange element = al wk = 32	-0.0383415
NetAdensChange element = n wk = 32	-0.0392954
NetAdensChange element = w wk = 32	-4.51579e-25
NetAdensChange element = al wk = 33	-0.0631979
NetAdensChange element = n wk = 33	-0.0634362
NetAdensChange element = w wk = 33	-4.89104e-25
NetAdensChange element = al wk = 34	-0.0899758
NetAdensChange element = n wk = 34	-0.0900203
NetAdensChange element = w wk = 34	8.27993e-24
NetAdensChange element = al wk = 35	-0.151557
NetAdensChange element = n wk = 35	-0.151563
NetAdensChange element = w wk = 35	2.85205e-23
NetAdensChange element = al wk = 36	-0.225778
NetAdensChange element = n wk = 36	-0.225781
NetAdensChange element = w wk = 36	-3.43724e-22
NetAdensChange element = al wk = 37	-0.305703
NetAdensChange element = n wk = 37	-0.305706
NetAdensChange element = w wk = 37	4.08409e-21
NetAdensChange element = al wk = 38	-0.174015
NetAdensChange element = n wk = 38	-0.174024
NetAdensChange element = w wk = 38	-9.86753e-23
NetAdensChange element = al wk = 39	-0.0942113
NetAdensChange element = n wk = 39	-0.0942589
NetAdensChange element = w wk = 39	-2.22438e-23
NetAdensChange element = al wk = 40	-0.0763635
NetAdensChange element = n wk = 40	-0.0765377
NetAdensChange element = w wk = 40	-8.87065e-24
NetAdensChange element = al wk = 41	-0.0428398
NetAdensChange element = n wk = 41	-0.0438356
NetAdensChange element = w wk = 41	-1.73928e-24
NetAdensChange element = al wk = 42	-0.00974627
NetAdensChange element = n wk = 42	-0.0146081
NetAdensChange element = w wk = 42	-2.99588e-25
NetAdensChange element = al wk = 43	-0.0145172
NetAdensChange element = n wk = 43	-0.0193829
NetAdensChange element = w wk = 43	8.95838e-25
NetAdensChange element = al wk = 44	-0.0506184
NetAdensChange element = n wk = 44	-0.05147
NetAdensChange element = w wk = 44	-7.20688e-25
NetAdensChange element = al wk = 45	-0.131577
NetAdensChange element = n wk = 45	-0.131613
NetAdensChange element = w wk = 45	-1.24558e-24
NetAdensChange element = al wk = 46	-0.048353
NetAdensChange element = n wk = 46	-0.0487889
NetAdensChange element = w wk = 46	-1.3193e-24
NetAdensChange element = al wk = 47	-0.0480622
NetAdensChange element = n wk = 47	-0.0484802
NetAdensChange element = w wk = 47	-3.40587e-25
NetAdensChange element = al wk = 48	-0.0742822
NetAdensChange element = n wk = 48	-0.0743818
NetAdensChange element = w wk = 48	-4.90942e-25
NetAdensChange element = al wk = 49	-0.0907143
NetAdensChange element = n wk = 49	-0.0907454
NetAdensChange element = w wk = 49	-8.29806e-24
NetAdensChange element = al wk = 50	-0.125435
NetAdensChange element = n wk = 50	-0.125443
NetAdensChange element = w wk = 50	-2.50351e-23
NetAdensChange element = al wk = 51	-0.207003
NetAdensChange element = n wk = 51	-0.207006
NetAdensChange element = w wk = 51	-1.01791e-22
NetAdensChange element = al wk = 52	-0.257895
NetAdensChange element = n wk = 52	-0.257898
NetAdensChange element = w wk = 52	1.58449e-21
NetAdensChange element = al wk = 53	-0.174694
NetAdensChange element = n wk = 53	-0.1747
NetAdensChange element = w wk = 53	-1.17682e-22
NetAdensChange element = al wk = 54	-0.0894617
NetAdensChange element = n wk = 54	-0.0894976
NetAdensChange element = w wk = 54	-3.80932e-23
NetAdensChange element = al wk = 55	-0.064551
NetAdensChange element = n wk = 55	-0.0647015
NetAdensChange element = w wk = 55	-1.15093e-23
NetAdensChange element = al wk = 56	-0.059125
NetAdensChange element = n wk = 56	-0.0595383
NetAdensChange element = w wk = 56	-4.79361e-24
NetAdensChange element = al wk = 57	-0.00803211
NetAdensChange element = n wk = 57	-0.0126722
NetAdensChange element = w wk = 57	-2.97239e-24
NetAdensChange element = al wk = 58	-0.0152868
NetAdensChange element = n wk = 58	-0.0197754
NetAdensChange element = w wk = 58	-1.22632e-24
NetAdensChange element = al wk = 59	-0.0519884
NetAdensChange element = n wk = 59	-0.052778
NetAdensChange element = w wk = 59	-2.30717e-24
NetAdensChange element = al wk = 60	-0.124805
NetAdensChange element = n wk = 60	-0.124837
NetAdensChange element = w wk = 60	1.27115e-25
NetAdensChange element = al wk = 61	-0.0362605
NetAdensChange element = n wk = 61	-0.0367782
NetAdensChange element = w wk = 61	2.18339e-26
NetAdensChange element = al wk = 62	-0.280214
NetAdensChange element = n wk = 62	-0.280231
NetAdensChange element = w wk = 62	3.28372e-24
NetAdensChange element = al wk = 63	-0.503873
NetAdensChange element = n wk = 63	-0.503877
NetAdensChange element = w wk = 63	-2.54998e-22
NetAdensChange element = al wk = 64	-0.26529
NetAdensChange element = n wk = 64	-0.265293
NetAdensChange element = w wk = 64	-9.72132e-24
NetAdensChange element = al wk = 65	-0.126661
NetAdensChange element = n wk = 65	-0.126664
NetAdensChange element = w wk = 65	-3.88756e-23
NetAdensChange element = al wk = 66	-0.324105
NetAdensChange element = n wk = 66	-0.324106
NetAdensChange element = w wk = 66	8.3003e-22
NetAdensChange element = al wk = 67	-0.445225
NetAdensChange element = n wk = 67	-0.445226
NetAdensChange element = w wk = 67	-3.34421e-22
NetAdensChange element = al wk = 68	-0.172014
NetAdensChange element = n wk = 68	-0.172017
NetAdensChange element = w wk = 68	-3.2407e-23
NetAdensChange element = al wk = 69	-0.108524
NetAdensChange element = n wk = 69	-0.108537
NetAdensChange element = w wk = 69	-1.2161e-23
NetAdensChange element = al wk = 70	-0.41813
NetAdensChange element = n wk = 70	-0.418138
NetAdensChange element = w wk = 70	-8.54956e-24
NetAdensChange element = al wk = 71	-0.256836
NetAdensChange element = n wk = 71	-0.256876
NetAdensChange element = w wk = 71	-3.00509e-24
NetAdensChange element = al wk = 72	-0.066383
NetAdensChange element = n wk = 72	-0.0667794
NetAdensChange element = w wk = 72	-9.21496e-25
NetAdensChange element = al wk = 73	-0.00951123
NetAdensChange element = n wk = 73	-0.0147053
