NetAdensChange element = al wk = 0	-0.0882181
NetAdensChange element = n wk = 0	-0.22756
NetAdensChange element = w wk = 0	0
NetAdensChange element = al wk = 1	-0.0261052
NetAdensChange element = n wk = 1	-0.0816954
NetAdensChange element = w wk = 1	0
NetAdensChange element = al wk = 2	-0.0654817
NetAdensChange element = n wk = 2	-0.144654
NetAdensChange element = w wk = 2	0
NetAdensChange element = al wk = 3	-0.282172
NetAdensChange element = n wk = 3	-0.380768
NetAdensChange element = w wk = 3	0
NetAdensChange element = al wk = 4	-0.0899884
NetAdensChange element = n wk = 4	-0.206477
NetAdensChange element = w wk = 4	0
NetAdensChange element = al wk = 5	-0.0905872
NetAdensChange element = n wk = 5	-0.213934
NetAdensChange element = w wk = 5	0
NetAdensChange element = al wk = 6	-0.129789
NetAdensChange element = n wk = 6	-0.308261
NetAdensChange element = w wk = 6	0
NetAdensChange element = al wk = 7	-0.134222
NetAdensChange element = n wk = 7	-0.314243
NetAdensChange element = w wk = 7	0
NetAdensChange element = al wk = 8	-0.115839
NetAdensChange element = n wk = 8	-0.279767
NetAdensChange element = w wk = 8	0
NetAdensChange element = al wk = 9	-0.0627761
NetAdensChange element = n wk = 9	-0.152575
NetAdensChange element = w wk = 9	0
NetAdensChange element = al wk = 10	-0.0710588
NetAdensChange element = n wk = 10	-0.145144
NetAdensChange element = w wk = 10	0
NetAdensChange element = al wk = 11	-0.0391548
NetAdensChange element = n wk = 11	-0.0762071
NetAdensChange element = w wk = 11	0
NetAdensChange element = al wk = 12	-0.00198781
NetAdensChange element = n wk = 12	-0.0113925
NetAdensChange element = w wk = 12	0
NetAdensChange element = al wk = 13	-0.00946906
NetAdensChange element = n wk = 13	-0.0334446
NetAdensChange element = w wk = 13	0
NetAdensChange element = al wk = 14	-0.0344251
NetAdensChange element = n wk = 14	-0.0942493
NetAdensChange element = w wk = 14	0
NetAdensChange element = al wk = 15	-0.0874624
NetAdensChange element = n wk = 15	-0.222626
NetAdensChange element = w wk = 15	0
NetAdensChange element = al wk = 16	-0.0279946
NetAdensChange element = n wk = 16	-0.0833317
NetAdensChange element = w wk = 16	0
NetAdensChange element = al wk = 17	-0.0168988
NetAdensChange element = n wk = 17	-0.0511452
NetAdensChange element = w wk = 17	0
NetAdensChange element = al wk = 18	-0.0416168
NetAdensChange element = n wk = 18	-0.101955
NetAdensChange element = w wk = 18	0
NetAdensChange element = al wk = 19	-0.0489173
NetAdensChange element = n wk = 19	-0.119209
NetAdensChange element = w wk = 19	0
NetAdensChange element = al wk = 20	-0.102824
NetAdensChange element = n wk = 20	-0.237614
NetAdensChange element = w wk = 20	0
NetAdensChange element = al wk = 21	-0.256599
NetAdensChange element = n wk = 21	-0.495543
NetAdensChange element = w wk = 21	0
NetAdensChange element = al wk = 22	-0.404666
NetAdensChange element = n wk = 22	-0.666929
NetAdensChange element = w wk = 22	0
NetAdensChange element = al wk = 23	-0.117057
NetAdensChange element = n wk = 23	-0.278885
NetAdensChange element = w wk = 23	0
NetAdensChange element = al wk = 24	-0.0504132
NetAdensChange element = n wk = 24	-0.127984
NetAdensChange element = w wk = 24	0
NetAdensChange element = al wk = 25	-0.0187504
NetAdensChange element = n wk = 25	-0.0498089
NetAdensChange element = w wk = 25	0
NetAdensChange element = al wk = 26	-0.00564434
NetAdensChange element = n wk = 26	-0.0137478
NetAdensChange element = w wk = 26	0
NetAdensChange element = al wk = 27	-0.00347697
NetAdensChange element = n wk = 27	-0.00992017
NetAdensChange element = w wk = 27	0
NetAdensChange element = al wk = 28	-0.00920862
NetAdensChange element = n wk = 28	-0.0319058
NetAdensChange element = w wk = 28	0
NetAdensChange element = al wk = 29	-0.0333883
NetAdensChange element = n wk = 29	-0.0918941
NetAdensChange element = w wk = 29	0
NetAdensChange element = al wk = 30	-0.0896717
NetAdensChange element = n wk = 30	-0.22693
NetAdensChange element = w wk = 30	0
NetAdensChange element = al wk = 31	-0.0322207
NetAdensChange element = n wk = 31	-0.0897896
NetAdensChange element = w wk = 31	0
NetAdensChange element = al wk = 32	-0.0272432
NetAdensChange element = n wk = 32	-0.0630518
NetAdensChange element = w wk = 32	0
NetAdensChange element = al wk = 33	-0.0453845
NetAdensChange element = n wk = 33	-0.100574
NetAdensChange element = w wk = 33	0
NetAdensChange element = al wk = 34	-0.0632251
NetAdensChange element = n wk = 34	-0.148435
NetAdensChange element = w wk = 34	0
NetAdensChange element = al wk = 35	-0.106148
NetAdensChange element = n wk = 35	-0.251427
NetAdensChange element = w wk = 35	0
NetAdensChange element = al wk = 36	-0.159872
NetAdensChange element = n wk = 36	-0.36792
NetAdensChange element = w wk = 36	0
NetAdensChange element = al wk = 37	-0.227493
NetAdensChange element = n wk = 37	-0.454413
NetAdensChange element = w wk = 37	0
NetAdensChange element = al wk = 38	-0.12131
NetAdensChange element = n wk = 38	-0.290109
NetAdensChange element = w wk = 38	0
NetAdensChange element = al wk = 39	-0.0651584
NetAdensChange element = n wk = 39	-0.159433
NetAdensChange element = w wk = 39	0
NetAdensChange element = al wk = 40	-0.054379
NetAdensChange element = n wk = 40	-0.123772
NetAdensChange element = w wk = 40	0
NetAdensChange element = al wk = 41	-0.0320504
NetAdensChange element = n wk = 41	-0.064996
NetAdensChange element = w wk = 41	0
NetAdensChange element = al wk = 42	-0.00770018
NetAdensChange element = n wk = 42	-0.0190794
NetAdensChange element = w wk = 42	0
NetAdensChange element = al wk = 43	-0.00977006
NetAdensChange element = n wk = 43	-0.033304
NetAdensChange element = w wk = 43	0
NetAdensChange element = al wk = 44	-0.0339504
NetAdensChange element = n wk = 44	-0.0931137
NetAdensChange element = w wk = 44	0
NetAdensChange element = al wk = 45	-0.0903003
NetAdensChange element = n wk = 45	-0.228544
NetAdensChange element = w wk = 45	0
NetAdensChange element = al wk = 46	-0.0318792
NetAdensChange element = n wk = 46	-0.090611
NetAdensChange element = w wk = 46	0
NetAdensChange element = al wk = 47	-0.0341248
NetAdensChange element = n wk = 47	-0.0776497
NetAdensChange element = w wk = 47	0
NetAdensChange element = al wk = 48	-0.0529692
NetAdensChange element = n wk = 48	-0.119084
NetAdensChange element = w wk = 48	0
NetAdensChange element = al wk = 49	-0.0636202
NetAdensChange element = n wk = 49	-0.150127
