502,213,163,52,12,6,0,1,0,0,0,0,0,0,1,291,111,44,7,3,2,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313,461,364,101,11,1,1,1,0,0,0,0,1,0,0,168,193,116,41,6,1,1,1,1,0,0,0,0,0,0,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,4,42,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,195,676,306,37,13,10,7,1,0,1,0,1,0,0,72,98,145,113,24,4,3,0,1,0,1,0,0,0,0,6,4,2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,9,6,77,53,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0
35,39,212,877,225,45,10,5,2,3,1,1,0,0,0,37,34,102,199,88,26,10,4,1,1,1,0,0,0,1,3,2,4,4,3,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,7,3,33,114,27,1,4,2,1,1,2,1,0,0,0,2,0,0,0
15,15,53,366,735,242,79,25,12,6,2,5,0,3,1,14,10,30,131,219,130,36,10,3,3,0,0,1,0,0,2,1,3,8,5,7,3,1,2,0,0,0,1,0,0,0,1,1,1,0,2,3,0,1,1,1,0,0,0,0,0,0,1,4,3,0,1,1,0,0,1,1,0,1,0,1,1,9,50,73,5,6,4,2,2,6,3,0,1,0,0,2,0,0
7,8,28,153,368,643,322,78,25,20,8,5,1,3,2,9,6,23,57,141,215,157,29,4,4,1,2,1,0,0,3,1,2,4,6,12,1,4,1,0,0,1,0,0,0,0,1,2,1,4,1,1,0,2,1,0,0,1,0,0,1,0,1,5,8,2,4,1,0,0,0,4,0,0,0,1,1,9,38,27,9,8,8,5,2,5,6,1,1,0,5,5,2,0
2,2,13,66,127,303,752,308,72,45,22,14,6,1,1,5,5,7,21,51,121,306,157,44,12,11,3,0,1,2,2,2,2,6,2,5,12,3,4,0,0,2,0,0,0,4,2,2,1,1,1,0,1,0,0,0,0,0,0,1,1,1,4,4,3,1,3,0,2,0,3,3,0,0,0,5,1,2,20,15,6,16,16,4,6,8,5,1,0,0,8,4,1,0
1,3,13,22,49,82,303,780,299,85,43,28,2,2,4,0,1,1,3,12,44,183,350,151,53,19,14,4,3,2,0,1,0,3,1,3,10,11,6,0,2,3,3,0,0,1,0,1,2,1,1,0,2,0,1,3,3,1,2,2,0,0,0,2,3,1,2,0,2,3,3,3,2,0,1,4,1,5,10,10,4,10,32,8,6,17,11,2,2,3,13,15,0,2
0,1,4,25,18,30,79,305,689,336,123,43,10,3,6,3,0,3,2,5,16,50,219,277,155,46,17,5,5,5,1,3,2,0,0,1,6,7,2,6,3,4,4,0,6,0,0,0,0,1,0,1,1,1,3,0,3,1,1,0,0,0,0,1,3,0,1,2,2,2,3,5,0,1,0,0,0,2,12,10,4,6,18,17,10,29,11,1,3,2,32,18,3,0
1,1,3,9,14,10,30,99,252,717,348,94,20,3,6,0,0,1,2,3,4,12,70,156,225,115,47,14,7,6,0,0,1,0,0,2,1,4,2,6,6,2,1,1,2,1,1,0,0,1,0,1,0,1,2,1,5,2,0,3,0,0,0,1,1,0,4,2,1,2,5,5,6,0,3,0,0,3,4,4,1,3,13,10,13,41,13,4,1,2,40,32,2,0
