6376,148,155,38,0,8,4,0,1,1,0,0,0,0,0,208,39,22,8,2,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,1,4,7,0,11,2,0,0,0,0,0,0,0,0,489,37,51,14,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1410,1122,2960,205,7,51,18,5,8,2,0,0,0,1,0,151,82,218,35,4,7,8,5,4,0,1,0,0,0,0,7,1,5,2,0,2,0,0,0,0,0,0,0,0,0,9,1,2,1,2,2,0,1,0,0,0,0,0,0,0,13,4,16,4,0,7,5,0,1,1,0,0,0,0,0,198,423,326,89,5,24,16,1,4,1,2,2,0,3,1,0,0,0,0
298,636,4575,808,18,109,28,8,12,4,1,3,1,1,0,54,38,286,118,20,33,12,3,4,0,2,0,0,1,0,7,0,2,0,0,1,2,1,0,0,0,0,0,0,0,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,3,13,20,0,8,6,1,4,4,0,1,0,1,1,91,129,413,141,27,39,21,8,5,5,1,0,0,0,0,0,0,0,0
89,36,260,6184,141,244,52,18,20,1,4,9,0,1,0,23,8,49,357,128,42,14,4,8,4,2,2,1,1,1,2,2,2,3,0,9,2,1,1,1,0,1,0,0,0,2,0,2,1,0,0,1,0,1,0,0,1,0,1,0,8,3,7,14,0,17,6,3,9,6,0,4,0,0,1,49,29,84,600,133,74,39,11,16,10,3,4,0,2,0,0,0,0,0
144,45,216,2129,379,2985,240,73,65,17,14,13,1,4,1,26,10,58,216,79,275,88,9,15,3,3,4,2,1,0,6,0,3,5,0,4,6,0,6,1,1,1,1,0,0,6,2,1,8,0,5,7,0,3,1,0,3,0,1,0,17,2,17,12,2,16,11,1,15,15,0,7,0,0,0,66,26,101,277,32,350,125,28,38,8,7,7,0,2,1,0,0,0,0
51,20,112,274,143,5715,355,79,69,8,9,12,0,6,1,25,6,24,53,31,505,218,31,18,2,3,1,1,2,3,3,3,4,4,0,4,9,0,0,1,1,0,0,0,0,5,1,3,3,0,6,4,0,5,0,0,0,0,0,0,5,1,8,15,0,8,12,2,18,7,0,4,0,1,1,32,17,64,141,23,400,236,27,40,11,6,4,1,1,3,0,0,0,0
43,11,61,105,10,444,4987,1089,249,44,37,33,1,17,7,7,0,17,35,10,96,201,135,47,12,11,7,0,2,1,4,1,3,4,0,7,4,1,5,2,4,0,0,0,1,5,0,0,4,0,6,7,0,4,2,0,2,0,2,0,4,3,5,10,0,13,20,5,14,9,4,10,1,6,3,23,11,27,66,8,116,587,83,117,33,14,27,4,6,4,0,0,0,0
42,11,69,141,11,273,2193,1441,1912,97,110,101,3,29,8,15,6,13,20,5,60,187,244,235,17,30,18,3,8,4,17,5,4,8,1,6,12,2,10,3,5,1,1,3,2,22,0,0,2,0,4,3,2,13,3,3,4,1,0,2,2,0,9,5,1,15,23,5,30,6,1,23,4,5,7,24,12,40,86,9,155,275,197,248,84,35,43,5,20,5,0,0,0,0
25,4,24,45,5,92,191,273,6263,124,126,68,5,21,4,3,1,8,19,3,32,44,19,328,23,35,20,0,3,2,34,7,0,5,0,6,5,4,8,3,4,0,0,1,0,133,0,1,3,1,7,4,2,4,2,0,1,2,0,1,3,2,2,4,0,9,18,4,23,6,3,10,2,7,4,14,5,10,32,3,59,100,218,472,84,39,47,4,17,5,0,0,0,0
15,7,22,53,3,101,206,94,1145,2700,1486,359,13,107,31,10,1,13,10,3,33,47,26,176,128,316,68,3,19,12,19,126,2,7,4,3,6,2,15,5,6,9,0,3,2,34,0,2,2,6,2,3,0,6,0,2,5,0,7,0,7,1,2,6,0,7,27,5,25,12,8,13,2,6,4,7,4,16,32,4,53,68,33,182,293,132,316,12,53,16,0,0,0,0
17,8,15,60,4,84,142,72,337,673,3737,1155,22,151,35,4,0,6,11,4,17,37,21,78,62,440,199,6,33,18,8,25,0,26,1,3,4,1,10,1,6,4,0,3,2,8,0,1,2,12,2,7,2,7,3,3,7,0,0,0,5,2,2,4,2,10,9,3,24,6,5,16,2,11,4,7,6,16,21,0,39,76,36,124,282,162,201,15,76,22,0,0,0,0
11,4,7,15,1,28,39,22,99,84,193,6307,33,226,34,2,0,4,4,1,7,12,5,22,15,52,493,8,34,14,0,6,0,123,0,1,6,1,4,3,0,4,2,4,2,2,1,2,0,11,1,3,1,3,2,1,2,0,5,2,1,0,0,6,0,4,4,1,16,7,2,20,2,5,5,0,4,1,12,1,11,31,12,46,52,67,598,29,186,36,0,0,0,0
7,1,17,29,2,41,53,37,124,80,176,1791,532,2621,164,5,0,6,5,2,21,16,8,44,20,51,274,35,232,40,2,10,1,34,40,3,5,1,3,5,6,9,1,8,4,4,1,0,0,197,2,8,0,4,1,3,4,0,3,1,0,0,2,7,0,4,9,0,9,5,5,21,1,14,17,7,4,8,17,1,23,36,19,50,69,62,423,62,462,117,0,0,0,0
6,1,3,12,1,21,28,11,60,32,82,264,468,5435,277,1,1,2,2,3,15,3,5,21,7,30,55,24,290,57,0,3,0,13,12,2,20,2,1,0,3,3,1,2,5,1,0,0,0,102,1,14,2,2,0,3,4,1,2,1,0,1,1,2,0,1,2,1,3,2,6,11,8,12,34,3,0,5,11,0,7,30,7,28,34,32,157,77,474,241,0,0,0,0
1,1,2,5,0,7,12,8,33,16,46,130,32,521,3593,1,0,3,2,1,3,5,6,12,6,10,38,10,97,423,1,0,0,2,3,1,160,0,2,1,1,5,0,6,4,1,0,2,0,9,0,110,1,3,0,0,3,1,7,2,1,0,0,1,0,2,7,1,5,5,2,9,1,9,254,2,0,5,7,0,8,7,3,18,15,14,45,27,113,420,0,0,0,0
767,19,69,24,0,5,0,0,2,0,2,0,0,0,0,5852,281,145,34,3,6,5,1,2,3,0,2,0,0,1,361,7,30,8,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,18,1,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
320,105,499,119,0,26,15,4,2,0,3,0,0,0,0,1287,1172,2894,197,14,50,21,5,3,4,0,8,0,0,0,215,50,272,54,1,10,5,2,3,2,1,0,0,0,0,7,0,2,4,0,1,1,0,1,0,1,0,0,0,0,2,0,1,2,0,3,2,1,0,0,0,0,0,0,0,20,7,11,4,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0
176,90,464,203,3,50,19,7,3,0,1,0,0,0,0,223,554,4697,746,39,85,30,9,12,3,4,8,1,0,2,60,17,316,124,4,21,15,6,6,0,3,1,0,1,0,2,1,1,5,0,1,1,0,2,0,0,0,0,0,0,3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,6,7,12,18,1,6,2,0,1,0,0,1,0,0,0,0,0,0,0
51,25,96,822,4,105,40,11,12,1,3,6,0,0,0,83,34,244,6181,314,201,58,12,26,7,7,6,0,3,3,27,7,30,362,11,60,13,4,8,1,2,2,0,1,0,3,1,5,6,0,3,0,1,1,0,0,0,0,0,0,1,1,3,2,0,2,1,0,4,0,0,0,0,0,0,9,5,9,15,2,15,6,2,4,0,0,1,0,0,0,0,0,0,0
81,29,119,384,8,438,99,29,51,7,12,10,1,2,2,113,42,215,1944,514,2773,276,64,71,11,24,14,3,4,1,40,7,40,274,35,313,56,11,17,4,1,3,0,3,0,9,1,3,5,1,6,4,2,1,1,3,1,0,1,0,1,1,2,4,0,5,3,1,2,2,0,0,0,0,1,9,3,15,28,4,17,17,6,7,5,1,2,0,1,0,0,0,0,0
47,12,68,156,14,587,124,45,41,8,6,12,0,4,3,53,15,91,265,288,5765,503,85,66,8,11,12,2,2,1,17,5,21,46,12,354,87,25,14,9,4,5,0,2,1,3,0,4,7,1,2,4,2,5,0,1,0,0,1,0,4,0,2,1,0,1,4,1,4,1,0,0,0,1,0,6,3,9,10,4,14,15,9,7,3,1,0,0,1,1,0,0,0,0
26,6,26,48,6,112,594,149,135,16,19,28,1,8,5,38,10,57,99,20,454,4909,1236,228,34,50,33,2,15,2,21,9,18,32,6,89,316,71,63,11,8,8,2,2,0,7,0,2,2,0,1,2,2,3,1,1,0,0,1,0,3,1,3,3,0,6,9,1,6,2,3,1,0,1,0,2,1,7,7,0,13,26,12,21,2,3,9,0,0,2,0,0,0,0
24,9,42,93,3,147,314,163,373,40,48,52,5,9,3,34,8,73,130,33,288,2092,1474,1879,75,128,73,3,21,9,66,16,23,38,9,64,193,129,266,31,27,26,0,11,3,8,0,6,2,0,6,14,2,6,6,4,1,0,0,1,3,0,3,3,0,5,8,2,5,2,2,9,2,0,1,8,4,6,14,1,21,23,5,22,10,7,4,0,4,1,0,0,0,0
8,5,21,32,2,57,99,56,667,58,58,41,3,11,3,14,5,22,48,11,94,154,74,6416,91,119,59,5,16,6,267,18,3,15,3,31,37,17,400,43,26,22,0,10,4,7,1,3,4,2,1,5,1,6,2,1,4,0,1,0,0,0,1,3,2,0,6,1,2,2,2,3,1,2,1,2,1,2,4,2,8,10,11,25,9,8,13,0,0,2,0,0,0,0
12,8,19,53,4,52,96,37,235,359,231,148,10,43,11,20,3,15,49,7,109,156,80,1125,2467,1721,314,15,81,17,62,221,5,26,9,34,46,31,216,245,140,79,3,29,9,5,1,1,0,1,4,11,2,4,1,3,6,0,4,1,2,1,4,1,0,6,6,1,5,3,3,2,0,1,1,7,0,0,5,0,13,17,11,17,9,10,17,6,13,4,0,0,0,0
10,9,17,32,3,43,71,34,168,144,289,211,8,65,17,13,6,30,44,8,84,139,49,325,634,3812,1109,36,155,30,19,61,6,49,9,33,36,21,84,93,308,195,17,49,11,0,0,2,5,3,1,8,2,8,2,4,8,1,4,0,2,0,2,3,0,5,3,1,2,2,2,6,1,4,4,3,2,6,4,2,6,18,8,12,10,3,8,2,5,3,0,0,0,0
3,1,4,13,1,12,35,13,50,38,77,653,20,126,15,10,0,5,14,1,30,38,17,87,61,196,6422,46,213,51,11,13,2,129,19,8,21,7,19,21,42,379,8,36,13,0,0,1,1,6,1,4,1,4,3,5,5,0,5,2,0,0,1,2,1,1,1,2,4,3,2,2,0,4,2,0,1,3,3,0,2,6,2,9,6,8,23,2,11,3,0,0,0,0
4,1,13,12,1,22,43,12,69,39,64,288,100,308,67,5,5,15,23,2,36,61,16,121,76,170,1907,683,2455,172,11,11,4,64,240,14,25,10,46,30,44,312,105,255,32,1,0,0,0,3,6,5,2,5,3,3,9,1,9,4,0,0,1,4,0,2,4,1,2,3,1,9,0,1,5,4,2,1,7,0,4,6,0,6,10,6,18,1,7,8,0,0,0,0
1,1,5,8,0,12,12,10,33,20,27,127,110,520,67,6,1,12,9,0,21,34,14,60,39,95,344,526,5121,315,10,8,4,17,150,7,29,6,23,10,28,79,50,362,63,1,0,0,2,2,0,5,1,2,2,2,2,1,4,3,0,0,0,2,0,0,1,1,1,2,0,2,0,0,1,1,0,0,2,0,3,3,3,4,9,5,11,4,24,11,0,0,0,0
0,1,3,5,0,11,12,6,13,15,17,50,17,150,463,0,0,2,8,0,2,20,4,24,11,32,125,38,479,3893,2,1,3,8,10,3,191,1,14,11,23,37,11,113,193,0,0,4,0,2,0,4,1,3,0,3,7,1,4,2,1,0,1,0,0,2,0,0,0,1,1,3,0,4,3,0,0,0,2,1,1,6,2,1,7,3,10,2,11,9,0,0,0,0
22,4,5,3,0,0,0,0,0,2,0,0,0,0,0,444,13,70,15,3,3,2,0,1,219,0,6,1,0,0,6168,54,100,25,2,10,5,0,0,0,1,0,0,0,0,501,5,25,10,0,1,1,0,0,0,0,0,0,1,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
