t	0
CnstFlxDq0w0	0
CnstFlxDq1w0	13.9803
CnstFlxDq0w1	0
CnstFlxDq1w1	9.01952
CnstFlxDq0w2	0
CnstFlxDq1w2	6.21475
CnstFlxDq0w3	0
CnstFlxDq1w3	6.35323
CnstFlxDq0w4	0
CnstFlxDq1w4	9.299
CnstFlxDq0w5	0
CnstFlxDq1w5	13.6615
CnstFlxDq0w6	0
CnstFlxDq1w6	16.7597
CnstFlxDq0w7	0
CnstFlxDq1w7	17.1124
CnstFlxDq0w8	0
CnstFlxDq1w8	15.4448
CnstFlxDq0w9	0
CnstFlxDq1w9	10.6219
CnstFlxDq0w10	0
CnstFlxDq1w10	5.75396
CnstFlxDq0w11	0
CnstFlxDq1w11	3.00571
CnstFlxDq0w12	0
CnstFlxDq1w12	2.98799
CnstFlxDq0w13	0
CnstFlxDq1w13	5.30153
CnstFlxDq0w14	0
CnstFlxDq1w14	8.43508
CnstFlxDq0w15	0
CnstFlxDq1w15	13.8464
CnstFlxDq0w16	0
CnstFlxDq1w16	8.87778
CnstFlxDq0w17	0
CnstFlxDq1w17	6.07158
CnstFlxDq0w18	0
CnstFlxDq1w18	6.19288
CnstFlxDq0w19	0
CnstFlxDq1w19	9.14522
CnstFlxDq0w20	0
CnstFlxDq1w20	13.5176
CnstFlxDq0w21	0
CnstFlxDq1w21	16.6654
CnstFlxDq0w22	0
CnstFlxDq1w22	17.0426
CnstFlxDq0w23	0
CnstFlxDq1w23	15.3143
CnstFlxDq0w24	0
CnstFlxDq1w24	10.4793
CnstFlxDq0w25	0
CnstFlxDq1w25	5.62681
CnstFlxDq0w26	0
CnstFlxDq1w26	2.87192
CnstFlxDq0w27	0
CnstFlxDq1w27	2.849
CnstFlxDq0w28	0
CnstFlxDq1w28	5.15974
CnstFlxDq0w29	0
CnstFlxDq1w29	8.31091
CnstFlxDq0w30	0
CnstFlxDq1w30	13.9009
CnstFlxDq0w31	0
CnstFlxDq1w31	8.88477
CnstFlxDq0w32	0
CnstFlxDq1w32	6.08309
CnstFlxDq0w33	0
CnstFlxDq1w33	6.21177
CnstFlxDq0w34	0
CnstFlxDq1w34	9.16065
CnstFlxDq0w35	0
CnstFlxDq1w35	13.5226
CnstFlxDq0w36	0
CnstFlxDq1w36	16.6724
CnstFlxDq0w37	0
CnstFlxDq1w37	17.0544
CnstFlxDq0w38	0
CnstFlxDq1w38	15.3251
CnstFlxDq0w39	0
CnstFlxDq1w39	10.4866
CnstFlxDq0w40	0
CnstFlxDq1w40	5.62829
CnstFlxDq0w41	0
CnstFlxDq1w41	2.88747
CnstFlxDq0w42	0
CnstFlxDq1w42	2.86339
CnstFlxDq0w43	0
CnstFlxDq1w43	5.16145
CnstFlxDq0w44	0
CnstFlxDq1w44	8.33536
CnstFlxDq0w45	0
CnstFlxDq1w45	13.9549
CnstFlxDq0w46	0
CnstFlxDq1w46	9.02781
CnstFlxDq0w47	0
CnstFlxDq1w47	6.2166
CnstFlxDq0w48	0
CnstFlxDq1w48	6.36544
CnstFlxDq0w49	0
CnstFlxDq1w49	9.30881
CnstFlxDq0w50	0
CnstFlxDq1w50	13.6674
CnstFlxDq0w51	0
CnstFlxDq1w51	16.7541
CnstFlxDq0w52	0
CnstFlxDq1w52	17.106
CnstFlxDq0w53	0
CnstFlxDq1w53	15.4637
CnstFlxDq0w54	0
CnstFlxDq1w54	10.6587
CnstFlxDq0w55	0
CnstFlxDq1w55	5.7596
CnstFlxDq0w56	0
CnstFlxDq1w56	3.01469
CnstFlxDq0w57	0
CnstFlxDq1w57	3.00184
CnstFlxDq0w58	0
CnstFlxDq1w58	5.32994
CnstFlxDq0w59	0
CnstFlxDq1w59	8.45283
CnstFlxDq0w60	0
CnstFlxDq1w60	13.7351
CnstFlxDq0w61	0
CnstFlxDq1w61	8.72894
CnstFlxDq0w62	0
CnstFlxDq1w62	5.9071
CnstFlxDq0w63	0
CnstFlxDq1w63	6.02396
CnstFlxDq0w64	0
CnstFlxDq1w64	9.00792
CnstFlxDq0w65	0
CnstFlxDq1w65	13.3722
CnstFlxDq0w66	0
CnstFlxDq1w66	16.5507
CnstFlxDq0w67	0
CnstFlxDq1w67	16.9798
CnstFlxDq0w68	0
CnstFlxDq1w68	15.0854
CnstFlxDq0w69	0
CnstFlxDq1w69	10.2214
CnstFlxDq0w70	0
CnstFlxDq1w70	5.4742
CnstFlxDq0w71	0
CnstFlxDq1w71	2.76489
CnstFlxDq0w72	0
CnstFlxDq1w72	2.71832
CnstFlxDq0w73	0
CnstFlxDq1w73	5.02115
CnstFlxDq0w74	0
CnstFlxDq1w74	8.19662
CnstFlxDq0w75	0
CnstFlxDq1w75	13.8928
CnstFlxDq0w76	0
CnstFlxDq1w76	8.89351
CnstFlxDq0w77	0
CnstFlxDq1w77	6.0081
CnstFlxDq0w78	0
CnstFlxDq1w78	6.08708
CnstFlxDq0w79	0
CnstFlxDq1w79	9.02714
CnstFlxDq0w80	0
CnstFlxDq1w80	13.3826
CnstFlxDq0w81	0
CnstFlxDq1w81	16.6333
CnstFlxDq0w82	0
CnstFlxDq1w82	17.0166
CnstFlxDq0w83	0
CnstFlxDq1w83	15.1867
CnstFlxDq0w84	0
CnstFlxDq1w84	10.3578
CnstFlxDq0w85	0
CnstFlxDq1w85	5.5398
CnstFlxDq0w86	0
CnstFlxDq1w86	2.78787
CnstFlxDq0w87	0
CnstFlxDq1w87	2.74088
CnstFlxDq0w88	0
CnstFlxDq1w88	5.05747
CnstFlxDq0w89	0
CnstFlxDq1w89	8.23544
CnstFlxDq0w90	0
CnstFlxDq1w90	1682.85
CnstFlxDq0w91	0
CnstFlxDq1w91	53.2958
CnstFlxDq0w92	0
CnstFlxDq1w92	1.18757
CnstFlxDq0w93	0
CnstFlxDq1w93	1.18757
NeutSeedALw0	0
NeutSeedNw0	0
NeutSeedWw0	0
NeutSeedALw1	0
NeutSeedNw1	0
NeutSeedWw1	0
NeutSeedALw2	0
NeutSeedNw2	0
NeutSeedWw2	0
NeutSeedALw3	0
NeutSeedNw3	0
NeutSeedWw3	0
NeutSeedALw4	0
NeutSeedNw4	0
NeutSeedWw4	0
NeutSeedALw5	0
NeutSeedNw5	0
NeutSeedWw5	0
NeutSeedALw6	0
NeutSeedNw6	0
NeutSeedWw6	0
NeutSeedALw7	0
NeutSeedNw7	0
NeutSeedWw7	0
NeutSeedALw8	0
NeutSeedNw8	0
NeutSeedWw8	0
NeutSeedALw9	0
NeutSeedNw9	0
NeutSeedWw9	0
NeutSeedALw10	0
NeutSeedNw10	0
NeutSeedWw10	0
NeutSeedALw11	0
NeutSeedNw11	0
NeutSeedWw11	0
NeutSeedALw12	0
NeutSeedNw12	0
NeutSeedWw12	0
NeutSeedALw13	0
NeutSeedNw13	0
NeutSeedWw13	0
NeutSeedALw14	0
NeutSeedNw14	0
NeutSeedWw14	0
NeutSeedALw15	0
NeutSeedNw15	0
NeutSeedWw15	0
NeutSeedALw16	0
NeutSeedNw16	0
NeutSeedWw16	0
NeutSeedALw17	0
NeutSeedNw17	0
NeutSeedWw17	0
NeutSeedALw18	0
NeutSeedNw18	0
NeutSeedWw18	0
NeutSeedALw19	0
NeutSeedNw19	0
NeutSeedWw19	0
NeutSeedALw20	0
NeutSeedNw20	0
NeutSeedWw20	0
NeutSeedALw21	0
NeutSeedNw21	0
NeutSeedWw21	0
NeutSeedALw22	0
NeutSeedNw22	0
NeutSeedWw22	0
NeutSeedALw23	0
NeutSeedNw23	0
NeutSeedWw23	0
NeutSeedALw24	0
NeutSeedNw24	0
NeutSeedWw24	0
NeutSeedALw25	0
NeutSeedNw25	0
NeutSeedWw25	0
NeutSeedALw26	0
NeutSeedNw26	0
NeutSeedWw26	0
NeutSeedALw27	0
NeutSeedNw27	0
NeutSeedWw27	0
NeutSeedALw28	0
NeutSeedNw28	0
NeutSeedWw28	0
NeutSeedALw29	0
NeutSeedNw29	0
NeutSeedWw29	0
NeutSeedALw30	0
NeutSeedNw30	0
NeutSeedWw30	0
NeutSeedALw31	0
NeutSeedNw31	0
NeutSeedWw31	0
NeutSeedALw32	0
NeutSeedNw32	0
NeutSeedWw32	0
NeutSeedALw33	0
NeutSeedNw33	0
NeutSeedWw33	0
NeutSeedALw34	0
NeutSeedNw34	0
NeutSeedWw34	0
NeutSeedALw35	0
NeutSeedNw35	0
NeutSeedWw35	0
NeutSeedALw36	0
NeutSeedNw36	0
NeutSeedWw36	0
NeutSeedALw37	0
NeutSeedNw37	0
NeutSeedWw37	0
NeutSeedALw38	0
NeutSeedNw38	0
NeutSeedWw38	0
NeutSeedALw39	0
NeutSeedNw39	0
NeutSeedWw39	0
NeutSeedALw40	0
NeutSeedNw40	0
NeutSeedWw40	0
NeutSeedALw41	0
NeutSeedNw41	0
NeutSeedWw41	0
NeutSeedALw42	0
NeutSeedNw42	0
NeutSeedWw42	0
NeutSeedALw43	0
NeutSeedNw43	0
NeutSeedWw43	0
NeutSeedALw44	0
NeutSeedNw44	0
NeutSeedWw44	0
NeutSeedALw45	0
NeutSeedNw45	0
NeutSeedWw45	0
NeutSeedALw46	0
NeutSeedNw46	0
NeutSeedWw46	0
NeutSeedALw47	0
NeutSeedNw47	0
NeutSeedWw47	0
NeutSeedALw48	0
NeutSeedNw48	0
NeutSeedWw48	0
NeutSeedALw49	0
NeutSeedNw49	0
NeutSeedWw49	0
NeutSeedALw50	0
NeutSeedNw50	0
NeutSeedWw50	0
NeutSeedALw51	0
NeutSeedNw51	0
NeutSeedWw51	0
NeutSeedALw52	0
NeutSeedNw52	0
NeutSeedWw52	0
NeutSeedALw53	0
NeutSeedNw53	0
NeutSeedWw53	0
NeutSeedALw54	0
NeutSeedNw54	0
NeutSeedWw54	0
NeutSeedALw55	0
NeutSeedNw55	0
NeutSeedWw55	0
NeutSeedALw56	0
NeutSeedNw56	0
NeutSeedWw56	0
NeutSeedALw57	0
NeutSeedNw57	0
NeutSeedWw57	0
NeutSeedALw58	0
NeutSeedNw58	0
NeutSeedWw58	0
NeutSeedALw59	0
NeutSeedNw59	0
NeutSeedWw59	0
NeutSeedALw60	0
NeutSeedNw60	0
NeutSeedWw60	0
NeutSeedALw61	0
NeutSeedNw61	0
NeutSeedWw61	0
NeutSeedALw62	0
NeutSeedNw62	0
NeutSeedWw62	0
NeutSeedALw63	0
NeutSeedNw63	0
NeutSeedWw63	0
NeutSeedALw64	0
NeutSeedNw64	0
NeutSeedWw64	0
NeutSeedALw65	0
NeutSeedNw65	0
NeutSeedWw65	0
NeutSeedALw66	0
NeutSeedNw66	0
NeutSeedWw66	0
NeutSeedALw67	0
NeutSeedNw67	0
NeutSeedWw67	0
NeutSeedALw68	0
NeutSeedNw68	0
NeutSeedWw68	0
NeutSeedALw69	0
NeutSeedNw69	0
NeutSeedWw69	0
NeutSeedALw70	0
NeutSeedNw70	0
NeutSeedWw70	0
NeutSeedALw71	0
NeutSeedNw71	0
NeutSeedWw71	0
NeutSeedALw72	0
NeutSeedNw72	0
NeutSeedWw72	0
NeutSeedALw73	0
NeutSeedNw73	0
NeutSeedWw73	0
NeutSeedALw74	0
NeutSeedNw74	0
NeutSeedWw74	0
NeutSeedALw75	0
NeutSeedNw75	0
NeutSeedWw75	0
NeutSeedALw76	0
NeutSeedNw76	0
NeutSeedWw76	0
NeutSeedALw77	0
NeutSeedNw77	0
NeutSeedWw77	0
NeutSeedALw78	0
NeutSeedNw78	0
NeutSeedWw78	0
NeutSeedALw79	0
NeutSeedNw79	0
NeutSeedWw79	0
NeutSeedALw80	0
NeutSeedNw80	0
NeutSeedWw80	0
NeutSeedALw81	0
NeutSeedNw81	0
NeutSeedWw81	0
NeutSeedALw82	0
NeutSeedNw82	0
NeutSeedWw82	0
NeutSeedALw83	0
NeutSeedNw83	0
NeutSeedWw83	0
NeutSeedALw84	0
NeutSeedNw84	0
