NetAdensChange element = al wk = 0	-0.129835
NetAdensChange element = n wk = 0	-0.129862
NetAdensChange element = w wk = 0	6.104e-25
NetAdensChange element = al wk = 1	-0.0419142
NetAdensChange element = n wk = 1	-0.042319
NetAdensChange element = w wk = 1	2.81862e-24
NetAdensChange element = al wk = 2	-0.0921523
NetAdensChange element = n wk = 2	-0.0922078
NetAdensChange element = w wk = 2	4.65591e-24
NetAdensChange element = al wk = 3	-0.326247
NetAdensChange element = n wk = 3	-0.326253
NetAdensChange element = w wk = 3	1.12316e-23
NetAdensChange element = al wk = 4	-0.127458
NetAdensChange element = n wk = 4	-0.127464
NetAdensChange element = w wk = 4	3.52865e-24
NetAdensChange element = al wk = 5	-0.129219
NetAdensChange element = n wk = 5	-0.129222
NetAdensChange element = w wk = 5	1.28828e-24
NetAdensChange element = al wk = 6	-0.185358
NetAdensChange element = n wk = 6	-0.185359
NetAdensChange element = w wk = 6	-7.0459e-24
NetAdensChange element = al wk = 7	-0.190606
NetAdensChange element = n wk = 7	-0.190609
NetAdensChange element = w wk = 7	-2.35645e-23
NetAdensChange element = al wk = 8	-0.166255
NetAdensChange element = n wk = 8	-0.166261
NetAdensChange element = w wk = 8	-8.67595e-24
NetAdensChange element = al wk = 9	-0.0906537
NetAdensChange element = n wk = 9	-0.0906855
NetAdensChange element = w wk = 9	-1.98044e-24
NetAdensChange element = al wk = 10	-0.0964197
NetAdensChange element = n wk = 10	-0.0964889
NetAdensChange element = w wk = 10	-3.31259e-25
NetAdensChange element = al wk = 11	-0.0524056
NetAdensChange element = n wk = 11	-0.0528638
NetAdensChange element = w wk = 11	9.67097e-26
NetAdensChange element = al wk = 12	-0.00295803
NetAdensChange element = n wk = 12	-0.00843953
NetAdensChange element = w wk = 12	-8.39669e-25
NetAdensChange element = al wk = 13	-0.0144843
NetAdensChange element = n wk = 13	-0.0190598
NetAdensChange element = w wk = 13	-6.40792e-25
NetAdensChange element = al wk = 14	-0.0513816
NetAdensChange element = n wk = 14	-0.0521894
NetAdensChange element = w wk = 14	-6.36849e-25
NetAdensChange element = al wk = 15	-0.127857
NetAdensChange element = n wk = 15	-0.127894
NetAdensChange element = w wk = 15	-6.89558e-25
NetAdensChange element = al wk = 16	-0.0435711
NetAdensChange element = n wk = 16	-0.0441002
NetAdensChange element = w wk = 16	-4.02947e-25
NetAdensChange element = al wk = 17	-0.0267142
NetAdensChange element = n wk = 17	-0.0278635
NetAdensChange element = w wk = 17	1.06778e-24
NetAdensChange element = al wk = 18	-0.0606916
NetAdensChange element = n wk = 18	-0.0608375
NetAdensChange element = w wk = 18	1.73302e-24
NetAdensChange element = al wk = 19	-0.0708589
NetAdensChange element = n wk = 19	-0.0709148
NetAdensChange element = w wk = 19	1.41512e-24
NetAdensChange element = al wk = 20	-0.145418
NetAdensChange element = n wk = 20	-0.145424
NetAdensChange element = w wk = 20	1.3626e-23
NetAdensChange element = al wk = 21	-0.34118
NetAdensChange element = n wk = 21	-0.341182
NetAdensChange element = w wk = 21	-5.45477e-22
NetAdensChange element = al wk = 22	-0.507795
NetAdensChange element = n wk = 22	-0.507798
NetAdensChange element = w wk = 22	2.36706e-21
NetAdensChange element = al wk = 23	-0.167495
NetAdensChange element = n wk = 23	-0.167506
NetAdensChange element = w wk = 23	-7.08406e-23
NetAdensChange element = al wk = 24	-0.0737938
NetAdensChange element = n wk = 24	-0.0738781
NetAdensChange element = w wk = 24	-1.79426e-23
NetAdensChange element = al wk = 25	-0.0277031
NetAdensChange element = n wk = 25	-0.0289497
NetAdensChange element = w wk = 25	-8.53286e-24
NetAdensChange element = al wk = 26	-0.00694947
NetAdensChange element = n wk = 26	-0.0112699
NetAdensChange element = w wk = 26	-5.03821e-24
NetAdensChange element = al wk = 27	-0.00375834
NetAdensChange element = n wk = 27	-0.00934751
NetAdensChange element = w wk = 27	-2.22484e-24
NetAdensChange element = al wk = 28	-0.013726
NetAdensChange element = n wk = 28	-0.0186394
NetAdensChange element = w wk = 28	-1.01282e-24
NetAdensChange element = al wk = 29	-0.0497992
NetAdensChange element = n wk = 29	-0.0506766
NetAdensChange element = w wk = 29	-7.84274e-25
NetAdensChange element = al wk = 30	-0.130683
NetAdensChange element = n wk = 30	-0.130725
NetAdensChange element = w wk = 30	3.62213e-25
NetAdensChange element = al wk = 31	-0.0485303
NetAdensChange element = n wk = 31	-0.0490506
NetAdensChange element = w wk = 31	-5.68986e-25
NetAdensChange element = al wk = 32	-0.0383415
NetAdensChange element = n wk = 32	-0.0392954
NetAdensChange element = w wk = 32	5.28594e-25
NetAdensChange element = al wk = 33	-0.0631979
NetAdensChange element = n wk = 33	-0.0634362
NetAdensChange element = w wk = 33	-6.88177e-25
NetAdensChange element = al wk = 34	-0.0899758
NetAdensChange element = n wk = 34	-0.0900203
NetAdensChange element = w wk = 34	5.30464e-24
NetAdensChange element = al wk = 35	-0.151557
NetAdensChange element = n wk = 35	-0.151563
NetAdensChange element = w wk = 35	4.88911e-23
NetAdensChange element = al wk = 36	-0.225778
NetAdensChange element = n wk = 36	-0.225781
NetAdensChange element = w wk = 36	-2.40374e-21
NetAdensChange element = al wk = 37	-0.305703
NetAdensChange element = n wk = 37	-0.305706
NetAdensChange element = w wk = 37	4.81687e-21
NetAdensChange element = al wk = 38	-0.174015
NetAdensChange element = n wk = 38	-0.174024
NetAdensChange element = w wk = 38	-1.8124e-22
NetAdensChange element = al wk = 39	-0.0942113
NetAdensChange element = n wk = 39	-0.0942589
NetAdensChange element = w wk = 39	-4.97545e-23
NetAdensChange element = al wk = 40	-0.0763635
NetAdensChange element = n wk = 40	-0.0765377
NetAdensChange element = w wk = 40	-1.83488e-23
NetAdensChange element = al wk = 41	-0.0428398
NetAdensChange element = n wk = 41	-0.0438356
NetAdensChange element = w wk = 41	-6.19769e-24
NetAdensChange element = al wk = 42	-0.00974627
NetAdensChange element = n wk = 42	-0.0146081
NetAdensChange element = w wk = 42	-2.59322e-24
NetAdensChange element = al wk = 43	-0.0145172
NetAdensChange element = n wk = 43	-0.0193829
NetAdensChange element = w wk = 43	-4.03992e-25
NetAdensChange element = al wk = 44	-0.0506184
NetAdensChange element = n wk = 44	-0.05147
NetAdensChange element = w wk = 44	-1.67687e-24
NetAdensChange element = al wk = 45	-0.131577
NetAdensChange element = n wk = 45	-0.131613
NetAdensChange element = w wk = 45	-2.00244e-25
NetAdensChange element = al wk = 46	-0.048353
NetAdensChange element = n wk = 46	-0.0487889
NetAdensChange element = w wk = 46	-1.00732e-24
NetAdensChange element = al wk = 47	-0.0480622
NetAdensChange element = n wk = 47	-0.0484802
NetAdensChange element = w wk = 47	8.34307e-25
NetAdensChange element = al wk = 48	-0.0742822
NetAdensChange element = n wk = 48	-0.0743818
NetAdensChange element = w wk = 48	4.09264e-24
NetAdensChange element = al wk = 49	-0.0907143
NetAdensChange element = n wk = 49	-0.0907454
NetAdensChange element = w wk = 49	8.00831e-24
NetAdensChange element = al wk = 50	-0.125435
NetAdensChange element = n wk = 50	-0.125443
NetAdensChange element = w wk = 50	2.13108e-23
NetAdensChange element = al wk = 51	-0.207003
NetAdensChange element = n wk = 51	-0.207006
NetAdensChange element = w wk = 51	3.12024e-23
NetAdensChange element = al wk = 52	-0.257895
NetAdensChange element = n wk = 52	-0.257898
NetAdensChange element = w wk = 52	-1.09407e-21
NetAdensChange element = al wk = 53	-0.174694
NetAdensChange element = n wk = 53	-0.1747
NetAdensChange element = w wk = 53	-5.85135e-23
NetAdensChange element = al wk = 54	-0.0894617
NetAdensChange element = n wk = 54	-0.0894976
NetAdensChange element = w wk = 54	-2.48244e-23
NetAdensChange element = al wk = 55	-0.064551
NetAdensChange element = n wk = 55	-0.0647015
NetAdensChange element = w wk = 55	-4.99072e-24
NetAdensChange element = al wk = 56	-0.059125
NetAdensChange element = n wk = 56	-0.0595383
NetAdensChange element = w wk = 56	-7.34371e-25
NetAdensChange element = al wk = 57	-0.00803211
NetAdensChange element = n wk = 57	-0.0126722
NetAdensChange element = w wk = 57	-2.11009e-24
NetAdensChange element = al wk = 58	-0.0152868
NetAdensChange element = n wk = 58	-0.0197754
NetAdensChange element = w wk = 58	-8.95038e-25
NetAdensChange element = al wk = 59	-0.0519884
NetAdensChange element = n wk = 59	-0.052778
NetAdensChange element = w wk = 59	-1.95692e-24
NetAdensChange element = al wk = 60	-0.124805
NetAdensChange element = n wk = 60	-0.124837
NetAdensChange element = w wk = 60	3.98837e-25
NetAdensChange element = al wk = 61	-0.0362605
NetAdensChange element = n wk = 61	-0.0367782
NetAdensChange element = w wk = 61	4.37665e-25
NetAdensChange element = al wk = 62	-0.280214
NetAdensChange element = n wk = 62	-0.280231
NetAdensChange element = w wk = 62	1.22279e-23
NetAdensChange element = al wk = 63	-0.503873
NetAdensChange element = n wk = 63	-0.503877
NetAdensChange element = w wk = 63	-2.78988e-22
NetAdensChange element = al wk = 64	-0.26529
NetAdensChange element = n wk = 64	-0.265293
NetAdensChange element = w wk = 64	4.96661e-24
NetAdensChange element = al wk = 65	-0.126661
NetAdensChange element = n wk = 65	-0.126664
NetAdensChange element = w wk = 65	-1.40498e-23
NetAdensChange element = al wk = 66	-0.324105
NetAdensChange element = n wk = 66	-0.324106
NetAdensChange element = w wk = 66	6.03607e-22
NetAdensChange element = al wk = 67	-0.445225
NetAdensChange element = n wk = 67	-0.445226
NetAdensChange element = w wk = 67	6.53059e-23
NetAdensChange element = al wk = 68	-0.172014
NetAdensChange element = n wk = 68	-0.172017
NetAdensChange element = w wk = 68	1.22545e-23
NetAdensChange element = al wk = 69	-0.108524
NetAdensChange element = n wk = 69	-0.108537
NetAdensChange element = w wk = 69	2.28536e-24
NetAdensChange element = al wk = 70	-0.41813
NetAdensChange element = n wk = 70	-0.418138
NetAdensChange element = w wk = 70	1.2363e-24
NetAdensChange element = al wk = 71	-0.256836
NetAdensChange element = n wk = 71	-0.256876
NetAdensChange element = w wk = 71	-1.38956e-24
NetAdensChange element = al wk = 72	-0.066383
NetAdensChange element = n wk = 72	-0.0667794
NetAdensChange element = w wk = 72	-8.89381e-26
NetAdensChange element = al wk = 73	-0.00951123
NetAdensChange element = n wk = 73	-0.0147053
