NetAdensChange element = al wk = 0	-0.129842
NetAdensChange element = n wk = 0	-0.129842
NetAdensChange element = w wk = 0	2.81091e-23
NetAdensChange element = al wk = 1	-0.042038
NetAdensChange element = n wk = 1	-0.042038
NetAdensChange element = w wk = 1	-1.57363e-24
NetAdensChange element = al wk = 2	-0.0921746
NetAdensChange element = n wk = 2	-0.0921746
NetAdensChange element = w wk = 2	-1.7521e-25
NetAdensChange element = al wk = 3	-0.326252
NetAdensChange element = n wk = 3	-0.326252
NetAdensChange element = w wk = 3	-2.2169e-24
NetAdensChange element = al wk = 4	-0.127461
NetAdensChange element = n wk = 4	-0.127461
NetAdensChange element = w wk = 4	3.1288e-24
NetAdensChange element = al wk = 5	-0.12922
NetAdensChange element = n wk = 5	-0.12922
NetAdensChange element = w wk = 5	-1.16933e-23
NetAdensChange element = al wk = 6	-0.185359
NetAdensChange element = n wk = 6	-0.185359
NetAdensChange element = w wk = 6	-1.5404e-23
NetAdensChange element = al wk = 7	-0.190609
NetAdensChange element = n wk = 7	-0.190609
NetAdensChange element = w wk = 7	1.33551e-23
NetAdensChange element = al wk = 8	-0.166259
NetAdensChange element = n wk = 8	-0.166259
NetAdensChange element = w wk = 8	5.66539e-24
NetAdensChange element = al wk = 9	-0.0906685
NetAdensChange element = n wk = 9	-0.0906685
NetAdensChange element = w wk = 9	-1.05997e-23
NetAdensChange element = al wk = 10	-0.0964548
NetAdensChange element = n wk = 10	-0.0964549
NetAdensChange element = w wk = 10	3.41637e-24
NetAdensChange element = al wk = 11	-0.0525999
NetAdensChange element = n wk = 11	-0.0526004
NetAdensChange element = w wk = 11	6.66117e-25
NetAdensChange element = al wk = 12	-0.00460083
NetAdensChange element = n wk = 12	-0.00462957
NetAdensChange element = w wk = 12	5.62389e-25
NetAdensChange element = al wk = 13	-0.0157238
NetAdensChange element = n wk = 13	-0.0157277
NetAdensChange element = w wk = 13	1.25188e-25
NetAdensChange element = al wk = 14	-0.0516108
NetAdensChange element = n wk = 14	-0.0516112
NetAdensChange element = w wk = 14	1.70151e-25
NetAdensChange element = al wk = 15	-0.127866
NetAdensChange element = n wk = 15	-0.127866
NetAdensChange element = w wk = 15	6.30203e-24
NetAdensChange element = al wk = 16	-0.043731
NetAdensChange element = n wk = 16	-0.043731
NetAdensChange element = w wk = 16	-2.7486e-25
NetAdensChange element = al wk = 17	-0.0270761
NetAdensChange element = n wk = 17	-0.0270761
NetAdensChange element = w wk = 17	3.55445e-25
NetAdensChange element = al wk = 18	-0.0607416
NetAdensChange element = n wk = 18	-0.0607416
NetAdensChange element = w wk = 18	1.57458e-24
NetAdensChange element = al wk = 19	-0.0708779
NetAdensChange element = n wk = 19	-0.0708779
NetAdensChange element = w wk = 19	1.76192e-24
NetAdensChange element = al wk = 20	-0.145421
NetAdensChange element = n wk = 20	-0.145421
NetAdensChange element = w wk = 20	-5.51368e-24
NetAdensChange element = al wk = 21	-0.341183
NetAdensChange element = n wk = 21	-0.341183
NetAdensChange element = w wk = 21	7.0343e-23
NetAdensChange element = al wk = 22	-0.507799
NetAdensChange element = n wk = 22	-0.507799
NetAdensChange element = w wk = 22	-3.77748e-22
NetAdensChange element = al wk = 23	-0.1675
NetAdensChange element = n wk = 23	-0.1675
NetAdensChange element = w wk = 23	-3.71947e-23
NetAdensChange element = al wk = 24	-0.0738218
NetAdensChange element = n wk = 24	-0.0738219
NetAdensChange element = w wk = 24	-4.74974e-22
NetAdensChange element = al wk = 25	-0.0281027
NetAdensChange element = n wk = 25	-0.028103
NetAdensChange element = w wk = 25	1.20504e-23
NetAdensChange element = al wk = 26	-0.00833275
NetAdensChange element = n wk = 26	-0.00833952
NetAdensChange element = w wk = 26	3.33916e-24
NetAdensChange element = al wk = 27	-0.00539538
NetAdensChange element = n wk = 27	-0.00545377
NetAdensChange element = w wk = 27	5.47774e-25
NetAdensChange element = al wk = 28	-0.0150336
NetAdensChange element = n wk = 28	-0.0150396
NetAdensChange element = w wk = 28	5.26295e-25
NetAdensChange element = al wk = 29	-0.0500365
NetAdensChange element = n wk = 29	-0.0500372
NetAdensChange element = w wk = 29	8.35979e-25
NetAdensChange element = al wk = 30	-0.130694
NetAdensChange element = n wk = 30	-0.130694
NetAdensChange element = w wk = 30	-6.98972e-23
NetAdensChange element = al wk = 31	-0.0486821
NetAdensChange element = n wk = 31	-0.0486821
NetAdensChange element = w wk = 31	3.04669e-24
NetAdensChange element = al wk = 32	-0.0386414
NetAdensChange element = n wk = 32	-0.0386414
NetAdensChange element = w wk = 32	3.10438e-24
NetAdensChange element = al wk = 33	-0.0632771
NetAdensChange element = n wk = 33	-0.0632771
NetAdensChange element = w wk = 33	-6.95225e-23
NetAdensChange element = al wk = 34	-0.0899902
NetAdensChange element = n wk = 34	-0.0899902
NetAdensChange element = w wk = 34	-1.06505e-23
NetAdensChange element = al wk = 35	-0.151559
NetAdensChange element = n wk = 35	-0.151559
NetAdensChange element = w wk = 35	3.03238e-23
NetAdensChange element = al wk = 36	-0.22578
NetAdensChange element = n wk = 36	-0.22578
NetAdensChange element = w wk = 36	5.87793e-24
NetAdensChange element = al wk = 37	-0.305706
NetAdensChange element = n wk = 37	-0.305706
NetAdensChange element = w wk = 37	-6.67476e-23
NetAdensChange element = al wk = 38	-0.174019
NetAdensChange element = n wk = 38	-0.174019
NetAdensChange element = w wk = 38	1.34999e-23
