WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
66	45.000	16.286	0.500	0.500	0.000	0.00153902	0.00153902
81	45.000	16.302	0.500	0.500	0.000	0.00154049	0.00154049
21	45.000	16.306	0.500	0.500	0.000	0.00154097	0.00154097
36	45.000	16.308	0.500	0.500	0.000	0.00154112	0.00154112
51	45.000	16.322	0.500	0.500	0.000	0.00154235	0.00154235
6	45.000	16.324	0.500	0.500	0.000	0.00154254	0.00154254
7	45.000	16.378	0.500	0.500	0.000	0.00154767	0.00154767
52	45.000	16.378	0.500	0.500	0.000	0.0015477	0.0015477
37	45.000	16.382	0.500	0.500	0.000	0.00154817	0.00154817
22	45.000	16.384	0.500	0.500	0.000	0.00154823	0.00154823
82	45.000	16.386	0.500	0.500	0.000	0.00154851	0.00154851
67	45.000	16.390	0.500	0.500	0.000	0.00154885	0.00154885
73	45.000	26.655	0.500	0.500	0.000	0.0157722	0.0157722
88	45.000	26.700	0.500	0.500	0.000	0.0158718	0.0158718
28	45.000	26.835	0.500	0.500	0.000	0.0161525	0.0161525
43	45.000	26.840	0.500	0.500	0.000	0.0161586	0.0161586
13	45.000	27.025	0.500	0.500	0.000	0.0165436	0.0165436
58	45.000	27.060	0.500	0.500	0.000	0.0166196	0.0166196
27	45.000	27.899	0.500	0.500	0.000	0.0183706	0.0183706
12	45.000	28.663	0.500	0.500	0.000	0.0199621	0.0199621
74	45.000	30.855	0.500	0.500	0.000	0.0245351	0.0245351
89	45.000	30.900	0.500	0.500	0.000	0.0246328	0.0246328
29	45.000	30.990	0.500	0.500	0.000	0.0248211	0.0248211
44	45.000	31.020	0.500	0.500	0.000	0.0248832	0.0248832
42	45.000	31.099	0.500	0.500	0.000	0.0250453	0.0250453
57	45.000	31.131	0.500	0.500	0.000	0.0251139	0.0251139
14	45.000	31.135	0.500	0.500	0.000	0.0251215	0.0251215
59	45.000	31.155	0.500	0.500	0.000	0.0251646	0.0251646
87	45.000	31.656	0.500	0.500	0.000	0.0262053	0.0262053
61	45.000	31.757	0.500	0.500	0.000	0.0264195	0.0264195
76	45.000	31.957	0.500	0.500	0.000	0.0268382	0.0268382
16	45.000	31.998	0.500	0.500	0.000	0.0269211	0.0269211
31	45.000	32.176	0.500	0.500	0.000	0.0272913	0.0272913
1	45.000	32.294	0.500	0.500	0.000	0.0275395	0.0275395
46	45.000	32.442	0.500	0.500	0.000	0.0278477	0.0278477
26	45.000	32.693	0.500	0.500	0.000	0.0283744	0.0283744
17	45.000	33.916	0.500	0.500	0.000	0.0309258	0.0309258
25	45.000	34.340	0.500	0.500	0.000	0.031811	0.031811
32	45.000	35.460	0.500	0.500	0.000	0.0341466	0.0341466
24	45.000	36.400	0.500	0.500	0.000	0.0361048	0.0361048
84	45.000	37.406	0.500	0.500	0.000	0.0382067	0.0382067
60	45.000	37.615	0.500	0.500	0.000	0.0386379	0.0386379
15	45.000	37.725	0.500	0.500	0.000	0.0388754	0.0388754
30	45.000	37.785	0.500	0.500	0.000	0.0390005	0.0390005
75	45.000	37.790	0.500	0.500	0.000	0.0390087	0.0390087
45	45.000	37.830	0.500	0.500	0.000	0.0390932	0.0390932
0	45.000	37.860	0.500	0.500	0.000	0.0391551	0.0391551
54	45.000	38.891	0.500	0.500	0.000	0.0413024	0.0413024
19	45.000	38.918	0.500	0.500	0.000	0.0413624	0.0413624
9	45.000	39.314	0.500	0.500	0.000	0.0421899	0.0421899
47	45.000	39.470	0.500	0.500	0.000	0.0425115	0.0425115
50	45.000	39.628	0.500	0.500	0.000	0.0428456	0.0428456
80	45.000	39.687	0.500	0.500	0.000	0.0429661	0.0429661
39	45.000	39.954	0.500	0.500	0.000	0.0435231	0.0435231
5	45.000	40.898	0.500	0.500	0.000	0.0454927	0.0454927
65	45.000	41.573	0.500	0.500	0.000	0.0469033	0.0469033
34	45.000	41.674	0.500	0.500	0.000	0.047111	0.047111
49	45.000	42.168	0.500	0.500	0.000	0.0481408	0.0481408
81	45.000	42.402	0.500	0.500	0.000	0.0486283	0.0486283
8	45.000	42.434	0.500	0.500	0.000	0.0486935	0.0486935
83	45.000	42.629	0.500	0.500	0.000	0.0491065	0.0491065
73	45.000	42.648	0.500	0.500	0.000	0.0491386	0.0491386
33	45.000	42.651	0.500	0.500	0.000	0.0491515	0.0491515
88	45.000	42.720	0.500	0.500	0.000	0.049298	0.049298
28	45.000	42.936	0.500	0.500	0.000	0.0497471	0.0497471
43	45.000	42.944	0.500	0.500	0.000	0.0497569	0.0497569
23	45.000	43.011	0.500	0.500	0.000	0.0499015	0.0499015
20	45.000	43.101	0.500	0.500	0.000	0.0500877	0.0500877
13	45.000	43.240	0.500	0.500	0.000	0.0503728	0.0503728
58	45.000	43.296	0.500	0.500	0.000	0.0504945	0.0504945
6	45.000	43.366	0.500	0.500	0.000	0.0506375	0.0506375
53	45.000	43.372	0.500	0.500	0.000	0.0506525	0.0506525
7	45.000	43.609	0.500	0.500	0.000	0.0511484	0.0511484
35	45.000	43.649	0.500	0.500	0.000	0.0512315	0.0512315
82	45.000	43.920	0.500	0.500	0.000	0.0517958	0.0517958
38	45.000	44.011	0.500	0.500	0.000	0.051982	0.051982
68	45.000	44.532	0.500	0.500	0.000	0.0530729	0.0530729
69	45.000	44.549	0.500	0.500	0.000	0.0531069	0.0531069
18	45.000	44.896	0.500	0.500	0.000	0.0538306	0.0538306
51	45.000	45.629	0.500	0.500	0.000	0.0553634	0.0553634
55	45.000	46.305	0.500	0.500	0.000	0.0567691	0.0567691
27	45.000	46.370	0.500	0.500	0.000	0.0569105	0.0569105
48	45.000	47.069	0.500	0.500	0.000	0.0583634	0.0583634
12	45.000	47.818	0.500	0.500	0.000	0.0599255	0.0599255
36	45.000	48.423	0.500	0.500	0.000	0.0611933	0.0611933
40	45.000	48.734	0.500	0.500	0.000	0.0618439	0.0618439
74	45.000	49.368	0.500	0.500	0.000	0.0631593	0.0631593
89	45.000	49.440	0.500	0.500	0.000	0.0633156	0.0633156
29	45.000	49.584	0.500	0.500	0.000	0.0636168	0.0636168
44	45.000	49.632	0.500	0.500	0.000	0.0637163	0.0637163
14	45.000	49.816	0.500	0.500	0.000	0.0640975	0.0640975
59	45.000	49.848	0.500	0.500	0.000	0.0641664	0.0641664
4	45.000	50.471	0.500	0.500	0.000	0.0660905	0.0660905
52	45.000	50.686	0.500	0.500	0.000	0.0668214	0.0668214
61	45.000	50.900	0.500	0.500	0.000	0.067545	0.067545
76	45.000	51.220	0.500	0.500	0.000	0.0686418	0.0686418
16	45.000	51.312	0.500	0.500	0.000	0.0689447	0.0689447
31	45.000	51.664	0.500	0.500	0.000	0.0701427	0.0701427
41	45.000	51.681	0.500	0.500	0.000	0.0702058	0.0702058
1	45.000	51.836	0.500	0.500	0.000	0.0707357	0.0707357
46	45.000	52.128	0.500	0.500	0.000	0.0717282	0.0717282
57	45.000	52.746	0.500	0.500	0.000	0.0738389	0.0738389
42	45.000	52.762	0.500	0.500	0.000	0.0738863	0.0738863
2	45.000	52.794	0.500	0.500	0.000	0.0739968	0.0739968
87	45.000	53.946	0.500	0.500	0.000	0.0779156	0.0779156
10	45.000	54.299	0.500	0.500	0.000	0.0791296	0.0791296
37	45.000	55.094	0.500	0.500	0.000	0.0818336	0.0818336
26	45.000	55.946	0.500	0.500	0.000	0.0847406	0.0847406
17	45.000	56.596	0.500	0.500	0.000	0.0869534	0.0869534
11	45.000	57.197	0.500	0.500	0.000	0.0890029	0.0890029
66	45.000	57.368	0.500	0.500	0.000	0.0895796	0.0895796
25	45.000	57.692	0.500	0.500	0.000	0.0906917	0.0906917
21	45.000	58.258	0.500	0.500	0.000	0.0926204	0.0926204
79	45.000	58.281	0.500	0.500	0.000	0.0926946	0.0926946
73	45.000	58.641	0.500	0.500	0.000	0.0939091	0.0939091
88	45.000	58.740	0.500	0.500	0.000	0.0942669	0.0942669
28	45.000	59.037	0.500	0.500	0.000	0.0952751	0.0952751
43	45.000	59.048	0.500	0.500	0.000	0.0952971	0.0952971
24	45.000	59.326	0.500	0.500	0.000	0.0962475	0.0962475
13	45.000	59.455	0.500	0.500	0.000	0.09668	0.09668
58	45.000	59.532	0.500	0.500	0.000	0.0969531	0.0969531
32	45.000	59.676	0.500	0.500	0.000	0.0974503	0.0974503
56	45.000	59.745	0.500	0.500	0.000	0.0976843	0.0976843
60	45.000	60.184	0.500	0.500	0.000	0.0991643	0.0991643
15	45.000	60.360	0.500	0.500	0.000	0.0997849	0.0997849
30	45.000	60.456	0.500	0.500	0.000	0.100112	0.100112
75	45.000	60.464	0.500	0.500	0.000	0.100133	0.100133
45	45.000	60.528	0.500	0.500	0.000	0.100354	0.100354
0	45.000	60.576	0.500	0.500	0.000	0.100516	0.100516
84	45.000	61.394	0.500	0.500	0.000	0.103302	0.103302
54	45.000	64.226	0.500	0.500	0.000	0.11294	0.11294
50	45.000	64.252	0.500	0.500	0.000	0.113042	0.113042
80	45.000	64.494	0.500	0.500	0.000	0.113858	0.113858
27	45.000	64.841	0.500	0.500	0.000	0.115046	0.115046
19	45.000	65.018	0.500	0.500	0.000	0.115649	0.115649
9	45.000	65.090	0.500	0.500	0.000	0.115897	0.115897
67	45.000	66.169	0.500	0.500	0.000	0.119564	0.119564
39	45.000	66.432	0.500	0.500	0.000	0.120461	0.120461
72	45.000	66.481	0.500	0.500	0.000	0.120631	0.120631
5	45.000	66.794	0.500	0.500	0.000	0.121696	0.121696
12	45.000	66.973	0.500	0.500	0.000	0.122293	0.122293
47	45.000	67.628	0.500	0.500	0.000	0.124534	0.124534
74	45.000	67.881	0.500	0.500	0.000	0.125386	0.125386
89	45.000	67.980	0.500	0.500	0.000	0.125737	0.125737
29	45.000	68.178	0.500	0.500	0.000	0.126413	0.126413
44	45.000	68.244	0.500	0.500	0.000	0.126637	0.126637
65	45.000	68.270	0.500	0.500	0.000	0.126728	0.126728
14	45.000	68.497	0.500	0.500	0.000	0.127493	0.127493
81	45.000	68.502	0.500	0.500	0.000	0.127508	0.127508
59	45.000	68.541	0.500	0.500	0.000	0.127647	0.127647
8	45.000	69.044	0.500	0.500	0.000	0.129351	0.129351
83	45.000	69.536	0.500	0.500	0.000	0.131042	0.131042
61	45.000	70.043	0.500	0.500	0.000	0.132761	0.132761
23	45.000	70.248	0.500	0.500	0.000	0.1335	0.1335
6	45.000	70.408	0.500	0.500	0.000	0.13405	0.13405
76	45.000	70.483	0.500	0.500	0.000	0.134331	0.134331
34	45.000	70.522	0.500	0.500	0.000	0.134467	0.134467
16	45.000	70.626	0.500	0.500	0.000	0.13482	0.13482
7	45.000	70.840	0.500	0.500	0.000	0.135593	0.135593
53	45.000	70.912	0.500	0.500	0.000	0.135845	0.135845
31	45.000	71.152	0.500	0.500	0.000	0.136683	0.136683
20	45.000	71.262	0.500	0.500	0.000	0.137084	0.137084
1	45.000	71.378	0.500	0.500	0.000	0.137495	0.137495
49	45.000	71.442	0.500	0.500	0.000	0.137717	0.137717
82	45.000	71.454	0.500	0.500	0.000	0.13776	0.13776
22	45.000	71.464	0.500	0.500	0.000	0.137796	0.137796
46	45.000	71.814	0.500	0.500	0.000	0.139036	0.139036
38	45.000	72.244	0.500	0.500	0.000	0.140551	0.140551
35	45.000	72.356	0.500	0.500	0.000	0.140961	0.140961
64	45.000	72.773	0.500	0.500	0.000	0.142444	0.142444
68	45.000	73.386	0.500	0.500	0.000	0.144609	0.144609
33	45.000	73.992	0.500	0.500	0.000	0.14676	0.14676
57	45.000	74.361	0.500	0.500	0.000	0.148068	0.148068
42	45.000	74.425	0.500	0.500	0.000	0.148283	0.148283
51	45.000	74.936	0.500	0.500	0.000	0.150106	0.150106
69	45.000	75.746	0.500	0.500	0.000	0.152961	0.152961
87	45.000	76.236	0.500	0.500	0.000	0.154693	0.154693
18	45.000	78.490	0.500	0.500	0.000	0.162684	0.162684
26	45.000	79.199	0.500	0.500	0.000	0.165205	0.165205
17	45.000	79.276	0.500	0.500	0.000	0.165475	0.165475
77	45.000	79.844	0.500	0.500	0.000	0.167495	0.167495
36	45.000	80.538	0.500	0.500	0.000	0.169949	0.169949
25	45.000	81.044	0.500	0.500	0.000	0.171746	0.171746
55	45.000	81.552	0.500	0.500	0.000	0.173528	0.173528
24	45.000	82.252	0.500	0.500	0.000	0.176011	0.176011
48	45.000	82.748	0.500	0.500	0.000	0.177765	0.177765
60	45.000	82.753	0.500	0.500	0.000	0.177776	0.177776
15	45.000	82.995	0.500	0.500	0.000	0.178664	0.178664
30	45.000	83.127	0.500	0.500	0.000	0.179131	0.179131
75	45.000	83.138	0.500	0.500	0.000	0.179162	0.179162
45	45.000	83.226	0.500	0.500	0.000	0.179477	0.179477
0	45.000	83.292	0.500	0.500	0.000	0.179709	0.179709
32	45.000	83.892	0.500	0.500	0.000	0.181838	0.181838
52	45.000	84.994	0.500	0.500	0.000	0.185736	0.185736
84	45.000	85.382	0.500	0.500	0.000	0.187113	0.187113
40	45.000	86.480	0.500	0.500	0.000	0.191002	0.191002
4	45.000	88.052	0.500	0.500	0.000	0.19657	0.19657
50	45.000	88.876	0.500	0.500	0.000	0.199494	0.199494
80	45.000	89.301	0.500	0.500	0.000	0.200988	0.200988
54	45.000	89.561	0.500	0.500	0.000	0.201903	0.201903
9	45.000	90.866	0.500	0.500	0.000	0.206545	0.206545
19	45.000	91.118	0.500	0.500	0.000	0.207436	0.207436
5	45.000	92.690	0.500	0.500	0.000	0.212999	0.212999
39	45.000	92.910	0.500	0.500	0.000	0.213775	0.213775
37	45.000	93.806	0.500	0.500	0.000	0.216941	0.216941
41	45.000	93.912	0.500	0.500	0.000	0.217317	0.217317
2	45.000	94.278	0.500	0.500	0.000	0.218611	0.218611
81	45.000	94.602	0.500	0.500	0.000	0.219763	0.219763
85	45.000	94.902	0.500	0.500	0.000	0.220831	0.220831
65	45.000	94.967	0.500	0.500	0.000	0.221069	0.221069
8	45.000	95.654	0.500	0.500	0.000	0.223485	0.223485
47	45.000	95.786	0.500	0.500	0.000	0.223963	0.223963
83	45.000	96.443	0.500	0.500	0.000	0.2263	0.2263
6	45.000	97.450	0.500	0.500	0.000	0.229843	0.229843
23	45.000	97.485	0.500	0.500	0.000	0.229991	0.229991
10	45.000	97.544	0.500	0.500	0.000	0.230194	0.230194
7	45.000	98.071	0.500	0.500	0.000	0.232061	0.232061
66	45.000	98.450	0.500	0.500	0.000	0.233393	0.233393
53	45.000	98.452	0.500	0.500	0.000	0.233406	0.233406
82	45.000	98.988	0.500	0.500	0.000	0.235296	0.235296
34	45.000	99.370	0.500	0.500	0.000	0.236664	0.236664
20	45.000	99.423	0.500	0.500	0.000	0.236844	0.236844
21	45.000	100.210	0.500	0.500	0.000	0.239517	0.239517
38	45.000	100.477	0.500	0.500	0.000	0.240279	0.240279
49	45.000	100.716	0.500	0.500	0.000	0.24099	0.24099
35	45.000	101.063	0.500	0.500	0.000	0.242022	0.242022
68	45.000	102.240	0.500	0.500	0.000	0.245488	0.245488
79	45.000	103.800	0.500	0.500	0.000	0.250086	0.250086
51	45.000	104.243	0.500	0.500	0.000	0.251395	0.251395
11	45.000	104.876	0.500	0.500	0.000	0.253257	0.253257
33	45.000	105.333	0.500	0.500	0.000	0.254601	0.254601
69	45.000	106.943	0.500	0.500	0.000	0.259328	0.259328
62	45.000	109.786	0.500	0.500	0.000	0.267719	0.267719
56	45.000	109.968	0.500	0.500	0.000	0.268254	0.268254
18	45.000	112.084	0.500	0.500	0.000	0.274476	0.274476
36	45.000	112.653	0.500	0.500	0.000	0.276162	0.276162
67	45.000	115.948	0.500	0.500	0.000	0.285862	0.285862
55	45.000	116.799	0.500	0.500	0.000	0.288358	0.288358
3	45.000	117.824	0.500	0.500	0.000	0.291387	0.291387
48	45.000	118.427	0.500	0.500	0.000	0.293154	0.293154
52	45.000	119.302	0.500	0.500	0.000	0.295748	0.295748
72	45.000	123.610	0.500	0.500	0.000	0.308438	0.308438
40	45.000	124.226	0.500	0.500	0.000	0.310252	0.310252
4	45.000	125.633	0.500	0.500	0.000	0.314396	0.314396
22	45.000	126.544	0.500	0.500	0.000	0.317065	0.317065
37	45.000	132.518	0.500	0.500	0.000	0.334659	0.334659
64	45.000	132.794	0.500	0.500	0.000	0.335488	0.335488
2	45.000	135.762	0.500	0.500	0.000	0.344212	0.344212
41	45.000	136.143	0.500	0.500	0.000	0.345338	0.345338
66	45.000	139.532	0.500	0.500	0.000	0.35532	0.35532
10	45.000	140.789	0.500	0.500	0.000	0.359035	0.359035
21	45.000	142.162	0.500	0.500	0.000	0.363086	0.363086
86	45.000	144.956	0.500	0.500	0.000	0.3713	0.3713
77	45.000	148.484	0.500	0.500	0.000	0.381704	0.381704
79	45.000	149.319	0.500	0.500	0.000	0.38416	0.38416
11	45.000	152.555	0.500	0.500	0.000	0.392449	0.392449
56	45.000	160.191	0.500	0.500	0.000	0.411221	0.411221
67	45.000	165.727	0.500	0.500	0.000	0.424827	0.424827
85	45.000	178.860	0.500	0.500	0.000	0.45712	0.45712
72	45.000	180.739	0.500	0.500	0.000	0.461747	0.461747
22	45.000	181.624	0.500	0.500	0.000	0.463905	0.463905
78	45.000	190.282	0.500	0.500	0.000	0.4852	0.4852
64	45.000	192.815	0.500	0.500	0.000	0.491436	0.491436
70	45.000	205.419	0.500	0.500	0.000	0.520358	0.520358
62	45.000	208.420	0.500	0.500	0.000	0.526595	0.526595
77	45.000	217.124	0.500	0.500	0.000	0.544683	0.544683
3	45.000	224.264	0.500	0.500	0.000	0.559508	0.559508
63	45.000	240.309	0.500	0.500	0.000	0.592849	0.592849
85	45.000	262.818	0.500	0.500	0.000	0.629175	0.629175
86	45.000	280.520	0.500	0.500	0.000	0.651533	0.651533
62	45.000	307.054	0.500	0.500	0.000	0.685061	0.685061
3	45.000	330.704	0.500	0.500	0.000	0.714934	0.714934
71	45.000	334.799	0.500	0.500	0.000	0.720104	0.720104
78	45.000	369.316	0.500	0.500	0.000	0.763711	0.763711
70	45.000	399.930	0.500	0.500	0.000	0.802391	0.802391
86	45.000	416.084	0.500	0.500	0.000	0.822789	0.822789
63	45.000	469.404	0.500	0.500	0.000	0.890157	0.890157
78	45.000	548.350	0.500	0.500	0.000	0.955915	0.955915
70	45.000	594.441	0.500	0.500	0.000	0.98176	0.98176
71	45.000	660.218	0.500	0.500	0.000	1.01864	1.01864
63	45.000	698.499	0.500	0.500	0.000	1.04011	1.04011
71	45.000	985.637	0.500	0.500	0.000	1.2011	1.2011
