WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
38	45.000	15.778	0.500	0.500	0.000	2.76099e-05	2.76099e-05
8	45.000	15.824	0.500	0.500	0.000	2.76904e-05	2.76904e-05
53	45.000	15.832	0.500	0.500	0.000	2.77045e-05	2.77045e-05
66	45.000	16.286	0.500	0.500	0.000	2.85004e-05	2.85004e-05
81	45.000	16.302	0.500	0.500	0.000	2.85276e-05	2.85276e-05
21	45.000	16.306	0.500	0.500	0.000	2.85365e-05	2.85365e-05
36	45.000	16.308	0.500	0.500	0.000	2.85393e-05	2.85393e-05
51	45.000	16.322	0.500	0.500	0.000	2.8562e-05	2.8562e-05
6	45.000	16.324	0.500	0.500	0.000	2.85656e-05	2.85656e-05
7	45.000	16.378	0.500	0.500	0.000	2.86606e-05	2.86606e-05
52	45.000	16.378	0.500	0.500	0.000	2.86611e-05	2.86611e-05
37	45.000	16.382	0.500	0.500	0.000	2.86697e-05	2.86697e-05
22	45.000	16.384	0.500	0.500	0.000	2.8671e-05	2.8671e-05
82	45.000	16.386	0.500	0.500	0.000	2.86761e-05	2.86761e-05
67	45.000	16.390	0.500	0.500	0.000	2.86824e-05	2.86824e-05
73	45.000	26.655	0.500	0.500	0.000	0.00298033	0.00298033
88	45.000	26.700	0.500	0.500	0.000	0.00300147	0.00300147
28	45.000	26.835	0.500	0.500	0.000	0.00306102	0.00306102
43	45.000	26.840	0.500	0.500	0.000	0.00306231	0.00306231
13	45.000	27.025	0.500	0.500	0.000	0.00314399	0.00314399
58	45.000	27.060	0.500	0.500	0.000	0.00316013	0.00316013
27	45.000	27.899	0.500	0.500	0.000	0.00353162	0.00353162
12	45.000	28.663	0.500	0.500	0.000	0.00386928	0.00386928
74	45.000	30.855	0.500	0.500	0.000	0.00483953	0.00483953
89	45.000	30.900	0.500	0.500	0.000	0.00486025	0.00486025
29	45.000	30.990	0.500	0.500	0.000	0.00490019	0.00490019
44	45.000	31.020	0.500	0.500	0.000	0.00491338	0.00491338
42	45.000	31.099	0.500	0.500	0.000	0.00494777	0.00494777
57	45.000	31.131	0.500	0.500	0.000	0.00496232	0.00496232
14	45.000	31.135	0.500	0.500	0.000	0.00496393	0.00496393
59	45.000	31.155	0.500	0.500	0.000	0.00497307	0.00497307
87	45.000	31.656	0.500	0.500	0.000	0.00519389	0.00519389
61	45.000	31.757	0.500	0.500	0.000	0.00523932	0.00523932
76	45.000	31.957	0.500	0.500	0.000	0.00532817	0.00532817
16	45.000	31.998	0.500	0.500	0.000	0.00534574	0.00534574
31	45.000	32.176	0.500	0.500	0.000	0.00542428	0.00542428
1	45.000	32.294	0.500	0.500	0.000	0.00547695	0.00547695
46	45.000	32.442	0.500	0.500	0.000	0.00554234	0.00554234
26	45.000	32.693	0.500	0.500	0.000	0.00565408	0.00565408
17	45.000	33.916	0.500	0.500	0.000	0.00619541	0.00619541
25	45.000	34.340	0.500	0.500	0.000	0.00638323	0.00638323
32	45.000	35.460	0.500	0.500	0.000	0.00687875	0.00687875
24	45.000	36.400	0.500	0.500	0.000	0.00729422	0.00729422
84	45.000	37.406	0.500	0.500	0.000	0.00774017	0.00774017
60	45.000	37.615	0.500	0.500	0.000	0.00783165	0.00783165
15	45.000	37.725	0.500	0.500	0.000	0.00788205	0.00788205
30	45.000	37.785	0.500	0.500	0.000	0.00790858	0.00790858
75	45.000	37.790	0.500	0.500	0.000	0.00791033	0.00791033
45	45.000	37.830	0.500	0.500	0.000	0.00792825	0.00792825
0	45.000	37.860	0.500	0.500	0.000	0.00794138	0.00794138
54	45.000	38.891	0.500	0.500	0.000	0.00839698	0.00839698
19	45.000	38.918	0.500	0.500	0.000	0.0084097	0.0084097
9	45.000	39.314	0.500	0.500	0.000	0.00858527	0.00858527
47	45.000	39.470	0.500	0.500	0.000	0.0086535	0.0086535
50	45.000	39.628	0.500	0.500	0.000	0.00872438	0.00872438
80	45.000	39.687	0.500	0.500	0.000	0.00874995	0.00874995
39	45.000	39.954	0.500	0.500	0.000	0.00886812	0.00886812
5	45.000	40.898	0.500	0.500	0.000	0.00928601	0.00928601
65	45.000	41.573	0.500	0.500	0.000	0.00958528	0.00958528
34	45.000	41.674	0.500	0.500	0.000	0.00962937	0.00962937
49	45.000	42.168	0.500	0.500	0.000	0.00984784	0.00984784
81	45.000	42.402	0.500	0.500	0.000	0.00995127	0.00995127
8	45.000	42.434	0.500	0.500	0.000	0.00996511	0.00996511
83	45.000	42.629	0.500	0.500	0.000	0.0100527	0.0100527
33	45.000	42.651	0.500	0.500	0.000	0.0100623	0.0100623
23	45.000	43.011	0.500	0.500	0.000	0.0102214	0.0102214
20	45.000	43.101	0.500	0.500	0.000	0.0102609	0.0102609
6	45.000	43.366	0.500	0.500	0.000	0.0103776	0.0103776
53	45.000	43.372	0.500	0.500	0.000	0.0103807	0.0103807
7	45.000	43.609	0.500	0.500	0.000	0.010486	0.010486
35	45.000	43.649	0.500	0.500	0.000	0.0105036	0.0105036
82	45.000	43.920	0.500	0.500	0.000	0.0106233	0.0106233
38	45.000	44.011	0.500	0.500	0.000	0.0106628	0.0106628
68	45.000	44.532	0.500	0.500	0.000	0.0108943	0.0108943
69	45.000	44.549	0.500	0.500	0.000	0.0109015	0.0109015
18	45.000	44.896	0.500	0.500	0.000	0.011055	0.011055
51	45.000	45.629	0.500	0.500	0.000	0.0113802	0.0113802
55	45.000	46.305	0.500	0.500	0.000	0.0116785	0.0116785
48	45.000	47.069	0.500	0.500	0.000	0.0120167	0.0120167
36	45.000	48.423	0.500	0.500	0.000	0.0126172	0.0126172
40	45.000	48.734	0.500	0.500	0.000	0.0127552	0.0127552
4	45.000	50.471	0.500	0.500	0.000	0.0136408	0.0136408
52	45.000	50.686	0.500	0.500	0.000	0.0137888	0.0137888
41	45.000	51.681	0.500	0.500	0.000	0.0144745	0.0144745
2	45.000	52.794	0.500	0.500	0.000	0.0152424	0.0152424
10	45.000	54.299	0.500	0.500	0.000	0.0162823	0.0162823
37	45.000	55.094	0.500	0.500	0.000	0.0168301	0.0168301
11	45.000	57.197	0.500	0.500	0.000	0.0182824	0.0182824
66	45.000	57.368	0.500	0.500	0.000	0.0183992	0.0183992
21	45.000	58.258	0.500	0.500	0.000	0.0190153	0.0190153
79	45.000	58.281	0.500	0.500	0.000	0.0190303	0.0190303
56	45.000	59.745	0.500	0.500	0.000	0.0200411	0.0200411
67	45.000	66.169	0.500	0.500	0.000	0.0244735	0.0244735
72	45.000	66.481	0.500	0.500	0.000	0.0246897	0.0246897
22	45.000	71.464	0.500	0.500	0.000	0.0278444	0.0278444
64	45.000	72.773	0.500	0.500	0.000	0.0284967	0.0284967
77	45.000	79.844	0.500	0.500	0.000	0.0320118	0.0320118
85	45.000	94.902	0.500	0.500	0.000	0.0394959	0.0394959
62	45.000	109.786	0.500	0.500	0.000	0.0448675	0.0448675
3	45.000	117.824	0.500	0.500	0.000	0.047197	0.047197
86	45.000	144.956	0.500	0.500	0.000	0.0550624	0.0550624
78	45.000	190.282	0.500	0.500	0.000	0.0642308	0.0642308
70	45.000	205.419	0.500	0.500	0.000	0.0665971	0.0665971
63	45.000	240.309	0.500	0.500	0.000	0.0698611	0.0698611
71	45.000	334.799	0.500	0.500	0.000	0.0715841	0.0715841
