WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
66	45.000	16.286	0.500	0.500	0.000	0.00994256	0.00994256
81	45.000	16.302	0.500	0.500	0.000	0.00995206	0.00995206
21	45.000	16.306	0.500	0.500	0.000	0.00995515	0.00995515
36	45.000	16.308	0.500	0.500	0.000	0.00995613	0.00995613
51	45.000	16.322	0.500	0.500	0.000	0.00996405	0.00996405
6	45.000	16.324	0.500	0.500	0.000	0.00996532	0.00996532
7	45.000	16.378	0.500	0.500	0.000	0.00999847	0.00999847
52	45.000	16.378	0.500	0.500	0.000	0.00999865	0.00999865
37	45.000	16.382	0.500	0.500	0.000	0.0100016	0.0100016
22	45.000	16.384	0.500	0.500	0.000	0.0100021	0.0100021
82	45.000	16.386	0.500	0.500	0.000	0.0100039	0.0100039
67	45.000	16.390	0.500	0.500	0.000	0.0100061	0.0100061
73	45.000	26.655	0.500	0.500	0.000	0.0381818	0.0381818
88	45.000	26.700	0.500	0.500	0.000	0.0383682	0.0383682
28	45.000	26.835	0.500	0.500	0.000	0.0388933	0.0388933
43	45.000	26.840	0.500	0.500	0.000	0.0389047	0.0389047
13	45.000	27.025	0.500	0.500	0.000	0.0396249	0.0396249
58	45.000	27.060	0.500	0.500	0.000	0.0397672	0.0397672
27	45.000	27.899	0.500	0.500	0.000	0.043043	0.043043
12	45.000	28.663	0.500	0.500	0.000	0.0460205	0.0460205
74	45.000	30.855	0.500	0.500	0.000	0.0545761	0.0545761
89	45.000	30.900	0.500	0.500	0.000	0.0547589	0.0547589
29	45.000	30.990	0.500	0.500	0.000	0.0551111	0.0551111
44	45.000	31.020	0.500	0.500	0.000	0.0552273	0.0552273
42	45.000	31.099	0.500	0.500	0.000	0.0555306	0.0555306
57	45.000	31.131	0.500	0.500	0.000	0.0556589	0.0556589
14	45.000	31.135	0.500	0.500	0.000	0.0556731	0.0556731
59	45.000	31.155	0.500	0.500	0.000	0.0557537	0.0557537
87	45.000	31.656	0.500	0.500	0.000	0.0577009	0.0577009
61	45.000	31.757	0.500	0.500	0.000	0.0581015	0.0581015
76	45.000	31.957	0.500	0.500	0.000	0.0588849	0.0588849
16	45.000	31.998	0.500	0.500	0.000	0.0590399	0.0590399
31	45.000	32.176	0.500	0.500	0.000	0.0597325	0.0597325
1	45.000	32.294	0.500	0.500	0.000	0.0601969	0.0601969
46	45.000	32.442	0.500	0.500	0.000	0.0607735	0.0607735
26	45.000	32.693	0.500	0.500	0.000	0.0617588	0.0617588
17	45.000	33.916	0.500	0.500	0.000	0.0665322	0.0665322
25	45.000	34.340	0.500	0.500	0.000	0.0681884	0.0681884
32	45.000	35.460	0.500	0.500	0.000	0.0725579	0.0725579
24	45.000	36.400	0.500	0.500	0.000	0.0762215	0.0762215
84	45.000	37.406	0.500	0.500	0.000	0.0801539	0.0801539
60	45.000	37.615	0.500	0.500	0.000	0.0809605	0.0809605
15	45.000	37.725	0.500	0.500	0.000	0.081405	0.081405
30	45.000	37.785	0.500	0.500	0.000	0.0816389	0.0816389
75	45.000	37.790	0.500	0.500	0.000	0.0816544	0.0816544
45	45.000	37.830	0.500	0.500	0.000	0.0818123	0.0818123
0	45.000	37.860	0.500	0.500	0.000	0.0819281	0.0819281
54	45.000	38.891	0.500	0.500	0.000	0.0859456	0.0859456
19	45.000	38.918	0.500	0.500	0.000	0.0860578	0.0860578
9	45.000	39.314	0.500	0.500	0.000	0.0876059	0.0876059
47	45.000	39.470	0.500	0.500	0.000	0.0882076	0.0882076
50	45.000	39.628	0.500	0.500	0.000	0.0888326	0.0888326
80	45.000	39.687	0.500	0.500	0.000	0.089058	0.089058
39	45.000	39.954	0.500	0.500	0.000	0.0901001	0.0901001
5	45.000	40.898	0.500	0.500	0.000	0.093785	0.093785
65	45.000	41.573	0.500	0.500	0.000	0.096424	0.096424
34	45.000	41.674	0.500	0.500	0.000	0.0968127	0.0968127
49	45.000	42.168	0.500	0.500	0.000	0.0987392	0.0987392
81	45.000	42.402	0.500	0.500	0.000	0.0996513	0.0996513
8	45.000	42.434	0.500	0.500	0.000	0.0997733	0.0997733
83	45.000	42.629	0.500	0.500	0.000	0.100546	0.100546
73	45.000	42.648	0.500	0.500	0.000	0.100606	0.100606
33	45.000	42.651	0.500	0.500	0.000	0.10063	0.10063
88	45.000	42.720	0.500	0.500	0.000	0.100904	0.100904
28	45.000	42.936	0.500	0.500	0.000	0.101744	0.101744
43	45.000	42.944	0.500	0.500	0.000	0.101763	0.101763
23	45.000	43.011	0.500	0.500	0.000	0.102033	0.102033
20	45.000	43.101	0.500	0.500	0.000	0.102382	0.102382
13	45.000	43.240	0.500	0.500	0.000	0.102915	0.102915
58	45.000	43.296	0.500	0.500	0.000	0.103143	0.103143
6	45.000	43.366	0.500	0.500	0.000	0.10341	0.10341
53	45.000	43.372	0.500	0.500	0.000	0.103438	0.103438
7	45.000	43.609	0.500	0.500	0.000	0.104366	0.104366
35	45.000	43.649	0.500	0.500	0.000	0.104522	0.104522
82	45.000	43.920	0.500	0.500	0.000	0.105577	0.105577
38	45.000	44.011	0.500	0.500	0.000	0.105926	0.105926
68	45.000	44.532	0.500	0.500	0.000	0.107967	0.107967
69	45.000	44.549	0.500	0.500	0.000	0.10803	0.10803
18	45.000	44.896	0.500	0.500	0.000	0.109384	0.109384
51	45.000	45.629	0.500	0.500	0.000	0.112252	0.112252
55	45.000	46.305	0.500	0.500	0.000	0.114882	0.114882
27	45.000	46.370	0.500	0.500	0.000	0.115146	0.115146
48	45.000	47.069	0.500	0.500	0.000	0.117864	0.117864
12	45.000	47.818	0.500	0.500	0.000	0.120787	0.120787
36	45.000	48.423	0.500	0.500	0.000	0.123159	0.123159
40	45.000	48.734	0.500	0.500	0.000	0.124376	0.124376
74	45.000	49.368	0.500	0.500	0.000	0.126837	0.126837
89	45.000	49.440	0.500	0.500	0.000	0.127129	0.127129
29	45.000	49.584	0.500	0.500	0.000	0.127693	0.127693
44	45.000	49.632	0.500	0.500	0.000	0.127879	0.127879
14	45.000	49.816	0.500	0.500	0.000	0.128592	0.128592
59	45.000	49.848	0.500	0.500	0.000	0.128721	0.128721
4	45.000	50.471	0.500	0.500	0.000	0.131384	0.131384
52	45.000	50.686	0.500	0.500	0.000	0.132326	0.132326
61	45.000	50.900	0.500	0.500	0.000	0.133258	0.133258
76	45.000	51.220	0.500	0.500	0.000	0.134671	0.134671
16	45.000	51.312	0.500	0.500	0.000	0.135061	0.135061
31	45.000	51.664	0.500	0.500	0.000	0.136605	0.136605
41	45.000	51.681	0.500	0.500	0.000	0.136686	0.136686
1	45.000	51.836	0.500	0.500	0.000	0.137369	0.137369
46	45.000	52.128	0.500	0.500	0.000	0.138647	0.138647
57	45.000	52.746	0.500	0.500	0.000	0.141367	0.141367
42	45.000	52.762	0.500	0.500	0.000	0.141428	0.141428
2	45.000	52.794	0.500	0.500	0.000	0.14157	0.14157
87	45.000	53.946	0.500	0.500	0.000	0.146619	0.146619
10	45.000	54.299	0.500	0.500	0.000	0.148183	0.148183
37	45.000	55.094	0.500	0.500	0.000	0.151667	0.151667
26	45.000	55.946	0.500	0.500	0.000	0.155412	0.155412
17	45.000	56.596	0.500	0.500	0.000	0.158263	0.158263
11	45.000	57.197	0.500	0.500	0.000	0.160903	0.160903
66	45.000	57.368	0.500	0.500	0.000	0.161646	0.161646
25	45.000	57.692	0.500	0.500	0.000	0.163079	0.163079
21	45.000	58.258	0.500	0.500	0.000	0.165564	0.165564
79	45.000	58.281	0.500	0.500	0.000	0.165659	0.165659
73	45.000	58.641	0.500	0.500	0.000	0.167224	0.167224
88	45.000	58.740	0.500	0.500	0.000	0.167685	0.167685
28	45.000	59.037	0.500	0.500	0.000	0.168984	0.168984
43	45.000	59.048	0.500	0.500	0.000	0.169012	0.169012
24	45.000	59.326	0.500	0.500	0.000	0.170236	0.170236
13	45.000	59.455	0.500	0.500	0.000	0.170794	0.170794
58	45.000	59.532	0.500	0.500	0.000	0.171146	0.171146
32	45.000	59.676	0.500	0.500	0.000	0.171786	0.171786
56	45.000	59.745	0.500	0.500	0.000	0.172088	0.172088
60	45.000	60.184	0.500	0.500	0.000	0.173994	0.173994
15	45.000	60.360	0.500	0.500	0.000	0.174794	0.174794
30	45.000	60.456	0.500	0.500	0.000	0.175215	0.175215
75	45.000	60.464	0.500	0.500	0.000	0.175242	0.175242
45	45.000	60.528	0.500	0.500	0.000	0.175527	0.175527
0	45.000	60.576	0.500	0.500	0.000	0.175735	0.175735
84	45.000	61.394	0.500	0.500	0.000	0.179325	0.179325
54	45.000	64.226	0.500	0.500	0.000	0.191742	0.191742
50	45.000	64.252	0.500	0.500	0.000	0.191873	0.191873
80	45.000	64.494	0.500	0.500	0.000	0.192925	0.192925
27	45.000	64.841	0.500	0.500	0.000	0.194455	0.194455
19	45.000	65.018	0.500	0.500	0.000	0.195233	0.195233
9	45.000	65.090	0.500	0.500	0.000	0.195551	0.195551
67	45.000	66.169	0.500	0.500	0.000	0.200275	0.200275
39	45.000	66.432	0.500	0.500	0.000	0.201432	0.201432
72	45.000	66.481	0.500	0.500	0.000	0.201651	0.201651
5	45.000	66.794	0.500	0.500	0.000	0.203023	0.203023
12	45.000	66.973	0.500	0.500	0.000	0.203792	0.203792
47	45.000	67.628	0.500	0.500	0.000	0.206679	0.206679
74	45.000	67.881	0.500	0.500	0.000	0.207777	0.207777
89	45.000	67.980	0.500	0.500	0.000	0.208229	0.208229
29	45.000	68.178	0.500	0.500	0.000	0.2091	0.2091
44	45.000	68.244	0.500	0.500	0.000	0.209388	0.209388
65	45.000	68.270	0.500	0.500	0.000	0.209506	0.209506
14	45.000	68.497	0.500	0.500	0.000	0.210491	0.210491
81	45.000	68.502	0.500	0.500	0.000	0.210511	0.210511
59	45.000	68.541	0.500	0.500	0.000	0.21069	0.21069
8	45.000	69.044	0.500	0.500	0.000	0.212885	0.212885
83	45.000	69.536	0.500	0.500	0.000	0.215064	0.215064
61	45.000	70.043	0.500	0.500	0.000	0.217255	0.217255
23	45.000	70.248	0.500	0.500	0.000	0.218088	0.218088
6	45.000	70.408	0.500	0.500	0.000	0.21871	0.21871
76	45.000	70.483	0.500	0.500	0.000	0.219026	0.219026
34	45.000	70.522	0.500	0.500	0.000	0.21918	0.21918
16	45.000	70.626	0.500	0.500	0.000	0.219578	0.219578
7	45.000	70.840	0.500	0.500	0.000	0.22045	0.22045
53	45.000	70.912	0.500	0.500	0.000	0.220734	0.220734
31	45.000	71.152	0.500	0.500	0.000	0.22168	0.22168
20	45.000	71.262	0.500	0.500	0.000	0.222132	0.222132
1	45.000	71.378	0.500	0.500	0.000	0.222596	0.222596
49	45.000	71.442	0.500	0.500	0.000	0.222846	0.222846
82	45.000	71.454	0.500	0.500	0.000	0.222895	0.222895
22	45.000	71.464	0.500	0.500	0.000	0.222935	0.222935
46	45.000	71.814	0.500	0.500	0.000	0.224335	0.224335
38	45.000	72.244	0.500	0.500	0.000	0.226043	0.226043
35	45.000	72.356	0.500	0.500	0.000	0.226507	0.226507
64	45.000	72.773	0.500	0.500	0.000	0.22818	0.22818
68	45.000	73.386	0.500	0.500	0.000	0.230622	0.230622
33	45.000	73.992	0.500	0.500	0.000	0.233049	0.233049
57	45.000	74.361	0.500	0.500	0.000	0.234524	0.234524
42	45.000	74.425	0.500	0.500	0.000	0.234767	0.234767
51	45.000	74.936	0.500	0.500	0.000	0.236824	0.236824
69	45.000	75.746	0.500	0.500	0.000	0.240046	0.240046
87	45.000	76.236	0.500	0.500	0.000	0.242	0.242
18	45.000	78.490	0.500	0.500	0.000	0.251016	0.251016
26	45.000	79.199	0.500	0.500	0.000	0.253859	0.253859
17	45.000	79.276	0.500	0.500	0.000	0.254164	0.254164
77	45.000	79.844	0.500	0.500	0.000	0.256443	0.256443
36	45.000	80.538	0.500	0.500	0.000	0.259212	0.259212
25	45.000	81.044	0.500	0.500	0.000	0.26124	0.26124
55	45.000	81.552	0.500	0.500	0.000	0.26325	0.26325
24	45.000	82.252	0.500	0.500	0.000	0.266052	0.266052
48	45.000	82.748	0.500	0.500	0.000	0.268031	0.268031
60	45.000	82.753	0.500	0.500	0.000	0.268043	0.268043
15	45.000	82.995	0.500	0.500	0.000	0.269045	0.269045
30	45.000	83.127	0.500	0.500	0.000	0.269572	0.269572
75	45.000	83.138	0.500	0.500	0.000	0.269606	0.269606
45	45.000	83.226	0.500	0.500	0.000	0.269963	0.269963
0	45.000	83.292	0.500	0.500	0.000	0.270223	0.270223
32	45.000	83.892	0.500	0.500	0.000	0.272625	0.272625
52	45.000	84.994	0.500	0.500	0.000	0.277024	0.277024
84	45.000	85.382	0.500	0.500	0.000	0.278578	0.278578
40	45.000	86.480	0.500	0.500	0.000	0.282965	0.282965
4	45.000	88.052	0.500	0.500	0.000	0.289247	0.289247
50	45.000	88.876	0.500	0.500	0.000	0.292547	0.292547
80	45.000	89.301	0.500	0.500	0.000	0.294232	0.294232
54	45.000	89.561	0.500	0.500	0.000	0.295264	0.295264
9	45.000	90.866	0.500	0.500	0.000	0.300502	0.300502
19	45.000	91.118	0.500	0.500	0.000	0.301507	0.301507
5	45.000	92.690	0.500	0.500	0.000	0.307784	0.307784
39	45.000	92.910	0.500	0.500	0.000	0.308659	0.308659
37	45.000	93.806	0.500	0.500	0.000	0.312231	0.312231
41	45.000	93.912	0.500	0.500	0.000	0.312655	0.312655
2	45.000	94.278	0.500	0.500	0.000	0.314115	0.314115
81	45.000	94.602	0.500	0.500	0.000	0.315415	0.315415
85	45.000	94.902	0.500	0.500	0.000	0.31662	0.31662
65	45.000	94.967	0.500	0.500	0.000	0.316889	0.316889
8	45.000	95.654	0.500	0.500	0.000	0.319614	0.319614
47	45.000	95.786	0.500	0.500	0.000	0.320154	0.320154
83	45.000	96.443	0.500	0.500	0.000	0.322791	0.322791
6	45.000	97.450	0.500	0.500	0.000	0.326788	0.326788
23	45.000	97.485	0.500	0.500	0.000	0.326955	0.326955
10	45.000	97.544	0.500	0.500	0.000	0.327184	0.327184
7	45.000	98.071	0.500	0.500	0.000	0.32929	0.32929
66	45.000	98.450	0.500	0.500	0.000	0.330793	0.330793
53	45.000	98.452	0.500	0.500	0.000	0.330808	0.330808
82	45.000	98.988	0.500	0.500	0.000	0.33294	0.33294
34	45.000	99.370	0.500	0.500	0.000	0.334484	0.334484
20	45.000	99.423	0.500	0.500	0.000	0.334687	0.334687
21	45.000	100.210	0.500	0.500	0.000	0.337726	0.337726
38	45.000	100.477	0.500	0.500	0.000	0.338615	0.338615
49	45.000	100.716	0.500	0.500	0.000	0.339443	0.339443
35	45.000	101.063	0.500	0.500	0.000	0.340646	0.340646
68	45.000	102.240	0.500	0.500	0.000	0.344687	0.344687
79	45.000	103.800	0.500	0.500	0.000	0.350047	0.350047
51	45.000	104.243	0.500	0.500	0.000	0.351573	0.351573
11	45.000	104.876	0.500	0.500	0.000	0.353744	0.353744
33	45.000	105.333	0.500	0.500	0.000	0.35531	0.35531
69	45.000	106.943	0.500	0.500	0.000	0.360822	0.360822
62	45.000	109.786	0.500	0.500	0.000	0.370604	0.370604
56	45.000	109.968	0.500	0.500	0.000	0.371227	0.371227
18	45.000	112.084	0.500	0.500	0.000	0.37848	0.37848
36	45.000	112.653	0.500	0.500	0.000	0.380446	0.380446
67	45.000	115.948	0.500	0.500	0.000	0.391754	0.391754
55	45.000	116.799	0.500	0.500	0.000	0.394664	0.394664
3	45.000	117.824	0.500	0.500	0.000	0.398195	0.398195
48	45.000	118.427	0.500	0.500	0.000	0.400255	0.400255
52	45.000	119.302	0.500	0.500	0.000	0.40328	0.40328
72	45.000	123.610	0.500	0.500	0.000	0.418073	0.418073
40	45.000	124.226	0.500	0.500	0.000	0.420188	0.420188
4	45.000	125.633	0.500	0.500	0.000	0.425018	0.425018
22	45.000	126.544	0.500	0.500	0.000	0.42813	0.42813
37	45.000	132.518	0.500	0.500	0.000	0.448641	0.448641
64	45.000	132.794	0.500	0.500	0.000	0.449608	0.449608
2	45.000	135.762	0.500	0.500	0.000	0.459778	0.459778
41	45.000	136.143	0.500	0.500	0.000	0.46109	0.46109
66	45.000	139.532	0.500	0.500	0.000	0.472728	0.472728
10	45.000	140.789	0.500	0.500	0.000	0.477058	0.477058
21	45.000	142.162	0.500	0.500	0.000	0.481781	0.481781
86	45.000	144.956	0.500	0.500	0.000	0.491357	0.491357
77	45.000	148.484	0.500	0.500	0.000	0.503486	0.503486
79	45.000	149.319	0.500	0.500	0.000	0.506348	0.506348
11	45.000	152.555	0.500	0.500	0.000	0.515647	0.515647
56	45.000	160.191	0.500	0.500	0.000	0.536444	0.536444
67	45.000	165.727	0.500	0.500	0.000	0.551517	0.551517
85	45.000	178.860	0.500	0.500	0.000	0.587294	0.587294
72	45.000	180.739	0.500	0.500	0.000	0.59242	0.59242
22	45.000	181.624	0.500	0.500	0.000	0.594811	0.594811
78	45.000	190.282	0.500	0.500	0.000	0.618403	0.618403
64	45.000	192.815	0.500	0.500	0.000	0.625312	0.625312
70	45.000	205.419	0.500	0.500	0.000	0.656916	0.656916
62	45.000	208.420	0.500	0.500	0.000	0.663583	0.663583
77	45.000	217.124	0.500	0.500	0.000	0.682919	0.682919
3	45.000	224.264	0.500	0.500	0.000	0.698767	0.698767
63	45.000	240.309	0.500	0.500	0.000	0.734409	0.734409
85	45.000	262.818	0.500	0.500	0.000	0.77324	0.77324
86	45.000	280.520	0.500	0.500	0.000	0.797136	0.797136
62	45.000	307.054	0.500	0.500	0.000	0.832973	0.832973
3	45.000	330.704	0.500	0.500	0.000	0.864902	0.864902
71	45.000	334.799	0.500	0.500	0.000	0.870428	0.870428
78	45.000	369.316	0.500	0.500	0.000	0.917037	0.917037
70	45.000	399.930	0.500	0.500	0.000	0.958379	0.958379
86	45.000	416.084	0.500	0.500	0.000	0.980181	0.980181
63	45.000	469.404	0.500	0.500	0.000	1.05219	1.05219
78	45.000	548.350	0.500	0.500	0.000	1.12402	1.12402
70	45.000	594.441	0.500	0.500	0.000	1.15312	1.15312
71	45.000	660.218	0.500	0.500	0.000	1.19464	1.19464
63	45.000	698.499	0.500	0.500	0.000	1.21881	1.21881
71	45.000	985.637	0.500	0.500	0.000	1.40007	1.40007
