WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
92	0.000	7.912	0.127	0.059	0.814	0	0
93	0.000	7.912	0.012	0.007	0.982	0	0
90	0.000	8.844	0.130	0.045	0.825	0	0
91	0.000	10.018	0.184	0.082	0.734	3.6864e-06	3.6864e-06
92	0.000	31.648	0.127	0.059	0.814	0.000604685	0.000604685
93	0.000	31.648	0.012	0.007	0.982	6.58647e-05	6.58647e-05
90	0.000	35.379	0.130	0.045	0.825	0.000825122	0.000825122
91	0.000	40.069	0.184	0.082	0.734	0.00165019	0.00165019
72	45.000	9.352	0.631	0.369	0.000	2.12031e-05	2.12031e-05
87	45.000	9.366	0.693	0.307	0.000	2.63274e-05	2.63274e-05
71	45.000	9.380	0.541	0.459	-0.000	1.73646e-05	1.73646e-05
86	45.000	9.392	0.562	0.438	0.000	1.78823e-05	1.78823e-05
27	45.000	9.428	0.718	0.282	-0.000	2.8604e-05	2.8604e-05
42	45.000	9.436	0.709	0.291	0.000	2.79123e-05	2.79123e-05
26	45.000	9.440	0.694	0.306	-0.000	2.66869e-05	2.66869e-05
41	45.000	9.450	0.675	0.325	0.000	2.50813e-05	2.50813e-05
12	45.000	9.508	0.726	0.274	0.000	2.94769e-05	2.94769e-05
57	45.000	9.516	0.703	0.297	0.000	2.76436e-05	2.76436e-05
11	45.000	9.518	0.654	0.346	0.000	2.35457e-05	2.35457e-05
56	45.000	9.522	0.641	0.359	0.000	2.24398e-05	2.24398e-05
73	45.000	10.662	0.766	0.234	0.000	3.6769e-05	3.6769e-05
88	45.000	10.680	0.757	0.243	0.000	3.6004e-05	3.6004e-05
28	45.000	10.734	0.760	0.240	0.000	3.65035e-05	3.65035e-05
43	45.000	10.736	0.761	0.239	0.000	3.65953e-05	3.65953e-05
13	45.000	10.810	0.756	0.244	0.000	3.63329e-05	3.63329e-05
58	45.000	10.824	0.751	0.249	-0.000	3.59203e-05	3.59203e-05
70	45.000	10.908	0.552	0.448	0.000	2.05127e-05	2.05127e-05
85	45.000	10.944	0.591	0.409	-0.000	2.16494e-05	2.16494e-05
40	45.000	10.988	0.693	0.307	-0.000	3.09345e-05	3.09345e-05
25	45.000	10.988	0.711	0.289	0.000	3.26032e-05	3.26032e-05
10	45.000	11.054	0.668	0.332	0.000	2.86922e-05	2.86922e-05
55	45.000	11.058	0.686	0.314	0.000	3.04573e-05	3.04573e-05
62	45.000	11.152	0.580	0.420	-0.000	2.17566e-05	2.17566e-05
77	45.000	11.204	0.603	0.397	0.000	2.2677e-05	2.2677e-05
63	45.000	11.214	0.553	0.447	-0.000	2.1101e-05	2.1101e-05
17	45.000	11.236	0.717	0.283	-0.000	3.39403e-05	3.39403e-05
32	45.000	11.244	0.701	0.299	-0.000	3.24322e-05	3.24322e-05
78	45.000	11.248	0.550	0.450	0.000	2.11027e-05	2.11027e-05
18	45.000	11.302	0.690	0.310	-0.000	3.15448e-05	3.15448e-05
2	45.000	11.310	0.672	0.328	-0.000	2.97288e-05	2.97288e-05
33	45.000	11.310	0.690	0.310	0.000	3.15622e-05	3.15622e-05
47	45.000	11.312	0.688	0.312	0.000	3.1293e-05	3.1293e-05
3	45.000	11.384	0.579	0.421	0.000	2.21602e-05	2.21602e-05
48	45.000	11.390	0.682	0.318	-0.000	3.09008e-05	3.09008e-05
74	45.000	12.342	0.732	0.268	-0.000	3.89835e-05	3.89835e-05
89	45.000	12.360	0.732	0.268	0.000	3.89966e-05	3.89966e-05
29	45.000	12.396	0.733	0.267	0.000	3.92411e-05	3.92411e-05
44	45.000	12.408	0.733	0.267	0.000	3.92625e-05	3.92625e-05
14	45.000	12.454	0.731	0.269	-0.000	3.91892e-05	3.91892e-05
59	45.000	12.462	0.731	0.269	-0.000	3.9175e-05	3.9175e-05
61	45.000	12.614	0.724	0.276	0.000	3.8968e-05	3.8968e-05
16	45.000	12.684	0.733	0.267	-0.000	4.00838e-05	4.00838e-05
31	45.000	12.688	0.731	0.269	-0.000	3.98826e-05	3.98826e-05
76	45.000	12.694	0.732	0.268	-0.000	3.99959e-05	3.99959e-05
1	45.000	12.752	0.728	0.272	-0.000	3.97655e-05	3.97655e-05
64	45.000	12.752	0.619	0.381	0.000	2.76257e-05	2.76257e-05
46	45.000	12.756	0.728	0.272	0.000	3.98347e-05	3.98347e-05
79	45.000	12.762	0.651	0.349	-0.000	3.12474e-05	3.12474e-05
19	45.000	12.818	0.698	0.302	-0.000	3.66031e-05	3.66031e-05
34	45.000	12.826	0.698	0.302	-0.000	3.66958e-05	3.66958e-05
4	45.000	12.890	0.684	0.316	0.000	3.52227e-05	3.52227e-05
49	45.000	12.894	0.695	0.305	-0.000	3.65459e-05	3.65459e-05
69	45.000	13.352	0.692	0.308	-0.000	3.74165e-05	3.74165e-05
84	45.000	13.418	0.706	0.294	0.000	3.92208e-05	3.92208e-05
24	45.000	13.474	0.710	0.290	-0.000	3.99041e-05	3.99041e-05
39	45.000	13.476	0.705	0.295	-0.000	3.93487e-05	3.93487e-05
9	45.000	13.538	0.702	0.298	0.000	3.916e-05	3.916e-05
54	45.000	13.556	0.702	0.298	-0.000	3.91704e-05	3.91704e-05
65	45.000	14.876	0.698	0.302	-0.000	4.24577e-05	4.24577e-05
80	45.000	14.880	0.706	0.294	-0.000	4.3505e-05	4.3505e-05
20	45.000	14.940	0.694	0.306	-0.000	4.21537e-05	4.21537e-05
35	45.000	14.942	0.699	0.301	0.000	4.28324e-05	4.28324e-05
5	45.000	15.002	0.698	0.302	-0.000	4.287e-05	4.287e-05
50	45.000	15.004	0.702	0.298	-0.000	4.33476e-05	4.33476e-05
60	45.000	15.046	0.714	0.286	-0.000	4.50888e-05	4.50888e-05
15	45.000	15.090	0.716	0.284	-0.000	4.54941e-05	4.54941e-05
30	45.000	15.114	0.716	0.284	-0.000	4.56174e-05	4.56174e-05
75	45.000	15.116	0.714	0.286	0.000	4.53655e-05	4.53655e-05
45	45.000	15.132	0.716	0.284	0.000	4.56404e-05	4.56404e-05
0	45.000	15.144	0.716	0.284	0.000	4.57027e-05	4.57027e-05
68	45.000	15.678	0.696	0.304	0.000	4.45382e-05	4.45382e-05
83	45.000	15.722	0.700	0.300	0.000	4.52138e-05	4.52138e-05
23	45.000	15.774	0.699	0.301	0.000	4.51586e-05	4.51586e-05
38	45.000	15.778	0.699	0.301	-0.000	4.52392e-05	4.52392e-05
8	45.000	15.824	0.704	0.296	0.000	4.60456e-05	4.60456e-05
53	45.000	15.832	0.699	0.301	-0.000	4.53878e-05	4.53878e-05
66	45.000	16.286	0.666	0.334	0.000	4.19908e-05	4.19908e-05
81	45.000	16.302	0.703	0.297	0.000	4.72361e-05	4.72361e-05
21	45.000	16.306	0.660	0.340	0.000	4.12431e-05	4.12431e-05
36	45.000	16.308	0.692	0.308	-0.000	4.57553e-05	4.57553e-05
51	45.000	16.322	0.696	0.304	0.000	4.64133e-05	4.64133e-05
6	45.000	16.324	0.701	0.299	0.000	4.70045e-05	4.70045e-05
7	45.000	16.378	0.698	0.302	-0.000	4.68232e-05	4.68232e-05
52	45.000	16.378	0.692	0.308	-0.000	4.5962e-05	4.5962e-05
37	45.000	16.382	0.668	0.332	0.000	4.24451e-05	4.24451e-05
22	45.000	16.384	0.628	0.372	-0.000	3.67324e-05	3.67324e-05
82	45.000	16.386	0.697	0.303	0.000	4.67044e-05	4.67044e-05
