WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
34	45.000	12.826	0.698	0.302	0.000	0.00231756	0.00231756
4	45.000	12.890	0.684	0.316	0.000	0.0022032	0.0022032
49	45.000	12.894	0.695	0.305	0.000	0.00230361	0.00230361
69	45.000	13.352	0.692	0.308	0.000	0.00235297	0.00235297
84	45.000	13.418	0.706	0.294	0.000	0.00248769	0.00248769
24	45.000	13.474	0.710	0.290	-0.000	0.00253757	0.00253757
39	45.000	13.476	0.705	0.295	0.000	0.00249525	0.00249525
9	45.000	13.538	0.702	0.298	-0.000	0.00247863	0.00247863
54	45.000	13.556	0.702	0.298	-0.000	0.00247879	0.00247879
65	45.000	14.876	0.698	0.302	0.000	0.00268006	0.00268006
80	45.000	14.880	0.706	0.294	0.000	0.00275951	0.00275951
20	45.000	14.940	0.694	0.306	-0.000	0.00265464	0.00265464
35	45.000	14.942	0.699	0.301	-0.000	0.00270615	0.00270615
5	45.000	15.002	0.698	0.302	0.000	0.0027068	0.0027068
50	45.000	15.004	0.702	0.298	0.000	0.00274299	0.00274299
60	45.000	15.046	0.714	0.286	-0.000	0.00287384	0.00287384
15	45.000	15.090	0.716	0.284	0.000	0.00290297	0.00290297
30	45.000	15.114	0.716	0.284	-0.000	0.00291146	0.00291146
75	45.000	15.116	0.714	0.286	0.000	0.00289225	0.00289225
45	45.000	15.132	0.716	0.284	-0.000	0.00291256	0.00291256
0	45.000	15.144	0.716	0.284	0.000	0.00291685	0.00291685
68	45.000	15.678	0.696	0.304	0.000	0.00280877	0.00280877
83	45.000	15.722	0.700	0.300	0.000	0.00285844	0.00285844
23	45.000	15.774	0.699	0.301	0.000	0.00285238	0.00285238
38	45.000	15.778	0.699	0.301	-0.000	0.00285837	0.00285837
8	45.000	15.824	0.704	0.296	0.000	0.00291797	0.00291797
53	45.000	15.832	0.699	0.301	-0.000	0.00286768	0.00286768
66	45.000	16.286	0.666	0.334	-0.000	0.0025928	0.0025928
81	45.000	16.302	0.703	0.297	0.000	0.00299087	0.00299087
21	45.000	16.306	0.660	0.340	0.000	0.00253521	0.00253521
36	45.000	16.308	0.692	0.308	-0.000	0.00287808	0.00287808
51	45.000	16.322	0.696	0.304	-0.000	0.00292761	0.00292761
6	45.000	16.324	0.701	0.299	-0.000	0.00297246	0.00297246
52	45.000	16.378	0.692	0.308	-0.000	0.00289122	0.00289122
7	45.000	16.378	0.698	0.302	-0.000	0.00295669	0.00295669
37	45.000	16.382	0.668	0.332	0.000	0.00262376	0.00262376
22	45.000	16.384	0.628	0.372	0.000	0.00218957	0.00218957
82	45.000	16.386	0.697	0.303	0.000	0.00294734	0.00294734
67	45.000	16.390	0.637	0.363	-0.000	0.00229643	0.00229643
73	45.000	26.655	0.766	0.234	0.000	0.027233	0.027233
88	45.000	26.700	0.757	0.243	0.000	0.0269107	0.0269107
28	45.000	26.835	0.760	0.240	-0.000	0.0275506	0.0275506
43	45.000	26.840	0.761	0.239	-0.000	0.0276123	0.0276123
13	45.000	27.025	0.756	0.244	0.000	0.0279299	0.0279299
58	45.000	27.060	0.751	0.249	0.000	0.0277752	0.0277752
27	45.000	27.899	0.718	0.282	-0.000	0.0285504	0.0285504
12	45.000	28.663	0.726	0.274	0.000	0.0314368	0.0314368
74	45.000	30.855	0.732	0.268	0.000	0.0389207	0.0389207
89	45.000	30.900	0.732	0.268	0.000	0.0390367	0.0390367
29	45.000	30.990	0.733	0.267	0.000	0.0394239	0.0394239
44	45.000	31.020	0.733	0.267	0.000	0.0395075	0.0395075
42	45.000	31.099	0.709	0.291	-0.000	0.037833	0.037833
57	45.000	31.131	0.703	0.297	0.000	0.0374379	0.0374379
14	45.000	31.135	0.731	0.269	0.000	0.039711	0.039711
59	45.000	31.155	0.731	0.269	0.000	0.0397469	0.0397469
87	45.000	31.656	0.693	0.307	0.000	0.0381114	0.0381114
61	45.000	31.757	0.724	0.276	0.000	0.0411388	0.0411388
76	45.000	31.957	0.732	0.268	0.000	0.0423862	0.0423862
16	45.000	31.998	0.733	0.267	-0.000	0.0426061	0.0426061
31	45.000	32.176	0.731	0.269	0.000	0.0430079	0.0430079
1	45.000	32.294	0.728	0.272	0.000	0.0431351	0.0431351
46	45.000	32.442	0.728	0.272	0.000	0.0436507	0.0436507
26	45.000	32.693	0.694	0.306	-0.000	0.0413578	0.0413578
17	45.000	33.916	0.717	0.283	-0.000	0.047191	0.047191
25	45.000	34.340	0.711	0.289	0.000	0.0478929	0.0478929
32	45.000	35.460	0.701	0.299	0.000	0.0503135	0.0503135
24	45.000	36.400	0.710	0.290	-0.000	0.0541536	0.0541536
84	45.000	37.406	0.706	0.294	0.000	0.0567172	0.0567172
60	45.000	37.615	0.714	0.286	-0.000	0.0583735	0.0583735
15	45.000	37.725	0.716	0.284	0.000	0.0589757	0.0589757
30	45.000	37.785	0.716	0.284	-0.000	0.0592095	0.0592095
75	45.000	37.790	0.714	0.286	0.000	0.0589832	0.0589832
45	45.000	37.830	0.716	0.284	-0.000	0.0593193	0.0593193
0	45.000	37.860	0.716	0.284	0.000	0.0594362	0.0594362
54	45.000	38.891	0.702	0.298	-0.000	0.0607391	0.0607391
19	45.000	38.918	0.698	0.302	0.000	0.0603219	0.0603219
9	45.000	39.314	0.702	0.298	-0.000	0.0620682	0.0620682
47	45.000	39.470	0.688	0.312	0.000	0.0606162	0.0606162
50	45.000	39.628	0.702	0.298	0.000	0.062963	0.062963
80	45.000	39.687	0.706	0.294	0.000	0.0636708	0.0636708
39	45.000	39.954	0.705	0.295	0.000	0.0644257	0.0644257
5	45.000	40.898	0.698	0.302	0.000	0.0662886	0.0662886
65	45.000	41.573	0.698	0.302	0.000	0.0682542	0.0682542
34	45.000	41.674	0.698	0.302	0.000	0.0686752	0.0686752
49	45.000	42.168	0.695	0.305	0.000	0.0696928	0.0696928
81	45.000	42.402	0.703	0.297	0.000	0.0714881	0.0714881
8	45.000	42.434	0.704	0.296	0.000	0.071797	0.071797
83	45.000	42.629	0.700	0.300	0.000	0.0717991	0.0717991
73	45.000	42.648	0.766	0.234	0.000	0.0818554	0.0818554
33	45.000	42.651	0.690	0.310	-0.000	0.0703735	0.0703735
88	45.000	42.720	0.757	0.243	0.000	0.0807533	0.0807533
28	45.000	42.936	0.760	0.240	-0.000	0.0820005	0.0820005
43	45.000	42.944	0.761	0.239	-0.000	0.082161	0.082161
23	45.000	43.011	0.699	0.301	0.000	0.0727212	0.0727212
20	45.000	43.101	0.694	0.306	-0.000	0.0722523	0.0722523
13	45.000	43.240	0.756	0.244	0.000	0.0823107	0.0823107
58	45.000	43.296	0.751	0.249	0.000	0.0817417	0.0817417
6	45.000	43.366	0.701	0.299	-0.000	0.0740792	0.0740792
53	45.000	43.372	0.699	0.301	-0.000	0.0738741	0.0738741
7	45.000	43.609	0.698	0.302	-0.000	0.0744433	0.0744433
35	45.000	43.649	0.699	0.301	-0.000	0.0747016	0.0747016
82	45.000	43.920	0.697	0.303	0.000	0.0752128	0.0752128
38	45.000	44.011	0.699	0.301	-0.000	0.0757968	0.0757968
68	45.000	44.532	0.696	0.304	0.000	0.0768718	0.0768718
69	45.000	44.549	0.692	0.308	0.000	0.0761932	0.0761932
18	45.000	44.896	0.690	0.310	-0.000	0.0770108	0.0770108
51	45.000	45.629	0.696	0.304	-0.000	0.0802063	0.0802063
55	45.000	46.305	0.686	0.314	0.000	0.0804328	0.0804328
27	45.000	46.370	0.718	0.282	-0.000	0.0862491	0.0862491
48	45.000	47.069	0.682	0.318	0.000	0.0818178	0.0818178
12	45.000	47.818	0.726	0.274	0.000	0.0921586	0.0921586
36	45.000	48.423	0.692	0.308	-0.000	0.0877394	0.0877394
40	45.000	48.734	0.693	0.307	0.000	0.088868	0.088868
74	45.000	49.368	0.732	0.268	0.000	0.0983694	0.0983694
89	45.000	49.440	0.732	0.268	0.000	0.0985269	0.0985269
29	45.000	49.584	0.733	0.267	0.000	0.0992257	0.0992257
44	45.000	49.632	0.733	0.267	0.000	0.0993496	0.0993496
14	45.000	49.816	0.731	0.269	0.000	0.0995435	0.0995435
59	45.000	49.848	0.731	0.269	0.000	0.0995766	0.0995766
4	45.000	50.471	0.684	0.316	0.000	0.0929005	0.0929005
52	45.000	50.686	0.692	0.308	-0.000	0.0955937	0.0955937
61	45.000	50.900	0.724	0.276	0.000	0.103196	0.103196
76	45.000	51.220	0.732	0.268	0.000	0.106221	0.106221
16	45.000	51.312	0.733	0.267	-0.000	0.106878	0.106878
31	45.000	51.664	0.731	0.269	0.000	0.108207	0.108207
41	45.000	51.681	0.675	0.325	-0.000	0.096511	0.096511
1	45.000	51.836	0.728	0.272	0.000	0.108457	0.108457
46	45.000	52.128	0.728	0.272	0.000	0.109987	0.109987
57	45.000	52.746	0.703	0.297	0.000	0.107569	0.107569
42	45.000	52.762	0.709	0.291	-0.000	0.10896	0.10896
2	45.000	52.794	0.672	0.328	-0.000	0.100858	0.100858
87	45.000	53.946	0.693	0.307	0.000	0.110749	0.110749
10	45.000	54.299	0.668	0.332	0.000	0.106716	0.106716
37	45.000	55.094	0.668	0.332	0.000	0.110106	0.110106
26	45.000	55.946	0.694	0.306	-0.000	0.120434	0.120434
17	45.000	56.596	0.717	0.283	-0.000	0.128925	0.128925
11	45.000	57.197	0.654	0.346	0.000	0.116054	0.116054
66	45.000	57.368	0.666	0.334	-0.000	0.119815	0.119815
25	45.000	57.692	0.711	0.289	0.000	0.132631	0.132631
21	45.000	58.258	0.660	0.340	0.000	0.122298	0.122298
79	45.000	58.281	0.651	0.349	-0.000	0.119991	0.119991
73	45.000	58.641	0.766	0.234	0.000	0.151602	0.151602
88	45.000	58.740	0.757	0.243	0.000	0.149799	0.149799
28	45.000	59.037	0.760	0.240	-0.000	0.152209	0.152209
43	45.000	59.048	0.761	0.239	-0.000	0.152491	0.152491
24	45.000	59.326	0.710	0.290	-0.000	0.140217	0.140217
13	45.000	59.455	0.756	0.244	0.000	0.153112	0.153112
58	45.000	59.532	0.751	0.249	0.000	0.152205	0.152205
32	45.000	59.676	0.701	0.299	0.000	0.139507	0.139507
56	45.000	59.745	0.641	0.359	0.000	0.123442	0.123442
60	45.000	60.184	0.714	0.286	-0.000	0.145386	0.145386
15	45.000	60.360	0.716	0.284	0.000	0.146819	0.146819
30	45.000	60.456	0.716	0.284	-0.000	0.147386	0.147386
75	45.000	60.464	0.714	0.286	0.000	0.146878	0.146878
45	45.000	60.528	0.716	0.284	-0.000	0.147662	0.147662
0	45.000	60.576	0.716	0.284	0.000	0.147945	0.147945
84	45.000	61.394	0.706	0.294	0.000	0.148797	0.148797
54	45.000	64.226	0.702	0.298	-0.000	0.160968	0.160968
50	45.000	64.252	0.702	0.298	0.000	0.161083	0.161083
80	45.000	64.494	0.706	0.294	0.000	0.163423	0.163423
27	45.000	64.841	0.718	0.282	-0.000	0.168982	0.168982
19	45.000	65.018	0.698	0.302	0.000	0.163488	0.163488
9	45.000	65.090	0.702	0.298	-0.000	0.165138	0.165138
67	45.000	66.169	0.637	0.363	-0.000	0.149528	0.149528
39	45.000	66.432	0.705	0.295	0.000	0.172425	0.172425
72	45.000	66.481	0.631	0.369	0.000	0.148641	0.148641
5	45.000	66.794	0.698	0.302	0.000	0.171827	0.171827
12	45.000	66.973	0.726	0.274	0.000	0.181677	0.181677
47	45.000	67.628	0.688	0.312	0.000	0.172267	0.172267
74	45.000	67.881	0.732	0.268	0.000	0.188317	0.188317
89	45.000	67.980	0.732	0.268	0.000	0.188682	0.188682
29	45.000	68.178	0.733	0.267	0.000	0.19006	0.19006
44	45.000	68.244	0.733	0.267	0.000	0.190333	0.190333
65	45.000	68.270	0.698	0.302	0.000	0.178566	0.178566
14	45.000	68.497	0.731	0.269	0.000	0.190896	0.190896
81	45.000	68.502	0.703	0.297	0.000	0.181317	0.181317
59	45.000	68.541	0.731	0.269	0.000	0.190994	0.190994
8	45.000	69.044	0.704	0.296	0.000	0.184339	0.184339
83	45.000	69.536	0.700	0.300	0.000	0.18532	0.18532
61	45.000	70.043	0.724	0.276	0.000	0.196189	0.196189
23	45.000	70.248	0.699	0.301	0.000	0.188198	0.188198
6	45.000	70.408	0.701	0.299	-0.000	0.189629	0.189629
76	45.000	70.483	0.732	0.268	0.000	0.200925	0.200925
34	45.000	70.522	0.698	0.302	0.000	0.189469	0.189469
16	45.000	70.626	0.733	0.267	-0.000	0.202009	0.202009
7	45.000	70.840	0.698	0.302	-0.000	0.190939	0.190939
53	45.000	70.912	0.699	0.301	-0.000	0.191612	0.191612
31	45.000	71.152	0.731	0.269	0.000	0.204039	0.204039
20	45.000	71.262	0.694	0.306	-0.000	0.191477	0.191477
1	45.000	71.378	0.728	0.272	0.000	0.204196	0.204196
49	45.000	71.442	0.695	0.305	0.000	0.192864	0.192864
82	45.000	71.454	0.697	0.303	0.000	0.193581	0.193581
22	45.000	71.464	0.628	0.372	0.000	0.168699	0.168699
46	45.000	71.814	0.728	0.272	0.000	0.206603	0.206603
38	45.000	72.244	0.699	0.301	-0.000	0.198158	0.198158
35	45.000	72.356	0.699	0.301	-0.000	0.198696	0.198696
64	45.000	72.773	0.619	0.381	0.000	0.171307	0.171307
68	45.000	73.386	0.696	0.304	0.000	0.202666	0.202666
33	45.000	73.992	0.690	0.310	-0.000	0.203463	0.203463
57	45.000	74.361	0.703	0.297	0.000	0.210222	0.210222
42	45.000	74.425	0.709	0.291	-0.000	0.21282	0.21282
51	45.000	74.936	0.696	0.304	-0.000	0.210382	0.210382
69	45.000	75.746	0.692	0.308	0.000	0.212487	0.212487
87	45.000	76.236	0.693	0.307	0.000	0.215267	0.215267
18	45.000	78.490	0.690	0.310	-0.000	0.225324	0.225324
26	45.000	79.199	0.694	0.306	-0.000	0.230452	0.230452
17	45.000	79.276	0.717	0.283	-0.000	0.23997	0.23997
77	45.000	79.844	0.603	0.397	-0.000	0.195321	0.195321
36	45.000	80.538	0.692	0.308	-0.000	0.235973	0.235973
25	45.000	81.044	0.711	0.289	0.000	0.246295	0.246295
55	45.000	81.552	0.686	0.314	0.000	0.238382	0.238382
24	45.000	82.252	0.710	0.290	-0.000	0.252042	0.252042
48	45.000	82.748	0.682	0.318	0.000	0.242086	0.242086
60	45.000	82.753	0.714	0.286	-0.000	0.256287	0.256287
15	45.000	82.995	0.716	0.284	0.000	0.258438	0.258438
30	45.000	83.127	0.716	0.284	-0.000	0.259272	0.259272
75	45.000	83.138	0.714	0.286	0.000	0.258461	0.258461
45	45.000	83.226	0.716	0.284	-0.000	0.259663	0.259663
0	45.000	83.292	0.716	0.284	0.000	0.260079	0.260079
32	45.000	83.892	0.701	0.299	0.000	0.256325	0.256325
52	45.000	84.994	0.692	0.308	-0.000	0.257694	0.257694
84	45.000	85.382	0.706	0.294	0.000	0.265671	0.265671
40	45.000	86.480	0.693	0.307	0.000	0.265391	0.265391
4	45.000	88.052	0.684	0.316	0.000	0.268571	0.268571
50	45.000	88.876	0.702	0.298	0.000	0.281127	0.281127
80	45.000	89.301	0.706	0.294	0.000	0.285121	0.285121
54	45.000	89.561	0.702	0.298	-0.000	0.28452	0.28452
9	45.000	90.866	0.702	0.298	-0.000	0.291149	0.291149
19	45.000	91.118	0.698	0.302	0.000	0.290301	0.290301
5	45.000	92.690	0.698	0.302	0.000	0.29812	0.29812
39	45.000	92.910	0.705	0.295	0.000	0.302809	0.302809
37	45.000	93.806	0.668	0.332	0.000	0.287887	0.287887
41	45.000	93.912	0.675	0.325	-0.000	0.292113	0.292113
2	45.000	94.278	0.672	0.328	-0.000	0.292328	0.292328
81	45.000	94.602	0.703	0.297	0.000	0.309869	0.309869
85	45.000	94.902	0.591	0.409	-0.000	0.253448	0.253448
65	45.000	94.967	0.698	0.302	0.000	0.309078	0.309078
8	45.000	95.654	0.704	0.296	0.000	0.315805	0.315805
47	45.000	95.786	0.688	0.312	0.000	0.307809	0.307809
83	45.000	96.443	0.700	0.300	0.000	0.317648	0.317648
6	45.000	97.450	0.701	0.299	-0.000	0.322811	0.322811
23	45.000	97.485	0.699	0.301	0.000	0.32199	0.32199
10	45.000	97.544	0.668	0.332	0.000	0.305747	0.305747
7	45.000	98.071	0.698	0.302	-0.000	0.324612	0.324612
66	45.000	98.450	0.666	0.334	-0.000	0.30891	0.30891
53	45.000	98.452	0.699	0.301	-0.000	0.326976	0.326976
82	45.000	98.988	0.697	0.303	0.000	0.32854	0.32854
34	45.000	99.370	0.698	0.302	0.000	0.331132	0.331132
20	45.000	99.423	0.694	0.306	-0.000	0.32887	0.32887
21	45.000	100.210	0.660	0.340	0.000	0.313943	0.313943
38	45.000	100.477	0.699	0.301	-0.000	0.336734	0.336734
49	45.000	100.716	0.695	0.305	0.000	0.33568	0.33568
35	45.000	101.063	0.699	0.301	-0.000	0.339349	0.339349
68	45.000	102.240	0.696	0.304	0.000	0.342962	0.342962
79	45.000	103.800	0.651	0.349	-0.000	0.323624	0.323624
51	45.000	104.243	0.696	0.304	-0.000	0.352136	0.352136
11	45.000	104.876	0.654	0.346	0.000	0.329802	0.329802
33	45.000	105.333	0.690	0.310	-0.000	0.353365	0.353365
69	45.000	106.943	0.692	0.308	0.000	0.361315	0.361315
62	45.000	109.786	0.580	0.420	-0.000	0.304139	0.304139
56	45.000	109.968	0.641	0.359	0.000	0.342466	0.342466
18	45.000	112.084	0.690	0.310	-0.000	0.383366	0.383366
36	45.000	112.653	0.692	0.308	-0.000	0.386982	0.386982
67	45.000	115.948	0.637	0.363	-0.000	0.364444	0.364444
55	45.000	116.799	0.686	0.314	0.000	0.401397	0.401397
3	45.000	117.824	0.579	0.421	0.000	0.332199	0.332199
48	45.000	118.427	0.682	0.318	0.000	0.405265	0.405265
52	45.000	119.302	0.692	0.308	-0.000	0.416628	0.416628
72	45.000	123.610	0.631	0.369	0.000	0.390285	0.390285
40	45.000	124.226	0.693	0.307	0.000	0.439283	0.439283
4	45.000	125.633	0.684	0.316	0.000	0.438433	0.438433
22	45.000	126.544	0.628	0.372	0.000	0.399744	0.399744
37	45.000	132.518	0.668	0.332	0.000	0.455544	0.455544
64	45.000	132.794	0.619	0.381	0.000	0.41748	0.41748
2	45.000	135.762	0.672	0.328	-0.000	0.472944	0.472944
41	45.000	136.143	0.675	0.325	-0.000	0.477031	0.477031
66	45.000	139.532	0.666	0.334	-0.000	0.48421	0.48421
10	45.000	140.789	0.668	0.332	0.000	0.491291	0.491291
21	45.000	142.162	0.660	0.340	0.000	0.490473	0.490473
86	45.000	144.956	0.562	0.438	0.000	0.416115	0.416115
77	45.000	148.484	0.603	0.397	-0.000	0.4634	0.4634
79	45.000	149.319	0.651	0.349	-0.000	0.511944	0.511944
11	45.000	152.555	0.654	0.346	0.000	0.527151	0.527151
56	45.000	160.191	0.641	0.359	0.000	0.542575	0.542575
67	45.000	165.727	0.637	0.363	-0.000	0.559598	0.559598
85	45.000	178.860	0.591	0.409	-0.000	0.557315	0.557315
72	45.000	180.739	0.631	0.369	0.000	0.607182	0.607182
22	45.000	181.624	0.628	0.372	0.000	0.607121	0.607121
78	45.000	190.282	0.550	0.450	-0.000	0.55077	0.55077
64	45.000	192.815	0.619	0.381	0.000	0.63732	0.63732
70	45.000	205.419	0.552	0.448	0.000	0.598079	0.598079
62	45.000	208.420	0.580	0.420	-0.000	0.640628	0.640628
77	45.000	217.124	0.603	0.397	-0.000	0.694405	0.694405
3	45.000	224.264	0.579	0.421	0.000	0.684321	0.684321
63	45.000	240.309	0.553	0.447	0.000	0.694333	0.694333
85	45.000	262.818	0.591	0.409	-0.000	0.805242	0.805242
86	45.000	280.520	0.562	0.438	0.000	0.797915	0.797915
62	45.000	307.054	0.580	0.420	-0.000	0.885355	0.885355
3	45.000	330.704	0.579	0.421	0.000	0.934122	0.934122
71	45.000	334.799	0.541	0.459	-0.000	0.873961	0.873961
78	45.000	369.316	0.550	0.450	-0.000	0.962827	0.962827
70	45.000	399.930	0.552	0.448	0.000	1.02918	1.02918
86	45.000	416.084	0.562	0.438	0.000	1.08282	1.08282
63	45.000	469.404	0.553	0.447	0.000	1.17346	1.17346
78	45.000	548.350	0.550	0.450	-0.000	1.28977	1.28977
70	45.000	594.441	0.552	0.448	0.000	1.35028	1.35028
71	45.000	660.218	0.541	0.459	-0.000	1.39583	1.39583
63	45.000	698.499	0.553	0.447	0.000	1.47832	1.47832
71	45.000	985.637	0.541	0.459	-0.000	1.78136	1.78136
