WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
45	45.000	15.132	0.716	0.284	-0.000	0.0064205	0.0064205
0	45.000	15.144	0.716	0.284	0.000	0.00642197	0.00642197
68	45.000	15.678	0.696	0.304	0.000	0.00702303	0.00702303
83	45.000	15.722	0.700	0.300	0.000	0.0069695	0.0069695
23	45.000	15.774	0.699	0.301	0.000	0.00701908	0.00701908
38	45.000	15.778	0.699	0.301	-0.000	0.00701141	0.00701141
8	45.000	15.824	0.704	0.296	0.000	0.00694057	0.00694057
53	45.000	15.832	0.699	0.301	-0.000	0.00703629	0.00703629
66	45.000	16.286	0.666	0.334	-0.000	0.00787437	0.00787437
81	45.000	16.302	0.703	0.297	0.000	0.0071777	0.0071777
21	45.000	16.306	0.660	0.340	0.000	0.00799269	0.00799269
36	45.000	16.308	0.692	0.308	-0.000	0.00738359	0.00738359
51	45.000	16.322	0.696	0.304	-0.000	0.00730536	0.00730536
6	45.000	16.324	0.701	0.299	-0.000	0.00722712	0.00722712
52	45.000	16.378	0.692	0.308	-0.000	0.0074136	0.0074136
7	45.000	16.378	0.698	0.302	-0.000	0.00729684	0.00729684
37	45.000	16.382	0.668	0.332	0.000	0.00789346	0.00789346
22	45.000	16.384	0.628	0.372	0.000	0.00866689	0.00866689
82	45.000	16.386	0.697	0.303	0.000	0.00732027	0.00732027
67	45.000	16.390	0.637	0.363	-0.000	0.00848168	0.00848168
73	45.000	26.655	0.766	0.234	0.000	0.020034	0.020034
88	45.000	26.700	0.757	0.243	0.000	0.0208027	0.0208027
28	45.000	26.835	0.760	0.240	-0.000	0.0208075	0.0208075
43	45.000	26.840	0.761	0.239	-0.000	0.020741	0.020741
13	45.000	27.025	0.756	0.244	0.000	0.021528	0.021528
58	45.000	27.060	0.751	0.249	0.000	0.0219857	0.0219857
27	45.000	27.899	0.718	0.282	-0.000	0.0264694	0.0264694
12	45.000	28.663	0.726	0.274	0.000	0.0275189	0.0275189
74	45.000	30.855	0.732	0.268	0.000	0.0316667	0.0316667
89	45.000	30.900	0.732	0.268	0.000	0.031815	0.031815
29	45.000	30.990	0.733	0.267	0.000	0.0318789	0.0318789
44	45.000	31.020	0.733	0.267	0.000	0.0319599	0.0319599
42	45.000	31.099	0.709	0.291	-0.000	0.0347349	0.0347349
57	45.000	31.131	0.703	0.297	0.000	0.0354839	0.0354839
14	45.000	31.135	0.731	0.269	0.000	0.032429	0.032429
59	45.000	31.155	0.731	0.269	0.000	0.032515	0.032515
87	45.000	31.656	0.693	0.307	0.000	0.0379723	0.0379723
61	45.000	31.757	0.724	0.276	0.000	0.0345494	0.0345494
76	45.000	31.957	0.732	0.268	0.000	0.0341706	0.0341706
16	45.000	31.998	0.733	0.267	-0.000	0.0341322	0.0341322
31	45.000	32.176	0.731	0.269	0.000	0.0347439	0.0347439
1	45.000	32.294	0.728	0.272	0.000	0.0353457	0.0353457
46	45.000	32.442	0.728	0.272	0.000	0.0356107	0.0356107
26	45.000	32.693	0.694	0.306	-0.000	0.0403347	0.0403347
17	45.000	33.916	0.717	0.283	-0.000	0.0404161	0.0404161
25	45.000	34.340	0.711	0.289	0.000	0.0422188	0.0422188
32	45.000	35.460	0.701	0.299	0.000	0.0462065	0.0462065
24	45.000	36.400	0.710	0.290	-0.000	0.0471342	0.0471342
84	45.000	37.406	0.706	0.294	0.000	0.0502056	0.0502056
60	45.000	37.615	0.714	0.286	-0.000	0.0493348	0.0493348
15	45.000	37.725	0.716	0.284	0.000	0.0492675	0.0492675
30	45.000	37.785	0.716	0.284	-0.000	0.0493424	0.0493424
75	45.000	37.790	0.714	0.286	0.000	0.0496681	0.0496681
45	45.000	37.830	0.716	0.284	-0.000	0.0494822	0.0494822
0	45.000	37.860	0.716	0.284	0.000	0.0495178	0.0495178
54	45.000	38.891	0.702	0.298	-0.000	0.0543981	0.0543981
19	45.000	38.918	0.698	0.302	0.000	0.0551347	0.0551347
9	45.000	39.314	0.702	0.298	-0.000	0.0553663	0.0553663
47	45.000	39.470	0.688	0.312	0.000	0.0582745	0.0582745
50	45.000	39.628	0.702	0.298	0.000	0.056197	0.056197
80	45.000	39.687	0.706	0.294	0.000	0.0556313	0.0556313
39	45.000	39.954	0.705	0.295	0.000	0.0563442	0.0563442
5	45.000	40.898	0.698	0.302	0.000	0.0599283	0.0599283
65	45.000	41.573	0.698	0.302	0.000	0.0616605	0.0616605
34	45.000	41.674	0.698	0.302	0.000	0.0617424	0.0617424
49	45.000	42.168	0.695	0.305	0.000	0.0635565	0.0635565
81	45.000	42.402	0.703	0.297	0.000	0.0626858	0.0626858
8	45.000	42.434	0.704	0.296	0.000	0.0624789	0.0624789
83	45.000	42.629	0.700	0.300	0.000	0.0637412	0.0637412
73	45.000	42.648	0.766	0.234	0.000	0.0506047	0.0506047
33	45.000	42.651	0.690	0.310	-0.000	0.0657548	0.0657548
88	45.000	42.720	0.757	0.243	0.000	0.0525443	0.0525443
28	45.000	42.936	0.760	0.240	-0.000	0.0522817	0.0522817
43	45.000	42.944	0.761	0.239	-0.000	0.0521006	0.0521006
23	45.000	43.011	0.699	0.301	0.000	0.0649618	0.0649618
20	45.000	43.101	0.694	0.306	-0.000	0.0661486	0.0661486
13	45.000	43.240	0.756	0.244	0.000	0.0537936	0.0537936
58	45.000	43.296	0.751	0.249	0.000	0.0549151	0.0549151
6	45.000	43.366	0.701	0.299	-0.000	0.0654284	0.0654284
53	45.000	43.372	0.699	0.301	-0.000	0.0657441	0.0657441
7	45.000	43.609	0.698	0.302	-0.000	0.066513	0.066513
35	45.000	43.649	0.699	0.301	-0.000	0.0664278	0.0664278
82	45.000	43.920	0.697	0.303	0.000	0.0674823	0.0674823
38	45.000	44.011	0.699	0.301	-0.000	0.0672845	0.0672845
68	45.000	44.532	0.696	0.304	0.000	0.0692084	0.0692084
69	45.000	44.549	0.692	0.308	0.000	0.0702035	0.0702035
18	45.000	44.896	0.690	0.310	-0.000	0.0713421	0.0713421
51	45.000	45.629	0.696	0.304	-0.000	0.071833	0.071833
55	45.000	46.305	0.686	0.314	0.000	0.0758286	0.0758286
27	45.000	46.370	0.718	0.282	-0.000	0.0686389	0.0686389
48	45.000	47.069	0.682	0.318	0.000	0.0788792	0.0788792
12	45.000	47.818	0.726	0.274	0.000	0.0701117	0.0701117
36	45.000	48.423	0.692	0.308	-0.000	0.0797613	0.0797613
40	45.000	48.734	0.693	0.307	0.000	0.0802694	0.0802694
74	45.000	49.368	0.732	0.268	0.000	0.0718633	0.0718633
89	45.000	49.440	0.732	0.268	0.000	0.0721345	0.0721345
29	45.000	49.584	0.733	0.267	0.000	0.0721407	0.0721407
44	45.000	49.632	0.733	0.267	0.000	0.0722823	0.0722823
14	45.000	49.816	0.731	0.269	0.000	0.0731924	0.0731924
59	45.000	49.848	0.731	0.269	0.000	0.0733595	0.0733595
4	45.000	50.471	0.684	0.316	0.000	0.0871767	0.0871767
52	45.000	50.686	0.692	0.308	-0.000	0.0855457	0.0855457
61	45.000	50.900	0.724	0.276	0.000	0.0775156	0.0775156
76	45.000	51.220	0.732	0.268	0.000	0.076412	0.076412
16	45.000	51.312	0.733	0.267	-0.000	0.0763392	0.0763392
31	45.000	51.664	0.731	0.269	0.000	0.0777013	0.0777013
41	45.000	51.681	0.675	0.325	-0.000	0.0930243	0.0930243
1	45.000	51.836	0.728	0.272	0.000	0.0789032	0.0789032
46	45.000	52.128	0.728	0.272	0.000	0.079473	0.079473
57	45.000	52.746	0.703	0.297	0.000	0.0880084	0.0880084
42	45.000	52.762	0.709	0.291	-0.000	0.0863341	0.0863341
2	45.000	52.794	0.672	0.328	-0.000	0.0970715	0.0970715
87	45.000	53.946	0.693	0.307	0.000	0.0943141	0.0943141
10	45.000	54.299	0.668	0.332	0.000	0.102577	0.102577
37	45.000	55.094	0.668	0.332	0.000	0.105085	0.105085
26	45.000	55.946	0.694	0.306	-0.000	0.0992498	0.0992498
17	45.000	56.596	0.717	0.283	-0.000	0.0940365	0.0940365
11	45.000	57.197	0.654	0.346	0.000	0.115591	0.115591
66	45.000	57.368	0.666	0.334	-0.000	0.112263	0.112263
25	45.000	57.692	0.711	0.289	0.000	0.0987949	0.0987949
21	45.000	58.258	0.660	0.340	0.000	0.116762	0.116762
79	45.000	58.281	0.651	0.349	-0.000	0.119873	0.119873
73	45.000	58.641	0.766	0.234	0.000	0.0829035	0.0829035
88	45.000	58.740	0.757	0.243	0.000	0.0860941	0.0860941
28	45.000	59.037	0.760	0.240	-0.000	0.085602	0.085602
43	45.000	59.048	0.761	0.239	-0.000	0.0853012	0.0853012
24	45.000	59.326	0.710	0.290	-0.000	0.103219	0.103219
13	45.000	59.455	0.756	0.244	0.000	0.0880219	0.0880219
58	45.000	59.532	0.751	0.249	0.000	0.0898592	0.0898592
32	45.000	59.676	0.701	0.299	0.000	0.107146	0.107146
56	45.000	59.745	0.641	0.359	0.000	0.128011	0.128011
60	45.000	60.184	0.714	0.286	-0.000	0.104045	0.104045
15	45.000	60.360	0.716	0.284	0.000	0.103803	0.103803
30	45.000	60.456	0.716	0.284	-0.000	0.103911	0.103911
75	45.000	60.464	0.714	0.286	0.000	0.104604	0.104604
45	45.000	60.528	0.716	0.284	-0.000	0.104172	0.104172
0	45.000	60.576	0.716	0.284	0.000	0.104223	0.104223
84	45.000	61.394	0.706	0.294	0.000	0.110156	0.110156
54	45.000	64.226	0.702	0.298	-0.000	0.119051	0.119051
50	45.000	64.252	0.702	0.298	0.000	0.119162	0.119162
80	45.000	64.494	0.706	0.294	0.000	0.118281	0.118281
27	45.000	64.841	0.718	0.282	-0.000	0.114312	0.114312
19	45.000	65.018	0.698	0.302	0.000	0.122673	0.122673
9	45.000	65.090	0.702	0.298	-0.000	0.121232	0.121232
67	45.000	66.169	0.637	0.363	-0.000	0.149795	0.149795
39	45.000	66.432	0.705	0.295	0.000	0.123545	0.123545
72	45.000	66.481	0.631	0.369	0.000	0.153542	0.153542
5	45.000	66.794	0.698	0.302	0.000	0.127365	0.127365
12	45.000	66.973	0.726	0.274	0.000	0.116613	0.116613
47	45.000	67.628	0.688	0.312	0.000	0.133878	0.133878
74	45.000	67.881	0.732	0.268	0.000	0.116087	0.116087
89	45.000	67.980	0.732	0.268	0.000	0.11651	0.11651
29	45.000	68.178	0.733	0.267	0.000	0.116486	0.116486
44	45.000	68.244	0.733	0.267	0.000	0.116706	0.116706
65	45.000	68.270	0.698	0.302	0.000	0.131518	0.131518
14	45.000	68.497	0.731	0.269	0.000	0.118141	0.118141
81	45.000	68.502	0.703	0.297	0.000	0.130048	0.130048
59	45.000	68.541	0.731	0.269	0.000	0.118405	0.118405
8	45.000	69.044	0.704	0.296	0.000	0.130885	0.130885
83	45.000	69.536	0.700	0.300	0.000	0.13387	0.13387
61	45.000	70.043	0.724	0.276	0.000	0.124693	0.124693
23	45.000	70.248	0.699	0.301	0.000	0.136344	0.136344
6	45.000	70.408	0.701	0.299	-0.000	0.135901	0.135901
76	45.000	70.483	0.732	0.268	0.000	0.122633	0.122633
34	45.000	70.522	0.698	0.302	0.000	0.137101	0.137101
16	45.000	70.626	0.733	0.267	-0.000	0.122476	0.122476
7	45.000	70.840	0.698	0.302	-0.000	0.137993	0.137993
53	45.000	70.912	0.699	0.301	-0.000	0.137768	0.137768
31	45.000	71.152	0.731	0.269	0.000	0.124468	0.124468
20	45.000	71.262	0.694	0.306	-0.000	0.140911	0.140911
1	45.000	71.378	0.728	0.272	0.000	0.126231	0.126231
49	45.000	71.442	0.695	0.305	0.000	0.14072	0.14072
82	45.000	71.454	0.697	0.303	0.000	0.13994	0.13994
22	45.000	71.464	0.628	0.372	0.000	0.170667	0.170667
46	45.000	71.814	0.728	0.272	0.000	0.126978	0.126978
38	45.000	72.244	0.699	0.301	-0.000	0.141002	0.141002
35	45.000	72.356	0.699	0.301	-0.000	0.141325	0.141325
64	45.000	72.773	0.619	0.381	0.000	0.178502	0.178502
68	45.000	73.386	0.696	0.304	0.000	0.145186	0.145186
33	45.000	73.992	0.690	0.310	-0.000	0.14935	0.14935
57	45.000	74.361	0.703	0.297	0.000	0.144201	0.144201
42	45.000	74.425	0.709	0.291	-0.000	0.141536	0.141536
51	45.000	74.936	0.696	0.304	-0.000	0.148873	0.148873
69	45.000	75.746	0.692	0.308	0.000	0.153111	0.153111
87	45.000	76.236	0.693	0.307	0.000	0.153846	0.153846
18	45.000	78.490	0.690	0.310	-0.000	0.160609	0.160609
26	45.000	79.199	0.694	0.306	-0.000	0.160371	0.160371
17	45.000	79.276	0.717	0.283	-0.000	0.149479	0.149479
77	45.000	79.844	0.603	0.397	-0.000	0.208317	0.208317
36	45.000	80.538	0.692	0.308	-0.000	0.164929	0.164929
25	45.000	81.044	0.711	0.289	0.000	0.156714	0.156714
55	45.000	81.552	0.686	0.314	0.000	0.170482	0.170482
24	45.000	82.252	0.710	0.290	-0.000	0.159881	0.159881
48	45.000	82.748	0.682	0.318	0.000	0.17602	0.17602
60	45.000	82.753	0.714	0.286	-0.000	0.158944	0.158944
15	45.000	82.995	0.716	0.284	0.000	0.158453	0.158453
30	45.000	83.127	0.716	0.284	-0.000	0.158554	0.158554
75	45.000	83.138	0.714	0.286	0.000	0.159603	0.159603
45	45.000	83.226	0.716	0.284	-0.000	0.158904	0.158904
0	45.000	83.292	0.716	0.284	0.000	0.158949	0.158949
32	45.000	83.892	0.701	0.299	0.000	0.168494	0.168494
52	45.000	84.994	0.692	0.308	-0.000	0.17604	0.17604
84	45.000	85.382	0.706	0.294	0.000	0.169715	0.169715
40	45.000	86.480	0.693	0.307	0.000	0.179206	0.179206
4	45.000	88.052	0.684	0.316	0.000	0.18848	0.18848
50	45.000	88.876	0.702	0.298	0.000	0.180351	0.180351
80	45.000	89.301	0.706	0.294	0.000	0.179092	0.179092
54	45.000	89.561	0.702	0.298	-0.000	0.181956	0.181956
9	45.000	90.866	0.702	0.298	-0.000	0.184946	0.184946
19	45.000	91.118	0.698	0.302	0.000	0.188042	0.188042
5	45.000	92.690	0.698	0.302	0.000	0.191769	0.191769
39	45.000	92.910	0.705	0.295	0.000	0.188017	0.188017
37	45.000	93.806	0.668	0.332	0.000	0.213114	0.213114
41	45.000	93.912	0.675	0.325	-0.000	0.20898	0.20898
2	45.000	94.278	0.672	0.328	-0.000	0.211741	0.211741
81	45.000	94.602	0.703	0.297	0.000	0.193644	0.193644
85	45.000	94.902	0.591	0.409	-0.000	0.262941	0.262941
65	45.000	94.967	0.698	0.302	0.000	0.197631	0.197631
8	45.000	95.654	0.704	0.296	0.000	0.195307	0.195307
47	45.000	95.786	0.688	0.312	0.000	0.205884	0.205884
83	45.000	96.443	0.700	0.300	0.000	0.199696	0.199696
6	45.000	97.450	0.701	0.299	-0.000	0.201855	0.201855
23	45.000	97.485	0.699	0.301	0.000	0.203169	0.203169
10	45.000	97.544	0.668	0.332	0.000	0.222821	0.222821
7	45.000	98.071	0.698	0.302	-0.000	0.204896	0.204896
66	45.000	98.450	0.666	0.334	-0.000	0.22652	0.22652
53	45.000	98.452	0.699	0.301	-0.000	0.205239	0.205239
82	45.000	98.988	0.697	0.303	0.000	0.207792	0.207792
34	45.000	99.370	0.698	0.302	0.000	0.207922	0.207922
20	45.000	99.423	0.694	0.306	-0.000	0.211006	0.211006
21	45.000	100.210	0.660	0.340	0.000	0.234899	0.234899
38	45.000	100.477	0.699	0.301	-0.000	0.20999	0.20999
49	45.000	100.716	0.695	0.305	0.000	0.213011	0.213011
35	45.000	101.063	0.699	0.301	-0.000	0.211288	0.211288
68	45.000	102.240	0.696	0.304	0.000	0.215729	0.215729
79	45.000	103.800	0.651	0.349	-0.000	0.249681	0.249681
51	45.000	104.243	0.696	0.304	-0.000	0.219755	0.219755
11	45.000	104.876	0.654	0.346	0.000	0.250292	0.250292
33	45.000	105.333	0.690	0.310	-0.000	0.226287	0.226287
69	45.000	106.943	0.692	0.308	0.000	0.228793	0.228793
62	45.000	109.786	0.580	0.420	-0.000	0.314978	0.314978
56	45.000	109.968	0.641	0.359	0.000	0.272284	0.272284
18	45.000	112.084	0.690	0.310	-0.000	0.240767	0.240767
36	45.000	112.653	0.692	0.308	-0.000	0.240779	0.240779
67	45.000	115.948	0.637	0.363	-0.000	0.289782	0.289782
55	45.000	116.799	0.686	0.314	0.000	0.254174	0.254174
3	45.000	117.824	0.579	0.421	0.000	0.339533	0.339533
48	45.000	118.427	0.682	0.318	0.000	0.261438	0.261438
52	45.000	119.302	0.692	0.308	-0.000	0.25498	0.25498
72	45.000	123.610	0.631	0.369	0.000	0.314715	0.314715
40	45.000	124.226	0.693	0.307	0.000	0.264719	0.264719
4	45.000	125.633	0.684	0.316	0.000	0.275595	0.275595
22	45.000	126.544	0.628	0.372	0.000	0.324658	0.324658
37	45.000	132.518	0.668	0.332	0.000	0.305004	0.305004
64	45.000	132.794	0.619	0.381	0.000	0.348497	0.348497
2	45.000	135.762	0.672	0.328	-0.000	0.308625	0.308625
41	45.000	136.143	0.675	0.325	-0.000	0.306844	0.306844
66	45.000	139.532	0.666	0.334	-0.000	0.322563	0.322563
10	45.000	140.789	0.668	0.332	0.000	0.323641	0.323641
21	45.000	142.162	0.660	0.340	0.000	0.334007	0.334007
86	45.000	144.956	0.562	0.438	0.000	0.434532	0.434532
77	45.000	148.484	0.603	0.397	-0.000	0.406164	0.406164
79	45.000	149.319	0.651	0.349	-0.000	0.360105	0.360105
11	45.000	152.555	0.654	0.346	0.000	0.363877	0.363877
56	45.000	160.191	0.641	0.359	0.000	0.393042	0.393042
67	45.000	165.727	0.637	0.363	-0.000	0.407932	0.407932
85	45.000	178.860	0.591	0.409	-0.000	0.487551	0.487551
72	45.000	180.739	0.631	0.369	0.000	0.446737	0.446737
22	45.000	181.624	0.628	0.372	0.000	0.451941	0.451941
78	45.000	190.282	0.550	0.450	-0.000	0.560536	0.560536
64	45.000	192.815	0.619	0.381	0.000	0.486161	0.486161
70	45.000	205.419	0.552	0.448	0.000	0.593568	0.593568
62	45.000	208.420	0.580	0.420	-0.000	0.565037	0.565037
77	45.000	217.124	0.603	0.397	-0.000	0.552893	0.552893
3	45.000	224.264	0.579	0.421	0.000	0.596972	0.596972
63	45.000	240.309	0.553	0.447	0.000	0.662821	0.662821
85	45.000	262.818	0.591	0.409	-0.000	0.642734	0.642734
86	45.000	280.520	0.562	0.438	0.000	0.706757	0.706757
62	45.000	307.054	0.580	0.420	-0.000	0.710378	0.710378
3	45.000	330.704	0.579	0.421	0.000	0.740643	0.740643
71	45.000	334.799	0.541	0.459	-0.000	0.806041	0.806041
78	45.000	369.316	0.550	0.450	-0.000	0.833031	0.833031
70	45.000	399.930	0.552	0.448	0.000	0.868082	0.868082
86	45.000	416.084	0.562	0.438	0.000	0.871408	0.871408
63	45.000	469.404	0.553	0.447	0.000	0.95302	0.95302
78	45.000	548.350	0.550	0.450	-0.000	1.02351	1.02351
70	45.000	594.441	0.552	0.448	0.000	1.04737	1.04737
71	45.000	660.218	0.541	0.459	-0.000	1.11028	1.11028
63	45.000	698.499	0.553	0.447	0.000	1.10772	1.10772
71	45.000	985.637	0.541	0.459	-0.000	1.30513	1.30513
