WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
25	45.000	10.988	0.711	0.289	0.000	0.00201554	0.00201554
10	45.000	11.054	0.668	0.332	0.000	0.00179121	0.00179121
55	45.000	11.058	0.686	0.314	0.000	0.00189287	0.00189287
62	45.000	11.152	0.580	0.420	-0.000	0.00135175	0.00135175
77	45.000	11.204	0.603	0.397	0.000	0.00144681	0.00144681
63	45.000	11.214	0.553	0.447	-0.000	0.00125601	0.00125601
17	45.000	11.236	0.717	0.283	-0.000	0.00209566	0.00209566
32	45.000	11.244	0.701	0.299	-0.000	0.00200891	0.00200891
78	45.000	11.248	0.550	0.450	0.000	0.0012517	0.0012517
18	45.000	11.302	0.690	0.310	-0.000	0.00195856	0.00195856
2	45.000	11.310	0.672	0.328	-0.000	0.00185412	0.00185412
33	45.000	11.310	0.690	0.310	0.000	0.00195968	0.00195968
47	45.000	11.312	0.688	0.312	0.000	0.00194418	0.00194418
3	45.000	11.384	0.579	0.421	0.000	0.0013736	0.0013736
48	45.000	11.390	0.682	0.318	-0.000	0.00192258	0.00192258
74	45.000	12.342	0.732	0.268	-0.000	0.00239993	0.00239993
89	45.000	12.360	0.732	0.268	0.000	0.00240091	0.00240091
29	45.000	12.396	0.733	0.267	0.000	0.00241545	0.00241545
44	45.000	12.408	0.733	0.267	0.000	0.00241683	0.00241683
14	45.000	12.454	0.731	0.269	-0.000	0.00241319	0.00241319
59	45.000	12.462	0.731	0.269	-0.000	0.00241247	0.00241247
61	45.000	12.614	0.724	0.276	0.000	0.00240248	0.00240248
16	45.000	12.684	0.733	0.267	-0.000	0.00246759	0.00246759
31	45.000	12.688	0.731	0.269	-0.000	0.00245605	0.00245605
76	45.000	12.694	0.732	0.268	-0.000	0.00246266	0.00246266
1	45.000	12.752	0.728	0.272	-0.000	0.00245012	0.00245012
64	45.000	12.752	0.619	0.381	0.000	0.00175123	0.00175123
46	45.000	12.756	0.728	0.272	0.000	0.00245415	0.00245415
79	45.000	12.762	0.651	0.349	-0.000	0.00195985	0.00195985
19	45.000	12.818	0.698	0.302	-0.000	0.00226889	0.00226889
34	45.000	12.826	0.698	0.302	-0.000	0.00227432	0.00227432
4	45.000	12.890	0.684	0.316	0.000	0.00219034	0.00219034
49	45.000	12.894	0.695	0.305	-0.000	0.00226657	0.00226657
69	45.000	13.352	0.692	0.308	-0.000	0.00232246	0.00232246
84	45.000	13.418	0.706	0.294	0.000	0.00242715	0.00242715
24	45.000	13.474	0.710	0.290	-0.000	0.0024672	0.0024672
39	45.000	13.476	0.705	0.295	-0.000	0.00243526	0.00243526
9	45.000	13.538	0.702	0.298	0.000	0.00242518	0.00242518
54	45.000	13.556	0.702	0.298	-0.000	0.002426	0.002426
65	45.000	14.876	0.698	0.302	-0.000	0.0026319	0.0026319
80	45.000	14.880	0.706	0.294	-0.000	0.00269225	0.00269225
20	45.000	14.940	0.694	0.306	-0.000	0.0026152	0.0026152
35	45.000	14.942	0.699	0.301	0.000	0.0026543	0.0026543
5	45.000	15.002	0.698	0.302	-0.000	0.00265722	0.00265722
50	45.000	15.004	0.702	0.298	-0.000	0.00268475	0.00268475
60	45.000	15.046	0.714	0.286	-0.000	0.0027855	0.0027855
15	45.000	15.090	0.716	0.284	-0.000	0.00280941	0.00280941
30	45.000	15.114	0.716	0.284	-0.000	0.00281681	0.00281681
75	45.000	15.116	0.714	0.286	0.000	0.00280233	0.00280233
45	45.000	15.132	0.716	0.284	0.000	0.00281836	0.00281836
0	45.000	15.144	0.716	0.284	0.000	0.00282209	0.00282209
68	45.000	15.678	0.696	0.304	0.000	0.00276177	0.00276177
83	45.000	15.722	0.700	0.300	0.000	0.00280124	0.00280124
23	45.000	15.774	0.699	0.301	0.000	0.0027987	0.0027987
38	45.000	15.778	0.699	0.301	-0.000	0.00280339	0.00280339
8	45.000	15.824	0.704	0.296	0.000	0.0028504	0.0028504
53	45.000	15.832	0.699	0.301	-0.000	0.00281263	0.00281263
66	45.000	16.286	0.666	0.334	0.000	0.00262279	0.00262279
81	45.000	16.302	0.703	0.297	0.000	0.00292497	0.00292497
21	45.000	16.306	0.660	0.340	0.000	0.00258	0.00258
36	45.000	16.308	0.692	0.308	-0.000	0.0028398	0.0028398
51	45.000	16.322	0.696	0.304	0.000	0.00287784	0.00287784
6	45.000	16.324	0.701	0.299	0.000	0.00291191	0.00291191
7	45.000	16.378	0.698	0.302	-0.000	0.00290215	0.00290215
52	45.000	16.378	0.692	0.308	-0.000	0.00285257	0.00285257
37	45.000	16.382	0.668	0.332	0.000	0.00265016	0.00265016
22	45.000	16.384	0.628	0.372	-0.000	0.00232128	0.00232128
82	45.000	16.386	0.697	0.303	0.000	0.00289542	0.00289542
67	45.000	16.390	0.637	0.363	-0.000	0.0024025	0.0024025
73	45.000	26.655	0.766	0.234	0.000	0.0279351	0.0279351
88	45.000	26.700	0.757	0.243	0.000	0.027666	0.027666
28	45.000	26.835	0.760	0.240	0.000	0.0283084	0.0283084
43	45.000	26.840	0.761	0.239	0.000	0.0283657	0.0283657
13	45.000	27.025	0.756	0.244	0.000	0.0287395	0.0287395
58	45.000	27.060	0.751	0.249	-0.000	0.0286162	0.0286162
27	45.000	27.899	0.718	0.282	-0.000	0.029699	0.029699
12	45.000	28.663	0.726	0.274	0.000	0.0326656	0.0326656
74	45.000	30.855	0.732	0.268	-0.000	0.0404572	0.0404572
89	45.000	30.900	0.732	0.268	0.000	0.0405833	0.0405833
29	45.000	30.990	0.733	0.267	0.000	0.0409769	0.0409769
44	45.000	31.020	0.733	0.267	0.000	0.0410662	0.0410662
42	45.000	31.099	0.709	0.291	0.000	0.0395562	0.0395562
57	45.000	31.131	0.703	0.297	0.000	0.0392057	0.0392057
14	45.000	31.135	0.731	0.269	-0.000	0.0413006	0.0413006
59	45.000	31.155	0.731	0.269	-0.000	0.0413422	0.0413422
87	45.000	31.656	0.693	0.307	0.000	0.0400373	0.0400373
61	45.000	31.757	0.724	0.276	0.000	0.0428707	0.0428707
76	45.000	31.957	0.732	0.268	-0.000	0.0441031	0.0441031
16	45.000	31.998	0.733	0.267	-0.000	0.044322	0.044322
31	45.000	32.176	0.731	0.269	-0.000	0.0447648	0.0447648
1	45.000	32.294	0.728	0.272	-0.000	0.0449302	0.0449302
46	45.000	32.442	0.728	0.272	0.000	0.0454659	0.0454659
26	45.000	32.693	0.694	0.306	-0.000	0.0434476	0.0434476
17	45.000	33.916	0.717	0.283	-0.000	0.0493262	0.0493262
25	45.000	34.340	0.711	0.289	0.000	0.0501421	0.0501421
32	45.000	35.460	0.701	0.299	-0.000	0.0528195	0.0528195
24	45.000	36.400	0.710	0.290	-0.000	0.0567458	0.0567458
84	45.000	37.406	0.706	0.294	0.000	0.0595117	0.0595117
60	45.000	37.615	0.714	0.286	-0.000	0.0611317	0.0611317
15	45.000	37.725	0.716	0.284	-0.000	0.0617354	0.0617354
30	45.000	37.785	0.716	0.284	-0.000	0.0619757	0.0619757
75	45.000	37.790	0.714	0.286	0.000	0.0617664	0.0617664
45	45.000	37.830	0.716	0.284	0.000	0.0620947	0.0620947
0	45.000	37.860	0.716	0.284	0.000	0.0622148	0.0622148
54	45.000	38.891	0.702	0.298	-0.000	0.0638129	0.0638129
19	45.000	38.918	0.698	0.302	-0.000	0.0634345	0.0634345
9	45.000	39.314	0.702	0.298	0.000	0.0652101	0.0652101
47	45.000	39.470	0.688	0.312	0.000	0.0639119	0.0639119
50	45.000	39.628	0.702	0.298	-0.000	0.066161	0.066161
80	45.000	39.687	0.706	0.294	-0.000	0.0668429	0.0668429
39	45.000	39.954	0.705	0.295	-0.000	0.0676458	0.0676458
5	45.000	40.898	0.698	0.302	-0.000	0.0697316	0.0697316
65	45.000	41.573	0.698	0.302	-0.000	0.0718147	0.0718147
34	45.000	41.674	0.698	0.302	-0.000	0.0722445	0.0722445
49	45.000	42.168	0.695	0.305	-0.000	0.0733749	0.0733749
81	45.000	42.402	0.703	0.297	0.000	0.0751388	0.0751388
8	45.000	42.434	0.704	0.296	0.000	0.0754391	0.0754391
83	45.000	42.629	0.700	0.300	0.000	0.0755126	0.0755126
73	45.000	42.648	0.766	0.234	0.000	0.0849277	0.0849277
33	45.000	42.651	0.690	0.310	0.000	0.0741865	0.0741865
88	45.000	42.720	0.757	0.243	0.000	0.0839245	0.0839245
28	45.000	42.936	0.760	0.240	0.000	0.0851705	0.0851705
43	45.000	42.944	0.761	0.239	0.000	0.0853225	0.0853225
23	45.000	43.011	0.699	0.301	0.000	0.0765129	0.0765129
20	45.000	43.101	0.694	0.306	-0.000	0.0761061	0.0761061
13	45.000	43.240	0.756	0.244	0.000	0.0855707	0.0855707
58	45.000	43.296	0.751	0.249	-0.000	0.0850594	0.0850594
6	45.000	43.366	0.701	0.299	0.000	0.077911	0.077911
53	45.000	43.372	0.699	0.301	-0.000	0.0777216	0.0777216
7	45.000	43.609	0.698	0.302	-0.000	0.0783399	0.0783399
35	45.000	43.649	0.699	0.301	0.000	0.078596	0.078596
82	45.000	43.920	0.697	0.303	0.000	0.0791717	0.0791717
38	45.000	44.011	0.699	0.301	-0.000	0.0797507	0.0797507
68	45.000	44.532	0.696	0.304	0.000	0.0809446	0.0809446
69	45.000	44.549	0.692	0.308	-0.000	0.0803147	0.0803147
18	45.000	44.896	0.690	0.310	-0.000	0.0812043	0.0812043
51	45.000	45.629	0.696	0.304	0.000	0.0844606	0.0844606
55	45.000	46.305	0.686	0.314	0.000	0.0849116	0.0849116
27	45.000	46.370	0.718	0.282	-0.000	0.0903907	0.0903907
48	45.000	47.069	0.682	0.318	-0.000	0.0864801	0.0864801
12	45.000	47.818	0.726	0.274	0.000	0.0964487	0.0964487
36	45.000	48.423	0.692	0.308	-0.000	0.0925143	0.0925143
40	45.000	48.734	0.693	0.307	-0.000	0.0936833	0.0936833
74	45.000	49.368	0.732	0.268	-0.000	0.102828	0.102828
89	45.000	49.440	0.732	0.268	0.000	0.103003	0.103003
29	45.000	49.584	0.733	0.267	0.000	0.10371	0.10371
44	45.000	49.632	0.733	0.267	0.000	0.103843	0.103843
14	45.000	49.816	0.731	0.269	-0.000	0.10409	0.10409
59	45.000	49.848	0.731	0.269	-0.000	0.104133	0.104133
4	45.000	50.471	0.684	0.316	0.000	0.0981649	0.0981649
52	45.000	50.686	0.692	0.308	-0.000	0.100817	0.100817
61	45.000	50.900	0.724	0.276	0.000	0.108109	0.108109
76	45.000	51.220	0.732	0.268	-0.000	0.111148	0.111148
16	45.000	51.312	0.733	0.267	-0.000	0.11182	0.11182
31	45.000	51.664	0.731	0.269	-0.000	0.113273	0.113273
41	45.000	51.681	0.675	0.325	0.000	0.102184	0.102184
1	45.000	51.836	0.728	0.272	-0.000	0.113604	0.113604
46	45.000	52.128	0.728	0.272	0.000	0.115214	0.115214
57	45.000	52.746	0.703	0.297	0.000	0.113224	0.113224
42	45.000	52.762	0.709	0.291	0.000	0.114559	0.114559
2	45.000	52.794	0.672	0.328	-0.000	0.106841	0.106841
87	45.000	53.946	0.693	0.307	0.000	0.116828	0.116828
10	45.000	54.299	0.668	0.332	0.000	0.113107	0.113107
37	45.000	55.094	0.668	0.332	0.000	0.116698	0.116698
26	45.000	55.946	0.694	0.306	-0.000	0.12703	0.12703
17	45.000	56.596	0.717	0.283	-0.000	0.135535	0.135535
11	45.000	57.197	0.654	0.346	0.000	0.123255	0.123255
66	45.000	57.368	0.666	0.334	0.000	0.126977	0.126977
25	45.000	57.692	0.711	0.289	0.000	0.13959	0.13959
21	45.000	58.258	0.660	0.340	0.000	0.129713	0.129713
79	45.000	58.281	0.651	0.349	-0.000	0.127466	0.127466
73	45.000	58.641	0.766	0.234	0.000	0.158509	0.158509
88	45.000	58.740	0.757	0.243	0.000	0.156789	0.156789
28	45.000	59.037	0.760	0.240	0.000	0.159274	0.159274
43	45.000	59.048	0.761	0.239	0.000	0.159553	0.159553
24	45.000	59.326	0.710	0.290	-0.000	0.147632	0.147632
13	45.000	59.455	0.756	0.244	0.000	0.160329	0.160329
58	45.000	59.532	0.751	0.249	-0.000	0.159471	0.159471
32	45.000	59.676	0.701	0.299	-0.000	0.147063	0.147063
56	45.000	59.745	0.641	0.359	0.000	0.131312	0.131312
60	45.000	60.184	0.714	0.286	-0.000	0.15302	0.15302
15	45.000	60.360	0.716	0.284	-0.000	0.154495	0.154495
30	45.000	60.456	0.716	0.284	-0.000	0.155087	0.155087
75	45.000	60.464	0.714	0.286	0.000	0.15459	0.15459
45	45.000	60.528	0.716	0.284	0.000	0.155385	0.155385
0	45.000	60.576	0.716	0.284	0.000	0.15568	0.15568
84	45.000	61.394	0.706	0.294	0.000	0.156802	0.156802
54	45.000	64.226	0.702	0.298	-0.000	0.169755	0.169755
50	45.000	64.252	0.702	0.298	-0.000	0.169879	0.169879
80	45.000	64.494	0.706	0.294	-0.000	0.172277	0.172277
27	45.000	64.841	0.718	0.282	-0.000	0.177918	0.177918
19	45.000	65.018	0.698	0.302	-0.000	0.172495	0.172495
9	45.000	65.090	0.702	0.298	0.000	0.174161	0.174161
67	45.000	66.169	0.637	0.363	-0.000	0.158857	0.158857
39	45.000	66.432	0.705	0.295	-0.000	0.181811	0.181811
72	45.000	66.481	0.631	0.369	0.000	0.158041	0.158041
5	45.000	66.794	0.698	0.302	-0.000	0.181311	0.181311
12	45.000	66.973	0.726	0.274	0.000	0.191218	0.191218
47	45.000	67.628	0.688	0.312	0.000	0.181966	0.181966
74	45.000	67.881	0.732	0.268	-0.000	0.198127	0.198127
89	45.000	67.980	0.732	0.268	0.000	0.198521	0.198521
29	45.000	68.178	0.733	0.267	0.000	0.199959	0.199959
44	45.000	68.244	0.733	0.267	0.000	0.200251	0.200251
65	45.000	68.270	0.698	0.302	-0.000	0.188446	0.188446
14	45.000	68.497	0.731	0.269	-0.000	0.200885	0.200885
81	45.000	68.502	0.703	0.297	0.000	0.191266	0.191266
59	45.000	68.541	0.731	0.269	-0.000	0.200996	0.200996
8	45.000	69.044	0.704	0.296	0.000	0.194437	0.194437
83	45.000	69.536	0.700	0.300	0.000	0.195546	0.195546
61	45.000	70.043	0.724	0.276	0.000	0.206606	0.206606
23	45.000	70.248	0.699	0.301	0.000	0.198573	0.198573
6	45.000	70.408	0.701	0.299	0.000	0.200027	0.200027
76	45.000	70.483	0.732	0.268	-0.000	0.211415	0.211415
34	45.000	70.522	0.698	0.302	-0.000	0.199875	0.199875
16	45.000	70.626	0.733	0.267	-0.000	0.21252	0.21252
7	45.000	70.840	0.698	0.302	-0.000	0.201381	0.201381
53	45.000	70.912	0.699	0.301	-0.000	0.202064	0.202064
31	45.000	71.152	0.731	0.269	-0.000	0.214609	0.214609
20	45.000	71.262	0.694	0.306	-0.000	0.201954	0.201954
1	45.000	71.378	0.728	0.272	-0.000	0.214786	0.214786
49	45.000	71.442	0.695	0.305	-0.000	0.203366	0.203366
82	45.000	71.454	0.697	0.303	0.000	0.20409	0.20409
22	45.000	71.464	0.628	0.372	-0.000	0.179003	0.179003
46	45.000	71.814	0.728	0.272	0.000	0.217248	0.217248
38	45.000	72.244	0.699	0.301	-0.000	0.208763	0.208763
35	45.000	72.356	0.699	0.301	0.000	0.209314	0.209314
64	45.000	72.773	0.619	0.381	0.000	0.181706	0.181706
68	45.000	73.386	0.696	0.304	0.000	0.213391	0.213391
33	45.000	73.992	0.690	0.310	0.000	0.214237	0.214237
57	45.000	74.361	0.703	0.297	0.000	0.221087	0.221087
42	45.000	74.425	0.709	0.291	0.000	0.223715	0.223715
51	45.000	74.936	0.696	0.304	0.000	0.221286	0.221286
69	45.000	75.746	0.692	0.308	-0.000	0.223463	0.223463
87	45.000	76.236	0.693	0.307	0.000	0.226302	0.226302
18	45.000	78.490	0.690	0.310	-0.000	0.236603	0.236603
26	45.000	79.199	0.694	0.306	-0.000	0.241831	0.241831
17	45.000	79.276	0.717	0.283	-0.000	0.251472	0.251472
77	45.000	79.844	0.603	0.397	0.000	0.206286	0.206286
36	45.000	80.538	0.692	0.308	-0.000	0.247491	0.247491
25	45.000	81.044	0.711	0.289	0.000	0.257975	0.257975
55	45.000	81.552	0.686	0.314	0.000	0.24998	0.24998
24	45.000	82.252	0.710	0.290	-0.000	0.26386	0.26386
48	45.000	82.748	0.682	0.318	-0.000	0.253788	0.253788
60	45.000	82.753	0.714	0.286	-0.000	0.268188	0.268188
15	45.000	82.995	0.716	0.284	-0.000	0.270383	0.270383
30	45.000	83.127	0.716	0.284	-0.000	0.271235	0.271235
75	45.000	83.138	0.714	0.286	0.000	0.270412	0.270412
45	45.000	83.226	0.716	0.284	0.000	0.271635	0.271635
0	45.000	83.292	0.716	0.284	0.000	0.272061	0.272061
32	45.000	83.892	0.701	0.299	-0.000	0.268281	0.268281
52	45.000	84.994	0.692	0.308	-0.000	0.269716	0.269716
84	45.000	85.382	0.706	0.294	0.000	0.277828	0.277828
40	45.000	86.480	0.693	0.307	-0.000	0.277587	0.277587
4	45.000	88.052	0.684	0.316	0.000	0.280873	0.280873
50	45.000	88.876	0.702	0.298	-0.000	0.293661	0.293661
80	45.000	89.301	0.706	0.294	-0.000	0.297735	0.297735
54	45.000	89.561	0.702	0.298	-0.000	0.297133	0.297133
9	45.000	90.866	0.702	0.298	0.000	0.303916	0.303916
19	45.000	91.118	0.698	0.302	-0.000	0.303061	0.303061
5	45.000	92.690	0.698	0.302	-0.000	0.311062	0.311062
39	45.000	92.910	0.705	0.295	-0.000	0.315839	0.315839
37	45.000	93.806	0.668	0.332	0.000	0.300674	0.300674
41	45.000	93.912	0.675	0.325	0.000	0.304978	0.304978
2	45.000	94.278	0.672	0.328	-0.000	0.305206	0.305206
81	45.000	94.602	0.703	0.297	0.000	0.323073	0.323073
85	45.000	94.902	0.591	0.409	-0.000	0.265757	0.265757
65	45.000	94.967	0.698	0.302	-0.000	0.322276	0.322276
8	45.000	95.654	0.704	0.296	0.000	0.329144	0.329144
47	45.000	95.786	0.688	0.312	0.000	0.321003	0.321003
83	45.000	96.443	0.700	0.300	0.000	0.33104	0.33104
6	45.000	97.450	0.701	0.299	0.000	0.336323	0.336323
23	45.000	97.485	0.699	0.301	0.000	0.335487	0.335487
10	45.000	97.544	0.668	0.332	0.000	0.318936	0.318936
7	45.000	98.071	0.698	0.302	-0.000	0.338171	0.338171
66	45.000	98.450	0.666	0.334	0.000	0.322173	0.322173
53	45.000	98.452	0.699	0.301	-0.000	0.340588	0.340588
82	45.000	98.988	0.697	0.303	0.000	0.342193	0.342193
34	45.000	99.370	0.698	0.302	-0.000	0.344842	0.344842
20	45.000	99.423	0.694	0.306	-0.000	0.342537	0.342537
21	45.000	100.210	0.660	0.340	0.000	0.327282	0.327282
38	45.000	100.477	0.699	0.301	-0.000	0.350462	0.350462
49	45.000	100.716	0.695	0.305	-0.000	0.349335	0.349335
35	45.000	101.063	0.699	0.301	0.000	0.352998	0.352998
68	45.000	102.240	0.696	0.304	0.000	0.356424	0.356424
79	45.000	103.800	0.651	0.349	-0.000	0.336416	0.336416
51	45.000	104.243	0.696	0.304	0.000	0.365337	0.365337
11	45.000	104.876	0.654	0.346	0.000	0.34249	0.34249
33	45.000	105.333	0.690	0.310	0.000	0.36636	0.36636
69	45.000	106.943	0.692	0.308	-0.000	0.374114	0.374114
62	45.000	109.786	0.580	0.420	-0.000	0.315746	0.315746
56	45.000	109.968	0.641	0.359	0.000	0.354395	0.354395
18	45.000	112.084	0.690	0.310	-0.000	0.395479	0.395479
36	45.000	112.653	0.692	0.308	-0.000	0.399034	0.399034
67	45.000	115.948	0.637	0.363	-0.000	0.375614	0.375614
55	45.000	116.799	0.686	0.314	0.000	0.412859	0.412859
3	45.000	117.824	0.579	0.421	0.000	0.342785	0.342785
48	45.000	118.427	0.682	0.318	-0.000	0.416478	0.416478
52	45.000	119.302	0.692	0.308	-0.000	0.427808	0.427808
72	45.000	123.610	0.631	0.369	0.000	0.400475	0.400475
40	45.000	124.226	0.693	0.307	-0.000	0.449824	0.449824
4	45.000	125.633	0.684	0.316	0.000	0.448728	0.448728
22	45.000	126.544	0.628	0.372	-0.000	0.409563	0.409563
37	45.000	132.518	0.668	0.332	0.000	0.464859	0.464859
64	45.000	132.794	0.619	0.381	0.000	0.426502	0.426502
2	45.000	135.762	0.672	0.328	-0.000	0.481868	0.481868
41	45.000	136.143	0.675	0.325	0.000	0.48592	0.48592
66	45.000	139.532	0.666	0.334	0.000	0.492629	0.492629
10	45.000	140.789	0.668	0.332	0.000	0.499558	0.499558
21	45.000	142.162	0.660	0.340	0.000	0.498537	0.498537
86	45.000	144.956	0.562	0.438	0.000	0.422925	0.422925
77	45.000	148.484	0.603	0.397	0.000	0.470521	0.470521
79	45.000	149.319	0.651	0.349	-0.000	0.519086	0.519086
11	45.000	152.555	0.654	0.346	0.000	0.533069	0.533069
56	45.000	160.191	0.641	0.359	0.000	0.544972	0.544972
67	45.000	165.727	0.637	0.363	-0.000	0.559443	0.559443
85	45.000	178.860	0.591	0.409	-0.000	0.550659	0.550659
72	45.000	180.739	0.631	0.369	0.000	0.60005	0.60005
22	45.000	181.624	0.628	0.372	-0.000	0.599533	0.599533
78	45.000	190.282	0.550	0.450	0.000	0.539938	0.539938
64	45.000	192.815	0.619	0.381	0.000	0.624361	0.624361
70	45.000	205.419	0.552	0.448	0.000	0.580927	0.580927
62	45.000	208.420	0.580	0.420	-0.000	0.621022	0.621022
77	45.000	217.124	0.603	0.397	0.000	0.670174	0.670174
3	45.000	224.264	0.579	0.421	0.000	0.658095	0.658095
63	45.000	240.309	0.553	0.447	-0.000	0.662853	0.662853
85	45.000	262.818	0.591	0.409	-0.000	0.758725	0.758725
86	45.000	280.520	0.562	0.438	0.000	0.742388	0.742388
62	45.000	307.054	0.580	0.420	-0.000	0.810469	0.810469
3	45.000	330.704	0.579	0.421	0.000	0.843862	0.843862
71	45.000	334.799	0.541	0.459	-0.000	0.787068	0.787068
78	45.000	369.316	0.550	0.450	0.000	0.852717	0.852717
70	45.000	399.930	0.552	0.448	0.000	0.899494	0.899494
86	45.000	416.084	0.562	0.438	0.000	0.940618	0.940618
63	45.000	469.404	0.553	0.447	-0.000	0.99995	0.99995
78	45.000	548.350	0.550	0.450	0.000	1.07022	1.07022
70	45.000	594.441	0.552	0.448	0.000	1.10375	1.10375
71	45.000	660.218	0.541	0.459	-0.000	1.11783	1.11783
63	45.000	698.499	0.553	0.447	-0.000	1.17211	1.17211
71	45.000	985.637	0.541	0.459	-0.000	1.32178	1.32178
