WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
39	45.000	13.476	0.705	0.295	0.000	0.00126463	0.00126463
9	45.000	13.538	0.702	0.298	-0.000	0.00128207	0.00128207
54	45.000	13.556	0.702	0.298	-0.000	0.00128493	0.00128493
65	45.000	14.876	0.698	0.302	0.000	0.00142688	0.00142688
80	45.000	14.880	0.706	0.294	0.000	0.00139467	0.00139467
20	45.000	14.940	0.694	0.306	-0.000	0.00144811	0.00144811
35	45.000	14.942	0.699	0.301	-0.000	0.00142713	0.00142713
5	45.000	15.002	0.698	0.302	0.000	0.00143711	0.00143711
50	45.000	15.004	0.702	0.298	0.000	0.00142265	0.00142265
60	45.000	15.046	0.714	0.286	-0.000	0.00137541	0.00137541
15	45.000	15.090	0.716	0.284	0.000	0.00137112	0.00137112
30	45.000	15.114	0.716	0.284	-0.000	0.00137169	0.00137169
75	45.000	15.116	0.714	0.286	0.000	0.00137991	0.00137991
45	45.000	15.132	0.716	0.284	-0.000	0.00137426	0.00137426
0	45.000	15.144	0.716	0.284	0.000	0.00137451	0.00137451
68	45.000	15.678	0.696	0.304	0.000	0.00151002	0.00151002
83	45.000	15.722	0.700	0.300	0.000	0.00149723	0.00149723
23	45.000	15.774	0.699	0.301	0.000	0.00150835	0.00150835
38	45.000	15.778	0.699	0.301	-0.000	0.00150654	0.00150654
8	45.000	15.824	0.704	0.296	0.000	0.00148973	0.00148973
53	45.000	15.832	0.699	0.301	-0.000	0.0015119	0.0015119
66	45.000	16.286	0.666	0.334	-0.000	0.00170307	0.00170307
81	45.000	16.302	0.703	0.297	0.000	0.00154111	0.00154111
21	45.000	16.306	0.660	0.340	0.000	0.0017304	0.0017304
36	45.000	16.308	0.692	0.308	-0.000	0.00158889	0.00158889
51	45.000	16.322	0.696	0.304	-0.000	0.00157061	0.00157061
6	45.000	16.324	0.701	0.299	-0.000	0.00155242	0.00155242
52	45.000	16.378	0.692	0.308	-0.000	0.00159532	0.00159532
7	45.000	16.378	0.698	0.302	-0.000	0.0015682	0.0015682
37	45.000	16.382	0.668	0.332	0.000	0.00170676	0.00170676
22	45.000	16.384	0.628	0.372	0.000	0.00188643	0.00188643
82	45.000	16.386	0.697	0.303	0.000	0.00157357	0.00157357
67	45.000	16.390	0.637	0.363	-0.000	0.00184335	0.00184335
73	45.000	26.655	0.766	0.234	0.000	0.00446668	0.00446668
88	45.000	26.700	0.757	0.243	0.000	0.00465144	0.00465144
28	45.000	26.835	0.760	0.240	-0.000	0.00464955	0.00464955
43	45.000	26.840	0.761	0.239	-0.000	0.00463339	0.00463339
13	45.000	27.025	0.756	0.244	0.000	0.00481953	0.00481953
58	45.000	27.060	0.751	0.249	0.000	0.00492943	0.00492943
27	45.000	27.899	0.718	0.282	-0.000	0.00599598	0.00599598
12	45.000	28.663	0.726	0.274	0.000	0.00623291	0.00623291
74	45.000	30.855	0.732	0.268	0.000	0.00718741	0.00718741
89	45.000	30.900	0.732	0.268	0.000	0.00722228	0.00722228
29	45.000	30.990	0.733	0.267	0.000	0.0072356	0.0072356
44	45.000	31.020	0.733	0.267	0.000	0.00725456	0.00725456
42	45.000	31.099	0.709	0.291	-0.000	0.0079273	0.0079273
57	45.000	31.131	0.703	0.297	0.000	0.00810861	0.00810861
14	45.000	31.135	0.731	0.269	0.000	0.00736577	0.00736577
59	45.000	31.155	0.731	0.269	0.000	0.00738618	0.00738618
87	45.000	31.656	0.693	0.307	0.000	0.00870111	0.00870111
61	45.000	31.757	0.724	0.276	0.000	0.00786599	0.00786599
76	45.000	31.957	0.732	0.268	0.000	0.00776884	0.00776884
16	45.000	31.998	0.733	0.267	-0.000	0.00775849	0.00775849
31	45.000	32.176	0.731	0.269	0.000	0.00790287	0.00790287
1	45.000	32.294	0.728	0.272	0.000	0.00804631	0.00804631
46	45.000	32.442	0.728	0.272	0.000	0.00810706	0.00810706
26	45.000	32.693	0.694	0.306	-0.000	0.0092506	0.0092506
17	45.000	33.916	0.717	0.283	-0.000	0.00923971	0.00923971
25	45.000	34.340	0.711	0.289	0.000	0.00966809	0.00966809
32	45.000	35.460	0.701	0.299	0.000	0.0106114	0.0106114
24	45.000	36.400	0.710	0.290	-0.000	0.0108133	0.0108133
84	45.000	37.406	0.706	0.294	0.000	0.0115362	0.0115362
60	45.000	37.615	0.714	0.286	-0.000	0.0113182	0.0113182
15	45.000	37.725	0.716	0.284	0.000	0.0112988	0.0112988
30	45.000	37.785	0.716	0.284	-0.000	0.0113155	0.0113155
75	45.000	37.790	0.714	0.286	0.000	0.0113949	0.0113949
45	45.000	37.830	0.716	0.284	-0.000	0.0113484	0.0113484
0	45.000	37.860	0.716	0.284	0.000	0.0113563	0.0113563
54	45.000	38.891	0.702	0.298	-0.000	0.0125204	0.0125204
19	45.000	38.918	0.698	0.302	0.000	0.0126994	0.0126994
9	45.000	39.314	0.702	0.298	-0.000	0.0127454	0.0127454
47	45.000	39.470	0.688	0.312	0.000	0.0134516	0.0134516
50	45.000	39.628	0.702	0.298	0.000	0.0129399	0.0129399
80	45.000	39.687	0.706	0.294	0.000	0.0128002	0.0128002
39	45.000	39.954	0.705	0.295	0.000	0.0129672	0.0129672
5	45.000	40.898	0.698	0.302	0.000	0.0138173	0.0138173
65	45.000	41.573	0.698	0.302	0.000	0.0142224	0.0142224
34	45.000	41.674	0.698	0.302	0.000	0.0142397	0.0142397
49	45.000	42.168	0.695	0.305	0.000	0.0146697	0.0146697
81	45.000	42.402	0.703	0.297	0.000	0.0144505	0.0144505
8	45.000	42.434	0.704	0.296	0.000	0.0143991	0.0143991
83	45.000	42.629	0.700	0.300	0.000	0.0147023	0.0147023
33	45.000	42.651	0.690	0.310	-0.000	0.0151939	0.0151939
23	45.000	43.011	0.699	0.301	0.000	0.0149903	0.0149903
20	45.000	43.101	0.694	0.306	-0.000	0.015278	0.015278
6	45.000	43.366	0.701	0.299	-0.000	0.0150947	0.0150947
53	45.000	43.372	0.699	0.301	-0.000	0.0151717	0.0151717
7	45.000	43.609	0.698	0.302	-0.000	0.0153532	0.0153532
35	45.000	43.649	0.699	0.301	-0.000	0.0153313	0.0153313
82	45.000	43.920	0.697	0.303	0.000	0.0155817	0.0155817
38	45.000	44.011	0.699	0.301	-0.000	0.0155309	0.0155309
68	45.000	44.532	0.696	0.304	0.000	0.015987	0.015987
69	45.000	44.549	0.692	0.308	0.000	0.0162299	0.0162299
18	45.000	44.896	0.690	0.310	-0.000	0.0164989	0.0164989
51	45.000	45.629	0.696	0.304	-0.000	0.0165987	0.0165987
55	45.000	46.305	0.686	0.314	0.000	0.0175576	0.0175576
48	45.000	47.069	0.682	0.318	0.000	0.0182829	0.0182829
36	45.000	48.423	0.692	0.308	-0.000	0.0184611	0.0184611
40	45.000	48.734	0.693	0.307	0.000	0.0185768	0.0185768
4	45.000	50.471	0.684	0.316	0.000	0.0201482	0.0201482
52	45.000	50.686	0.692	0.308	-0.000	0.019714	0.019714
41	45.000	51.681	0.675	0.325	-0.000	0.0213558	0.0213558
2	45.000	52.794	0.672	0.328	-0.000	0.0221378	0.0221378
10	45.000	54.299	0.668	0.332	0.000	0.0231976	0.0231976
37	45.000	55.094	0.668	0.332	0.000	0.0236611	0.0236611
11	45.000	57.197	0.654	0.346	0.000	0.0257827	0.0257827
66	45.000	57.368	0.666	0.334	-0.000	0.0249859	0.0249859
21	45.000	58.258	0.660	0.340	0.000	0.0258924	0.0258924
79	45.000	58.281	0.651	0.349	-0.000	0.0266054	0.0266054
56	45.000	59.745	0.641	0.359	0.000	0.0282499	0.0282499
67	45.000	66.169	0.637	0.363	-0.000	0.0322475	0.0322475
72	45.000	66.481	0.631	0.369	0.000	0.0330352	0.0330352
22	45.000	71.464	0.628	0.372	0.000	0.0359737	0.0359737
64	45.000	72.773	0.619	0.381	0.000	0.0373342	0.0373342
77	45.000	79.844	0.603	0.397	-0.000	0.0418966	0.0418966
85	45.000	94.902	0.591	0.409	-0.000	0.0496439	0.0496439
62	45.000	109.786	0.580	0.420	-0.000	0.0559313	0.0559313
3	45.000	117.824	0.579	0.421	0.000	0.0583392	0.0583392
86	45.000	144.956	0.562	0.438	0.000	0.0683466	0.0683466
78	45.000	190.282	0.550	0.450	-0.000	0.0762539	0.0762539
70	45.000	205.419	0.552	0.448	0.000	0.0776585	0.0776585
63	45.000	240.309	0.553	0.447	0.000	0.0810107	0.0810107
71	45.000	334.799	0.541	0.459	-0.000	0.0833782	0.0833782
