WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
66	45.000	16.286	0.500	0.500	0.000	0.00644109	0.00644109
81	45.000	16.302	0.500	0.500	0.000	0.00644724	0.00644724
21	45.000	16.306	0.500	0.500	0.000	0.00644924	0.00644924
36	45.000	16.308	0.500	0.500	0.000	0.00644988	0.00644988
51	45.000	16.322	0.500	0.500	0.000	0.006455	0.006455
6	45.000	16.324	0.500	0.500	0.000	0.00645583	0.00645583
7	45.000	16.378	0.500	0.500	0.000	0.00647731	0.00647731
52	45.000	16.378	0.500	0.500	0.000	0.00647742	0.00647742
37	45.000	16.382	0.500	0.500	0.000	0.00647936	0.00647936
22	45.000	16.384	0.500	0.500	0.000	0.00647964	0.00647964
82	45.000	16.386	0.500	0.500	0.000	0.0064808	0.0064808
67	45.000	16.390	0.500	0.500	0.000	0.00648222	0.00648222
73	45.000	26.655	0.500	0.500	0.000	0.0297716	0.0297716
88	45.000	26.700	0.500	0.500	0.000	0.0299284	0.0299284
28	45.000	26.835	0.500	0.500	0.000	0.0303704	0.0303704
43	45.000	26.840	0.500	0.500	0.000	0.03038	0.03038
13	45.000	27.025	0.500	0.500	0.000	0.0309863	0.0309863
58	45.000	27.060	0.500	0.500	0.000	0.0311061	0.0311061
27	45.000	27.899	0.500	0.500	0.000	0.0338634	0.0338634
12	45.000	28.663	0.500	0.500	0.000	0.0363697	0.0363697
74	45.000	30.855	0.500	0.500	0.000	0.0435713	0.0435713
89	45.000	30.900	0.500	0.500	0.000	0.0437251	0.0437251
29	45.000	30.990	0.500	0.500	0.000	0.0440216	0.0440216
44	45.000	31.020	0.500	0.500	0.000	0.0441195	0.0441195
42	45.000	31.099	0.500	0.500	0.000	0.0443748	0.0443748
57	45.000	31.131	0.500	0.500	0.000	0.0444827	0.0444827
14	45.000	31.135	0.500	0.500	0.000	0.0444947	0.0444947
59	45.000	31.155	0.500	0.500	0.000	0.0445626	0.0445626
87	45.000	31.656	0.500	0.500	0.000	0.0462015	0.0462015
61	45.000	31.757	0.500	0.500	0.000	0.0465388	0.0465388
76	45.000	31.957	0.500	0.500	0.000	0.0471982	0.0471982
16	45.000	31.998	0.500	0.500	0.000	0.0473286	0.0473286
31	45.000	32.176	0.500	0.500	0.000	0.0479116	0.0479116
1	45.000	32.294	0.500	0.500	0.000	0.0483025	0.0483025
46	45.000	32.442	0.500	0.500	0.000	0.0487879	0.0487879
26	45.000	32.693	0.500	0.500	0.000	0.0496173	0.0496173
17	45.000	33.916	0.500	0.500	0.000	0.0536352	0.0536352
25	45.000	34.340	0.500	0.500	0.000	0.0550293	0.0550293
32	45.000	35.460	0.500	0.500	0.000	0.0587073	0.0587073
24	45.000	36.400	0.500	0.500	0.000	0.0617911	0.0617911
84	45.000	37.406	0.500	0.500	0.000	0.0651012	0.0651012
60	45.000	37.615	0.500	0.500	0.000	0.0657801	0.0657801
15	45.000	37.725	0.500	0.500	0.000	0.0661542	0.0661542
30	45.000	37.785	0.500	0.500	0.000	0.0663512	0.0663512
75	45.000	37.790	0.500	0.500	0.000	0.0663642	0.0663642
45	45.000	37.830	0.500	0.500	0.000	0.0664971	0.0664971
0	45.000	37.860	0.500	0.500	0.000	0.0665946	0.0665946
54	45.000	38.891	0.500	0.500	0.000	0.0699763	0.0699763
19	45.000	38.918	0.500	0.500	0.000	0.0700707	0.0700707
9	45.000	39.314	0.500	0.500	0.000	0.0713739	0.0713739
47	45.000	39.470	0.500	0.500	0.000	0.0718803	0.0718803
50	45.000	39.628	0.500	0.500	0.000	0.0724064	0.0724064
80	45.000	39.687	0.500	0.500	0.000	0.0725962	0.0725962
39	45.000	39.954	0.500	0.500	0.000	0.0734733	0.0734733
5	45.000	40.898	0.500	0.500	0.000	0.076575	0.076575
65	45.000	41.573	0.500	0.500	0.000	0.0787964	0.0787964
34	45.000	41.674	0.500	0.500	0.000	0.0791236	0.0791236
49	45.000	42.168	0.500	0.500	0.000	0.0807452	0.0807452
81	45.000	42.402	0.500	0.500	0.000	0.0815129	0.0815129
8	45.000	42.434	0.500	0.500	0.000	0.0816157	0.0816157
83	45.000	42.629	0.500	0.500	0.000	0.0822661	0.0822661
73	45.000	42.648	0.500	0.500	0.000	0.0823166	0.0823166
33	45.000	42.651	0.500	0.500	0.000	0.0823368	0.0823368
88	45.000	42.720	0.500	0.500	0.000	0.0825676	0.0825676
28	45.000	42.936	0.500	0.500	0.000	0.0832748	0.0832748
43	45.000	42.944	0.500	0.500	0.000	0.0832902	0.0832902
23	45.000	43.011	0.500	0.500	0.000	0.083518	0.083518
20	45.000	43.101	0.500	0.500	0.000	0.0838113	0.0838113
13	45.000	43.240	0.500	0.500	0.000	0.0842602	0.0842602
58	45.000	43.296	0.500	0.500	0.000	0.0844519	0.0844519
6	45.000	43.366	0.500	0.500	0.000	0.084677	0.084677
53	45.000	43.372	0.500	0.500	0.000	0.0847007	0.0847007
7	45.000	43.609	0.500	0.500	0.000	0.0854816	0.0854816
35	45.000	43.649	0.500	0.500	0.000	0.0856124	0.0856124
82	45.000	43.920	0.500	0.500	0.000	0.0865011	0.0865011
38	45.000	44.011	0.500	0.500	0.000	0.0867943	0.0867943
68	45.000	44.532	0.500	0.500	0.000	0.0885122	0.0885122
69	45.000	44.549	0.500	0.500	0.000	0.0885659	0.0885659
18	45.000	44.896	0.500	0.500	0.000	0.0897056	0.0897056
51	45.000	45.629	0.500	0.500	0.000	0.0921193	0.0921193
55	45.000	46.305	0.500	0.500	0.000	0.094333	0.094333
27	45.000	46.370	0.500	0.500	0.000	0.0945556	0.0945556
48	45.000	47.069	0.500	0.500	0.000	0.0968437	0.0968437
12	45.000	47.818	0.500	0.500	0.000	0.0993037	0.0993037
36	45.000	48.423	0.500	0.500	0.000	0.1013	0.1013
40	45.000	48.734	0.500	0.500	0.000	0.102325	0.102325
74	45.000	49.368	0.500	0.500	0.000	0.104396	0.104396
89	45.000	49.440	0.500	0.500	0.000	0.104642	0.104642
29	45.000	49.584	0.500	0.500	0.000	0.105117	0.105117
44	45.000	49.632	0.500	0.500	0.000	0.105273	0.105273
14	45.000	49.816	0.500	0.500	0.000	0.105874	0.105874
59	45.000	49.848	0.500	0.500	0.000	0.105982	0.105982
4	45.000	50.471	0.500	0.500	0.000	0.108498	0.108498
52	45.000	50.686	0.500	0.500	0.000	0.109415	0.109415
61	45.000	50.900	0.500	0.500	0.000	0.110323	0.110323
76	45.000	51.220	0.500	0.500	0.000	0.1117	0.1117
16	45.000	51.312	0.500	0.500	0.000	0.11208	0.11208
31	45.000	51.664	0.500	0.500	0.000	0.113584	0.113584
41	45.000	51.681	0.500	0.500	0.000	0.113663	0.113663
1	45.000	51.836	0.500	0.500	0.000	0.114328	0.114328
46	45.000	52.128	0.500	0.500	0.000	0.115573	0.115573
57	45.000	52.746	0.500	0.500	0.000	0.118222	0.118222
42	45.000	52.762	0.500	0.500	0.000	0.118282	0.118282
2	45.000	52.794	0.500	0.500	0.000	0.118421	0.118421
87	45.000	53.946	0.500	0.500	0.000	0.123339	0.123339
10	45.000	54.299	0.500	0.500	0.000	0.124862	0.124862
37	45.000	55.094	0.500	0.500	0.000	0.128256	0.128256
26	45.000	55.946	0.500	0.500	0.000	0.131904	0.131904
17	45.000	56.596	0.500	0.500	0.000	0.134681	0.134681
11	45.000	57.197	0.500	0.500	0.000	0.137254	0.137254
66	45.000	57.368	0.500	0.500	0.000	0.137977	0.137977
25	45.000	57.692	0.500	0.500	0.000	0.139373	0.139373
21	45.000	58.258	0.500	0.500	0.000	0.141794	0.141794
79	45.000	58.281	0.500	0.500	0.000	0.141887	0.141887
73	45.000	58.641	0.500	0.500	0.000	0.143411	0.143411
88	45.000	58.740	0.500	0.500	0.000	0.14386	0.14386
28	45.000	59.037	0.500	0.500	0.000	0.145125	0.145125
43	45.000	59.048	0.500	0.500	0.000	0.145153	0.145153
24	45.000	59.326	0.500	0.500	0.000	0.146346	0.146346
13	45.000	59.455	0.500	0.500	0.000	0.146888	0.146888
58	45.000	59.532	0.500	0.500	0.000	0.147231	0.147231
32	45.000	59.676	0.500	0.500	0.000	0.147855	0.147855
56	45.000	59.745	0.500	0.500	0.000	0.148149	0.148149
60	45.000	60.184	0.500	0.500	0.000	0.150006	0.150006
15	45.000	60.360	0.500	0.500	0.000	0.150785	0.150785
30	45.000	60.456	0.500	0.500	0.000	0.151195	0.151195
75	45.000	60.464	0.500	0.500	0.000	0.151222	0.151222
45	45.000	60.528	0.500	0.500	0.000	0.151499	0.151499
0	45.000	60.576	0.500	0.500	0.000	0.151702	0.151702
84	45.000	61.394	0.500	0.500	0.000	0.155199	0.155199
54	45.000	64.226	0.500	0.500	0.000	0.167295	0.167295
50	45.000	64.252	0.500	0.500	0.000	0.167423	0.167423
80	45.000	64.494	0.500	0.500	0.000	0.168447	0.168447
27	45.000	64.841	0.500	0.500	0.000	0.169938	0.169938
19	45.000	65.018	0.500	0.500	0.000	0.170695	0.170695
9	45.000	65.090	0.500	0.500	0.000	0.171006	0.171006
67	45.000	66.169	0.500	0.500	0.000	0.175608	0.175608
39	45.000	66.432	0.500	0.500	0.000	0.176734	0.176734
72	45.000	66.481	0.500	0.500	0.000	0.176947	0.176947
5	45.000	66.794	0.500	0.500	0.000	0.178284	0.178284
12	45.000	66.973	0.500	0.500	0.000	0.179033	0.179033
47	45.000	67.628	0.500	0.500	0.000	0.181846	0.181846
74	45.000	67.881	0.500	0.500	0.000	0.182915	0.182915
89	45.000	67.980	0.500	0.500	0.000	0.183356	0.183356
29	45.000	68.178	0.500	0.500	0.000	0.184204	0.184204
44	45.000	68.244	0.500	0.500	0.000	0.184485	0.184485
65	45.000	68.270	0.500	0.500	0.000	0.184599	0.184599
14	45.000	68.497	0.500	0.500	0.000	0.185559	0.185559
81	45.000	68.502	0.500	0.500	0.000	0.185579	0.185579
59	45.000	68.541	0.500	0.500	0.000	0.185753	0.185753
8	45.000	69.044	0.500	0.500	0.000	0.187891	0.187891
83	45.000	69.536	0.500	0.500	0.000	0.190013	0.190013
61	45.000	70.043	0.500	0.500	0.000	0.192155	0.192155
23	45.000	70.248	0.500	0.500	0.000	0.193001	0.193001
6	45.000	70.408	0.500	0.500	0.000	0.193632	0.193632
76	45.000	70.483	0.500	0.500	0.000	0.193954	0.193954
34	45.000	70.522	0.500	0.500	0.000	0.19411	0.19411
16	45.000	70.626	0.500	0.500	0.000	0.194514	0.194514
7	45.000	70.840	0.500	0.500	0.000	0.195399	0.195399
53	45.000	70.912	0.500	0.500	0.000	0.195688	0.195688
31	45.000	71.152	0.500	0.500	0.000	0.196649	0.196649
20	45.000	71.262	0.500	0.500	0.000	0.197108	0.197108
1	45.000	71.378	0.500	0.500	0.000	0.197579	0.197579
49	45.000	71.442	0.500	0.500	0.000	0.197833	0.197833
82	45.000	71.454	0.500	0.500	0.000	0.197882	0.197882
22	45.000	71.464	0.500	0.500	0.000	0.197923	0.197923
46	45.000	71.814	0.500	0.500	0.000	0.199344	0.199344
38	45.000	72.244	0.500	0.500	0.000	0.201079	0.201079
35	45.000	72.356	0.500	0.500	0.000	0.20155	0.20155
64	45.000	72.773	0.500	0.500	0.000	0.203248	0.203248
68	45.000	73.386	0.500	0.500	0.000	0.205729	0.205729
33	45.000	73.992	0.500	0.500	0.000	0.208193	0.208193
57	45.000	74.361	0.500	0.500	0.000	0.209691	0.209691
42	45.000	74.425	0.500	0.500	0.000	0.209938	0.209938
51	45.000	74.936	0.500	0.500	0.000	0.212027	0.212027
69	45.000	75.746	0.500	0.500	0.000	0.215298	0.215298
87	45.000	76.236	0.500	0.500	0.000	0.217282	0.217282
18	45.000	78.490	0.500	0.500	0.000	0.226438	0.226438
26	45.000	79.199	0.500	0.500	0.000	0.229325	0.229325
17	45.000	79.276	0.500	0.500	0.000	0.229634	0.229634
77	45.000	79.844	0.500	0.500	0.000	0.231948	0.231948
36	45.000	80.538	0.500	0.500	0.000	0.234761	0.234761
25	45.000	81.044	0.500	0.500	0.000	0.23682	0.23682
55	45.000	81.552	0.500	0.500	0.000	0.23886	0.23886
24	45.000	82.252	0.500	0.500	0.000	0.241706	0.241706
48	45.000	82.748	0.500	0.500	0.000	0.243715	0.243715
60	45.000	82.753	0.500	0.500	0.000	0.243728	0.243728
15	45.000	82.995	0.500	0.500	0.000	0.244745	0.244745
30	45.000	83.127	0.500	0.500	0.000	0.24528	0.24528
75	45.000	83.138	0.500	0.500	0.000	0.245315	0.245315
45	45.000	83.226	0.500	0.500	0.000	0.245677	0.245677
0	45.000	83.292	0.500	0.500	0.000	0.245942	0.245942
32	45.000	83.892	0.500	0.500	0.000	0.248381	0.248381
52	45.000	84.994	0.500	0.500	0.000	0.252847	0.252847
84	45.000	85.382	0.500	0.500	0.000	0.254425	0.254425
40	45.000	86.480	0.500	0.500	0.000	0.25888	0.25888
4	45.000	88.052	0.500	0.500	0.000	0.26526	0.26526
50	45.000	88.876	0.500	0.500	0.000	0.26861	0.26861
80	45.000	89.301	0.500	0.500	0.000	0.270321	0.270321
54	45.000	89.561	0.500	0.500	0.000	0.271369	0.271369
9	45.000	90.866	0.500	0.500	0.000	0.276688	0.276688
19	45.000	91.118	0.500	0.500	0.000	0.277708	0.277708
5	45.000	92.690	0.500	0.500	0.000	0.284082	0.284082
39	45.000	92.910	0.500	0.500	0.000	0.284971	0.284971
37	45.000	93.806	0.500	0.500	0.000	0.288598	0.288598
41	45.000	93.912	0.500	0.500	0.000	0.289029	0.289029
2	45.000	94.278	0.500	0.500	0.000	0.290512	0.290512
81	45.000	94.602	0.500	0.500	0.000	0.291831	0.291831
85	45.000	94.902	0.500	0.500	0.000	0.293055	0.293055
65	45.000	94.967	0.500	0.500	0.000	0.293328	0.293328
8	45.000	95.654	0.500	0.500	0.000	0.296095	0.296095
47	45.000	95.786	0.500	0.500	0.000	0.296644	0.296644
83	45.000	96.443	0.500	0.500	0.000	0.299321	0.299321
6	45.000	97.450	0.500	0.500	0.000	0.30338	0.30338
23	45.000	97.485	0.500	0.500	0.000	0.30355	0.30355
10	45.000	97.544	0.500	0.500	0.000	0.303782	0.303782
7	45.000	98.071	0.500	0.500	0.000	0.305921	0.305921
66	45.000	98.450	0.500	0.500	0.000	0.307447	0.307447
53	45.000	98.452	0.500	0.500	0.000	0.307462	0.307462
82	45.000	98.988	0.500	0.500	0.000	0.309627	0.309627
34	45.000	99.370	0.500	0.500	0.000	0.311195	0.311195
20	45.000	99.423	0.500	0.500	0.000	0.311401	0.311401
21	45.000	100.210	0.500	0.500	0.000	0.314509	0.314509
38	45.000	100.477	0.500	0.500	0.000	0.315436	0.315436
49	45.000	100.716	0.500	0.500	0.000	0.316301	0.316301
35	45.000	101.063	0.500	0.500	0.000	0.317557	0.317557
68	45.000	102.240	0.500	0.500	0.000	0.321777	0.321777
79	45.000	103.800	0.500	0.500	0.000	0.327374	0.327374
51	45.000	104.243	0.500	0.500	0.000	0.328967	0.328967
11	45.000	104.876	0.500	0.500	0.000	0.331234	0.331234
33	45.000	105.333	0.500	0.500	0.000	0.33287	0.33287
69	45.000	106.943	0.500	0.500	0.000	0.338625	0.338625
62	45.000	109.786	0.500	0.500	0.000	0.348839	0.348839
56	45.000	109.968	0.500	0.500	0.000	0.34949	0.34949
18	45.000	112.084	0.500	0.500	0.000	0.357063	0.357063
36	45.000	112.653	0.500	0.500	0.000	0.359116	0.359116
67	45.000	115.948	0.500	0.500	0.000	0.370924	0.370924
55	45.000	116.799	0.500	0.500	0.000	0.373962	0.373962
3	45.000	117.824	0.500	0.500	0.000	0.377649	0.377649
48	45.000	118.427	0.500	0.500	0.000	0.3798	0.3798
52	45.000	119.302	0.500	0.500	0.000	0.382958	0.382958
72	45.000	123.610	0.500	0.500	0.000	0.398405	0.398405
40	45.000	124.226	0.500	0.500	0.000	0.400613	0.400613
4	45.000	125.633	0.500	0.500	0.000	0.405657	0.405657
22	45.000	126.544	0.500	0.500	0.000	0.408907	0.408907
37	45.000	132.518	0.500	0.500	0.000	0.430323	0.430323
64	45.000	132.794	0.500	0.500	0.000	0.431333	0.431333
2	45.000	135.762	0.500	0.500	0.000	0.441952	0.441952
41	45.000	136.143	0.500	0.500	0.000	0.443322	0.443322
66	45.000	139.532	0.500	0.500	0.000	0.455474	0.455474
10	45.000	140.789	0.500	0.500	0.000	0.459996	0.459996
21	45.000	142.162	0.500	0.500	0.000	0.464928	0.464928
86	45.000	144.956	0.500	0.500	0.000	0.474926	0.474926
77	45.000	148.484	0.500	0.500	0.000	0.487591	0.487591
79	45.000	149.319	0.500	0.500	0.000	0.49058	0.49058
11	45.000	152.555	0.500	0.500	0.000	0.500932	0.500932
56	45.000	160.191	0.500	0.500	0.000	0.524567	0.524567
67	45.000	165.727	0.500	0.500	0.000	0.541696	0.541696
85	45.000	178.860	0.500	0.500	0.000	0.582354	0.582354
72	45.000	180.739	0.500	0.500	0.000	0.588179	0.588179
22	45.000	181.624	0.500	0.500	0.000	0.590896	0.590896
78	45.000	190.282	0.500	0.500	0.000	0.617706	0.617706
64	45.000	192.815	0.500	0.500	0.000	0.625558	0.625558
70	45.000	205.419	0.500	0.500	0.000	0.662938	0.662938
62	45.000	208.420	0.500	0.500	0.000	0.671326	0.671326
77	45.000	217.124	0.500	0.500	0.000	0.695651	0.695651
3	45.000	224.264	0.500	0.500	0.000	0.715589	0.715589
63	45.000	240.309	0.500	0.500	0.000	0.760428	0.760428
85	45.000	262.818	0.500	0.500	0.000	0.813568	0.813568
86	45.000	280.520	0.500	0.500	0.000	0.849553	0.849553
62	45.000	307.054	0.500	0.500	0.000	0.903517	0.903517
3	45.000	330.704	0.500	0.500	0.000	0.951596	0.951596
71	45.000	334.799	0.500	0.500	0.000	0.959918	0.959918
78	45.000	369.316	0.500	0.500	0.000	1.0301	1.0301
70	45.000	399.930	0.500	0.500	0.000	1.09236	1.09236
86	45.000	416.084	0.500	0.500	0.000	1.12519	1.12519
63	45.000	469.404	0.500	0.500	0.000	1.23362	1.23362
78	45.000	548.350	0.500	0.500	0.000	1.35275	1.35275
70	45.000	594.441	0.500	0.500	0.000	1.40703	1.40703
71	45.000	660.218	0.500	0.500	0.000	1.48447	1.48447
63	45.000	698.499	0.500	0.500	0.000	1.52956	1.52956
71	45.000	985.637	0.500	0.500	0.000	1.86766	1.86766
