WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
66	45.000	16.286	0.500	0.500	0.000	0.0012988	0.0012988
81	45.000	16.302	0.500	0.500	0.000	0.00130004	0.00130004
21	45.000	16.306	0.500	0.500	0.000	0.00130045	0.00130045
36	45.000	16.308	0.500	0.500	0.000	0.00130058	0.00130058
51	45.000	16.322	0.500	0.500	0.000	0.00130161	0.00130161
6	45.000	16.324	0.500	0.500	0.000	0.00130178	0.00130178
7	45.000	16.378	0.500	0.500	0.000	0.00130611	0.00130611
52	45.000	16.378	0.500	0.500	0.000	0.00130613	0.00130613
37	45.000	16.382	0.500	0.500	0.000	0.00130652	0.00130652
22	45.000	16.384	0.500	0.500	0.000	0.00130658	0.00130658
82	45.000	16.386	0.500	0.500	0.000	0.00130681	0.00130681
67	45.000	16.390	0.500	0.500	0.000	0.0013071	0.0013071
73	45.000	26.655	0.500	0.500	0.000	0.0141803	0.0141803
88	45.000	26.700	0.500	0.500	0.000	0.0142706	0.0142706
28	45.000	26.835	0.500	0.500	0.000	0.0145251	0.0145251
43	45.000	26.840	0.500	0.500	0.000	0.0145306	0.0145306
13	45.000	27.025	0.500	0.500	0.000	0.0148796	0.0148796
58	45.000	27.060	0.500	0.500	0.000	0.0149486	0.0149486
27	45.000	27.899	0.500	0.500	0.000	0.0165359	0.0165359
12	45.000	28.663	0.500	0.500	0.000	0.0179787	0.0179787
74	45.000	30.855	0.500	0.500	0.000	0.0221246	0.0221246
89	45.000	30.900	0.500	0.500	0.000	0.0222131	0.0222131
29	45.000	30.990	0.500	0.500	0.000	0.0223838	0.0223838
44	45.000	31.020	0.500	0.500	0.000	0.0224402	0.0224402
42	45.000	31.099	0.500	0.500	0.000	0.0225871	0.0225871
57	45.000	31.131	0.500	0.500	0.000	0.0226493	0.0226493
14	45.000	31.135	0.500	0.500	0.000	0.0226562	0.0226562
59	45.000	31.155	0.500	0.500	0.000	0.0226952	0.0226952
87	45.000	31.656	0.500	0.500	0.000	0.0236388	0.0236388
61	45.000	31.757	0.500	0.500	0.000	0.0238329	0.0238329
76	45.000	31.957	0.500	0.500	0.000	0.0242125	0.0242125
16	45.000	31.998	0.500	0.500	0.000	0.0242876	0.0242876
31	45.000	32.176	0.500	0.500	0.000	0.0246232	0.0246232
1	45.000	32.294	0.500	0.500	0.000	0.0248483	0.0248483
46	45.000	32.442	0.500	0.500	0.000	0.0251277	0.0251277
26	45.000	32.693	0.500	0.500	0.000	0.0256051	0.0256051
17	45.000	33.916	0.500	0.500	0.000	0.0279182	0.0279182
25	45.000	34.340	0.500	0.500	0.000	0.0287208	0.0287208
32	45.000	35.460	0.500	0.500	0.000	0.0308381	0.0308381
24	45.000	36.400	0.500	0.500	0.000	0.0326134	0.0326134
84	45.000	37.406	0.500	0.500	0.000	0.0345189	0.0345189
60	45.000	37.615	0.500	0.500	0.000	0.0349098	0.0349098
15	45.000	37.725	0.500	0.500	0.000	0.0351252	0.0351252
30	45.000	37.785	0.500	0.500	0.000	0.0352386	0.0352386
75	45.000	37.790	0.500	0.500	0.000	0.035246	0.035246
45	45.000	37.830	0.500	0.500	0.000	0.0353226	0.0353226
0	45.000	37.860	0.500	0.500	0.000	0.0353787	0.0353787
54	45.000	38.891	0.500	0.500	0.000	0.0373255	0.0373255
19	45.000	38.918	0.500	0.500	0.000	0.0373798	0.0373798
9	45.000	39.314	0.500	0.500	0.000	0.03813	0.03813
47	45.000	39.470	0.500	0.500	0.000	0.0384216	0.0384216
50	45.000	39.628	0.500	0.500	0.000	0.0387244	0.0387244
80	45.000	39.687	0.500	0.500	0.000	0.0388337	0.0388337
39	45.000	39.954	0.500	0.500	0.000	0.0393386	0.0393386
5	45.000	40.898	0.500	0.500	0.000	0.0411242	0.0411242
65	45.000	41.573	0.500	0.500	0.000	0.042403	0.042403
34	45.000	41.674	0.500	0.500	0.000	0.0425914	0.0425914
49	45.000	42.168	0.500	0.500	0.000	0.0435249	0.0435249
81	45.000	42.402	0.500	0.500	0.000	0.0439669	0.0439669
8	45.000	42.434	0.500	0.500	0.000	0.044026	0.044026
83	45.000	42.629	0.500	0.500	0.000	0.0444005	0.0444005
73	45.000	42.648	0.500	0.500	0.000	0.0444296	0.0444296
33	45.000	42.651	0.500	0.500	0.000	0.0444412	0.0444412
88	45.000	42.720	0.500	0.500	0.000	0.0445741	0.0445741
28	45.000	42.936	0.500	0.500	0.000	0.0449812	0.0449812
43	45.000	42.944	0.500	0.500	0.000	0.0449901	0.0449901
23	45.000	43.011	0.500	0.500	0.000	0.0451212	0.0451212
20	45.000	43.101	0.500	0.500	0.000	0.04529	0.04529
13	45.000	43.240	0.500	0.500	0.000	0.0455485	0.0455485
58	45.000	43.296	0.500	0.500	0.000	0.0456588	0.0456588
6	45.000	43.366	0.500	0.500	0.000	0.0457884	0.0457884
53	45.000	43.372	0.500	0.500	0.000	0.045802	0.045802
7	45.000	43.609	0.500	0.500	0.000	0.0462516	0.0462516
35	45.000	43.649	0.500	0.500	0.000	0.0463269	0.0463269
82	45.000	43.920	0.500	0.500	0.000	0.0468385	0.0468385
38	45.000	44.011	0.500	0.500	0.000	0.0470073	0.0470073
68	45.000	44.532	0.500	0.500	0.000	0.0479963	0.0479963
69	45.000	44.549	0.500	0.500	0.000	0.0480272	0.0480272
18	45.000	44.896	0.500	0.500	0.000	0.0486833	0.0486833
51	45.000	45.629	0.500	0.500	0.000	0.0500728	0.0500728
55	45.000	46.305	0.500	0.500	0.000	0.0513472	0.0513472
27	45.000	46.370	0.500	0.500	0.000	0.0514754	0.0514754
48	45.000	47.069	0.500	0.500	0.000	0.0527925	0.0527925
12	45.000	47.818	0.500	0.500	0.000	0.0542087	0.0542087
36	45.000	48.423	0.500	0.500	0.000	0.0553581	0.0553581
40	45.000	48.734	0.500	0.500	0.000	0.0559479	0.0559479
74	45.000	49.368	0.500	0.500	0.000	0.0571404	0.0571404
89	45.000	49.440	0.500	0.500	0.000	0.0572821	0.0572821
29	45.000	49.584	0.500	0.500	0.000	0.0575552	0.0575552
44	45.000	49.632	0.500	0.500	0.000	0.0576453	0.0576453
14	45.000	49.816	0.500	0.500	0.000	0.057991	0.057991
59	45.000	49.848	0.500	0.500	0.000	0.0580535	0.0580535
4	45.000	50.471	0.500	0.500	0.000	0.0598569	0.0598569
52	45.000	50.686	0.500	0.500	0.000	0.0605464	0.0605464
61	45.000	50.900	0.500	0.500	0.000	0.061229	0.061229
76	45.000	51.220	0.500	0.500	0.000	0.0622636	0.0622636
16	45.000	51.312	0.500	0.500	0.000	0.0625494	0.0625494
31	45.000	51.664	0.500	0.500	0.000	0.0636795	0.0636795
41	45.000	51.681	0.500	0.500	0.000	0.0637391	0.0637391
1	45.000	51.836	0.500	0.500	0.000	0.064239	0.064239
46	45.000	52.128	0.500	0.500	0.000	0.0651752	0.0651752
57	45.000	52.746	0.500	0.500	0.000	0.0671663	0.0671663
42	45.000	52.762	0.500	0.500	0.000	0.067211	0.067211
2	45.000	52.794	0.500	0.500	0.000	0.0673153	0.0673153
87	45.000	53.946	0.500	0.500	0.000	0.0710121	0.0710121
10	45.000	54.299	0.500	0.500	0.000	0.0721573	0.0721573
37	45.000	55.094	0.500	0.500	0.000	0.0747081	0.0747081
26	45.000	55.946	0.500	0.500	0.000	0.0774504	0.0774504
17	45.000	56.596	0.500	0.500	0.000	0.0795378	0.0795378
11	45.000	57.197	0.500	0.500	0.000	0.0814712	0.0814712
66	45.000	57.368	0.500	0.500	0.000	0.0820152	0.0820152
25	45.000	57.692	0.500	0.500	0.000	0.0830643	0.0830643
21	45.000	58.258	0.500	0.500	0.000	0.0848838	0.0848838
79	45.000	58.281	0.500	0.500	0.000	0.0849538	0.0849538
73	45.000	58.641	0.500	0.500	0.000	0.0860994	0.0860994
88	45.000	58.740	0.500	0.500	0.000	0.086437	0.086437
28	45.000	59.037	0.500	0.500	0.000	0.0873881	0.0873881
43	45.000	59.048	0.500	0.500	0.000	0.0874088	0.0874088
24	45.000	59.326	0.500	0.500	0.000	0.0883054	0.0883054
13	45.000	59.455	0.500	0.500	0.000	0.0887133	0.0887133
58	45.000	59.532	0.500	0.500	0.000	0.088971	0.088971
32	45.000	59.676	0.500	0.500	0.000	0.0894401	0.0894401
56	45.000	59.745	0.500	0.500	0.000	0.0896608	0.0896608
60	45.000	60.184	0.500	0.500	0.000	0.0910569	0.0910569
15	45.000	60.360	0.500	0.500	0.000	0.0916424	0.0916424
30	45.000	60.456	0.500	0.500	0.000	0.0919506	0.0919506
75	45.000	60.464	0.500	0.500	0.000	0.0919709	0.0919709
45	45.000	60.528	0.500	0.500	0.000	0.0921791	0.0921791
0	45.000	60.576	0.500	0.500	0.000	0.0923316	0.0923316
84	45.000	61.394	0.500	0.500	0.000	0.0949598	0.0949598
54	45.000	64.226	0.500	0.500	0.000	0.104052	0.104052
50	45.000	64.252	0.500	0.500	0.000	0.104148	0.104148
80	45.000	64.494	0.500	0.500	0.000	0.104918	0.104918
27	45.000	64.841	0.500	0.500	0.000	0.106039	0.106039
19	45.000	65.018	0.500	0.500	0.000	0.106608	0.106608
9	45.000	65.090	0.500	0.500	0.000	0.106841	0.106841
67	45.000	66.169	0.500	0.500	0.000	0.1103	0.1103
39	45.000	66.432	0.500	0.500	0.000	0.111147	0.111147
72	45.000	66.481	0.500	0.500	0.000	0.111307	0.111307
5	45.000	66.794	0.500	0.500	0.000	0.112312	0.112312
12	45.000	66.973	0.500	0.500	0.000	0.112875	0.112875
47	45.000	67.628	0.500	0.500	0.000	0.11499	0.11499
74	45.000	67.881	0.500	0.500	0.000	0.115793	0.115793
89	45.000	67.980	0.500	0.500	0.000	0.116124	0.116124
29	45.000	68.178	0.500	0.500	0.000	0.116762	0.116762
44	45.000	68.244	0.500	0.500	0.000	0.116973	0.116973
65	45.000	68.270	0.500	0.500	0.000	0.117059	0.117059
14	45.000	68.497	0.500	0.500	0.000	0.11778	0.11778
81	45.000	68.502	0.500	0.500	0.000	0.117795	0.117795
59	45.000	68.541	0.500	0.500	0.000	0.117926	0.117926
8	45.000	69.044	0.500	0.500	0.000	0.119533	0.119533
83	45.000	69.536	0.500	0.500	0.000	0.121129	0.121129
61	45.000	70.043	0.500	0.500	0.000	0.122754	0.122754
23	45.000	70.248	0.500	0.500	0.000	0.123469	0.123469
6	45.000	70.408	0.500	0.500	0.000	0.124002	0.124002
76	45.000	70.483	0.500	0.500	0.000	0.124273	0.124273
34	45.000	70.522	0.500	0.500	0.000	0.124405	0.124405
16	45.000	70.626	0.500	0.500	0.000	0.124747	0.124747
7	45.000	70.840	0.500	0.500	0.000	0.125494	0.125494
53	45.000	70.912	0.500	0.500	0.000	0.125738	0.125738
31	45.000	71.152	0.500	0.500	0.000	0.126549	0.126549
20	45.000	71.262	0.500	0.500	0.000	0.126937	0.126937
1	45.000	71.378	0.500	0.500	0.000	0.127335	0.127335
49	45.000	71.442	0.500	0.500	0.000	0.12755	0.12755
82	45.000	71.454	0.500	0.500	0.000	0.127591	0.127591
22	45.000	71.464	0.500	0.500	0.000	0.127626	0.127626
46	45.000	71.814	0.500	0.500	0.000	0.128826	0.128826
38	45.000	72.244	0.500	0.500	0.000	0.130292	0.130292
35	45.000	72.356	0.500	0.500	0.000	0.130689	0.130689
64	45.000	72.773	0.500	0.500	0.000	0.132124	0.132124
68	45.000	73.386	0.500	0.500	0.000	0.134219	0.134219
33	45.000	73.992	0.500	0.500	0.000	0.1363	0.1363
57	45.000	74.361	0.500	0.500	0.000	0.137565	0.137565
42	45.000	74.425	0.500	0.500	0.000	0.137773	0.137773
51	45.000	74.936	0.500	0.500	0.000	0.139538	0.139538
69	45.000	75.746	0.500	0.500	0.000	0.142301	0.142301
87	45.000	76.236	0.500	0.500	0.000	0.143977	0.143977
18	45.000	78.490	0.500	0.500	0.000	0.151709	0.151709
26	45.000	79.199	0.500	0.500	0.000	0.154148	0.154148
17	45.000	79.276	0.500	0.500	0.000	0.154409	0.154409
77	45.000	79.844	0.500	0.500	0.000	0.156364	0.156364
36	45.000	80.538	0.500	0.500	0.000	0.158739	0.158739
25	45.000	81.044	0.500	0.500	0.000	0.160478	0.160478
55	45.000	81.552	0.500	0.500	0.000	0.162202	0.162202
24	45.000	82.252	0.500	0.500	0.000	0.164605	0.164605
48	45.000	82.748	0.500	0.500	0.000	0.166302	0.166302
60	45.000	82.753	0.500	0.500	0.000	0.166313	0.166313
15	45.000	82.995	0.500	0.500	0.000	0.167172	0.167172
30	45.000	83.127	0.500	0.500	0.000	0.167624	0.167624
75	45.000	83.138	0.500	0.500	0.000	0.167654	0.167654
45	45.000	83.226	0.500	0.500	0.000	0.167959	0.167959
0	45.000	83.292	0.500	0.500	0.000	0.168183	0.168183
32	45.000	83.892	0.500	0.500	0.000	0.170243	0.170243
52	45.000	84.994	0.500	0.500	0.000	0.174015	0.174015
84	45.000	85.382	0.500	0.500	0.000	0.175348	0.175348
40	45.000	86.480	0.500	0.500	0.000	0.179111	0.179111
4	45.000	88.052	0.500	0.500	0.000	0.184499	0.184499
50	45.000	88.876	0.500	0.500	0.000	0.187329	0.187329
80	45.000	89.301	0.500	0.500	0.000	0.188774	0.188774
54	45.000	89.561	0.500	0.500	0.000	0.189659	0.189659
9	45.000	90.866	0.500	0.500	0.000	0.194151	0.194151
19	45.000	91.118	0.500	0.500	0.000	0.195013	0.195013
5	45.000	92.690	0.500	0.500	0.000	0.200397	0.200397
39	45.000	92.910	0.500	0.500	0.000	0.201147	0.201147
37	45.000	93.806	0.500	0.500	0.000	0.204211	0.204211
41	45.000	93.912	0.500	0.500	0.000	0.204575	0.204575
2	45.000	94.278	0.500	0.500	0.000	0.205827	0.205827
81	45.000	94.602	0.500	0.500	0.000	0.206942	0.206942
85	45.000	94.902	0.500	0.500	0.000	0.207975	0.207975
65	45.000	94.967	0.500	0.500	0.000	0.208206	0.208206
8	45.000	95.654	0.500	0.500	0.000	0.210543	0.210543
47	45.000	95.786	0.500	0.500	0.000	0.211006	0.211006
83	45.000	96.443	0.500	0.500	0.000	0.213268	0.213268
6	45.000	97.450	0.500	0.500	0.000	0.216696	0.216696
23	45.000	97.485	0.500	0.500	0.000	0.216839	0.216839
10	45.000	97.544	0.500	0.500	0.000	0.217035	0.217035
7	45.000	98.071	0.500	0.500	0.000	0.218842	0.218842
66	45.000	98.450	0.500	0.500	0.000	0.220131	0.220131
53	45.000	98.452	0.500	0.500	0.000	0.220143	0.220143
82	45.000	98.988	0.500	0.500	0.000	0.221972	0.221972
34	45.000	99.370	0.500	0.500	0.000	0.223296	0.223296
20	45.000	99.423	0.500	0.500	0.000	0.22347	0.22347
21	45.000	100.210	0.500	0.500	0.000	0.226114	0.226114
38	45.000	100.477	0.500	0.500	0.000	0.226921	0.226921
49	45.000	100.716	0.500	0.500	0.000	0.227673	0.227673
35	45.000	101.063	0.500	0.500	0.000	0.228765	0.228765
68	45.000	102.240	0.500	0.500	0.000	0.232435	0.232435
79	45.000	103.800	0.500	0.500	0.000	0.237303	0.237303
51	45.000	104.243	0.500	0.500	0.000	0.238689	0.238689
11	45.000	104.876	0.500	0.500	0.000	0.24066	0.24066
33	45.000	105.333	0.500	0.500	0.000	0.242082	0.242082
69	45.000	106.943	0.500	0.500	0.000	0.247088	0.247088
62	45.000	109.786	0.500	0.500	0.000	0.255971	0.255971
56	45.000	109.968	0.500	0.500	0.000	0.256537	0.256537
18	45.000	112.084	0.500	0.500	0.000	0.263123	0.263123
36	45.000	112.653	0.500	0.500	0.000	0.264909	0.264909
67	45.000	115.948	0.500	0.500	0.000	0.275178	0.275178
55	45.000	116.799	0.500	0.500	0.000	0.27782	0.27782
3	45.000	117.824	0.500	0.500	0.000	0.281027	0.281027
48	45.000	118.427	0.500	0.500	0.000	0.282898	0.282898
52	45.000	119.302	0.500	0.500	0.000	0.285644	0.285644
72	45.000	123.610	0.500	0.500	0.000	0.299078	0.299078
40	45.000	124.226	0.500	0.500	0.000	0.300999	0.300999
4	45.000	125.633	0.500	0.500	0.000	0.305386	0.305386
22	45.000	126.544	0.500	0.500	0.000	0.308212	0.308212
37	45.000	132.518	0.500	0.500	0.000	0.326837	0.326837
64	45.000	132.794	0.500	0.500	0.000	0.327715	0.327715
2	45.000	135.762	0.500	0.500	0.000	0.336951	0.336951
41	45.000	136.143	0.500	0.500	0.000	0.338143	0.338143
66	45.000	139.532	0.500	0.500	0.000	0.348711	0.348711
10	45.000	140.789	0.500	0.500	0.000	0.352644	0.352644
21	45.000	142.162	0.500	0.500	0.000	0.356933	0.356933
86	45.000	144.956	0.500	0.500	0.000	0.365628	0.365628
77	45.000	148.484	0.500	0.500	0.000	0.376643	0.376643
79	45.000	149.319	0.500	0.500	0.000	0.379242	0.379242
11	45.000	152.555	0.500	0.500	0.000	0.388553	0.388553
56	45.000	160.191	0.500	0.500	0.000	0.410023	0.410023
67	45.000	165.727	0.500	0.500	0.000	0.425585	0.425585
85	45.000	178.860	0.500	0.500	0.000	0.462519	0.462519
72	45.000	180.739	0.500	0.500	0.000	0.467812	0.467812
22	45.000	181.624	0.500	0.500	0.000	0.47028	0.47028
78	45.000	190.282	0.500	0.500	0.000	0.494636	0.494636
64	45.000	192.815	0.500	0.500	0.000	0.501768	0.501768
70	45.000	205.419	0.500	0.500	0.000	0.535317	0.535317
62	45.000	208.420	0.500	0.500	0.000	0.542712	0.542712
77	45.000	217.124	0.500	0.500	0.000	0.564154	0.564154
3	45.000	224.264	0.500	0.500	0.000	0.581729	0.581729
63	45.000	240.309	0.500	0.500	0.000	0.621254	0.621254
85	45.000	262.818	0.500	0.500	0.000	0.668618	0.668618
86	45.000	280.520	0.500	0.500	0.000	0.701058	0.701058
62	45.000	307.054	0.500	0.500	0.000	0.749707	0.749707
3	45.000	330.704	0.500	0.500	0.000	0.793051	0.793051
71	45.000	334.799	0.500	0.500	0.000	0.800553	0.800553
78	45.000	369.316	0.500	0.500	0.000	0.863825	0.863825
70	45.000	399.930	0.500	0.500	0.000	0.919948	0.919948
86	45.000	416.084	0.500	0.500	0.000	0.949544	0.949544
63	45.000	469.404	0.500	0.500	0.000	1.04729	1.04729
78	45.000	548.350	0.500	0.500	0.000	1.15527	1.15527
70	45.000	594.441	0.500	0.500	0.000	1.20475	1.20475
71	45.000	660.218	0.500	0.500	0.000	1.27535	1.27535
63	45.000	698.499	0.500	0.500	0.000	1.31645	1.31645
71	45.000	985.637	0.500	0.500	0.000	1.62466	1.62466
