WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
6	45.000	16.324	0.701	0.299	-0.000	4.0808e-06	4.0808e-06
52	45.000	16.378	0.692	0.308	-0.000	4.09445e-06	4.09445e-06
7	45.000	16.378	0.698	0.302	-0.000	4.09438e-06	4.09438e-06
37	45.000	16.382	0.668	0.332	0.000	4.09568e-06	4.09568e-06
22	45.000	16.384	0.628	0.372	0.000	4.09585e-06	4.09585e-06
82	45.000	16.386	0.697	0.303	0.000	4.09659e-06	4.09659e-06
67	45.000	16.390	0.637	0.363	-0.000	4.09748e-06	4.09748e-06
73	45.000	26.655	0.766	0.234	0.000	0.000784933	0.000784933
88	45.000	26.700	0.757	0.243	0.000	0.000801005	0.000801005
28	45.000	26.835	0.760	0.240	-0.000	0.000812914	0.000812914
43	45.000	26.840	0.761	0.239	-0.000	0.000812134	0.000812134
13	45.000	27.025	0.756	0.244	0.000	0.00084062	0.00084062
58	45.000	27.060	0.751	0.249	0.000	0.00085101	0.00085101
27	45.000	27.899	0.718	0.282	-0.000	0.000996724	0.000996724
12	45.000	28.663	0.726	0.274	0.000	0.00108098	0.00108098
74	45.000	30.855	0.732	0.268	0.000	0.00134051	0.00134051
89	45.000	30.900	0.732	0.268	0.000	0.00134709	0.00134709
29	45.000	30.990	0.733	0.267	0.000	0.00135587	0.00135587
44	45.000	31.020	0.733	0.267	0.000	0.00135982	0.00135982
42	45.000	31.099	0.709	0.291	-0.000	0.00141535	0.00141535
57	45.000	31.131	0.703	0.297	0.000	0.00143138	0.00143138
14	45.000	31.135	0.731	0.269	0.000	0.00137777	0.00137777
59	45.000	31.155	0.731	0.269	0.000	0.00138104	0.00138104
87	45.000	31.656	0.693	0.307	0.000	0.00152039	0.00152039
61	45.000	31.757	0.724	0.276	0.000	0.00146809	0.00146809
76	45.000	31.957	0.732	0.268	0.000	0.00147825	0.00147825
16	45.000	31.998	0.733	0.267	-0.000	0.00148091	0.00148091
31	45.000	32.176	0.731	0.269	0.000	0.00150681	0.00150681
1	45.000	32.294	0.728	0.272	0.000	0.00152764	0.00152764
46	45.000	32.442	0.728	0.272	0.000	0.00154484	0.00154484
26	45.000	32.693	0.694	0.306	-0.000	0.00165161	0.00165161
17	45.000	33.916	0.717	0.283	-0.000	0.00175609	0.00175609
25	45.000	34.340	0.711	0.289	0.000	0.00182484	0.00182484
32	45.000	35.460	0.701	0.299	0.000	0.00199251	0.00199251
24	45.000	36.400	0.710	0.290	-0.000	0.00208777	0.00208777
84	45.000	37.406	0.706	0.294	0.000	0.00222922	0.00222922
60	45.000	37.615	0.714	0.286	-0.000	0.00222952	0.00222952
15	45.000	37.725	0.716	0.284	0.000	0.00223755	0.00223755
30	45.000	37.785	0.716	0.284	-0.000	0.00224389	0.00224389
75	45.000	37.790	0.714	0.286	0.000	0.00225046	0.00225046
45	45.000	37.830	0.716	0.284	-0.000	0.00225021	0.00225021
0	45.000	37.860	0.716	0.284	0.000	0.00225332	0.00225332
54	45.000	38.891	0.702	0.298	-0.000	0.00243154	0.00243154
19	45.000	38.918	0.698	0.302	0.000	0.00244814	0.00244814
9	45.000	39.314	0.702	0.298	-0.000	0.00248505	0.00248505
47	45.000	39.470	0.688	0.312	0.000	0.00255411	0.00255411
50	45.000	39.628	0.702	0.298	0.000	0.00252683	0.00252683
80	45.000	39.687	0.706	0.294	0.000	0.00252053	0.00252053
39	45.000	39.954	0.705	0.295	0.000	0.00255614	0.00255614
5	45.000	40.898	0.698	0.302	0.000	0.00270295	0.00270295
65	45.000	41.573	0.698	0.302	0.000	0.00279184	0.00279184
34	45.000	41.674	0.698	0.302	0.000	0.00280153	0.00280153
49	45.000	42.168	0.695	0.305	0.000	0.00287727	0.00287727
81	45.000	42.402	0.703	0.297	0.000	0.00287896	0.00287896
8	45.000	42.434	0.704	0.296	0.000	0.00287739	0.00287739
83	45.000	42.629	0.700	0.300	0.000	0.00291835	0.00291835
73	45.000	42.648	0.766	0.234	0.000	0.00265953	0.00265953
33	45.000	42.651	0.690	0.310	-0.000	0.00295995	0.00295995
88	45.000	42.720	0.757	0.243	0.000	0.00270401	0.00270401
28	45.000	42.936	0.760	0.240	-0.000	0.00271591	0.00271591
43	45.000	42.944	0.761	0.239	-0.000	0.00271269	0.00271269
23	45.000	43.011	0.699	0.301	0.000	0.00297328	0.00297328
20	45.000	43.101	0.694	0.306	-0.000	0.00300403	0.00300403
13	45.000	43.240	0.756	0.244	0.000	0.00276974	0.00276974
58	45.000	43.296	0.751	0.249	0.000	0.00279665	0.00279665
6	45.000	43.366	0.701	0.299	-0.000	0.00301098	0.00301098
53	45.000	43.372	0.699	0.301	-0.000	0.00301783	0.00301783
7	45.000	43.609	0.698	0.302	-0.000	0.00305226	0.00305226
35	45.000	43.649	0.699	0.301	-0.000	0.00305377	0.00305377
82	45.000	43.920	0.697	0.303	0.000	0.00309654	0.00309654
38	45.000	44.011	0.699	0.301	-0.000	0.00309978	0.00309978
68	45.000	44.532	0.696	0.304	0.000	0.0031802	0.0031802
69	45.000	44.549	0.692	0.308	0.000	0.0032014	0.0032014
18	45.000	44.896	0.690	0.310	-0.000	0.00325206	0.00325206
51	45.000	45.629	0.696	0.304	-0.000	0.00332086	0.00332086
55	45.000	46.305	0.686	0.314	0.000	0.00345517	0.00345517
27	45.000	46.370	0.718	0.282	-0.000	0.00331587	0.00331587
48	45.000	47.069	0.682	0.318	0.000	0.00357791	0.00357791
12	45.000	47.818	0.726	0.274	0.000	0.00346034	0.00346034
36	45.000	48.423	0.692	0.308	-0.000	0.00370413	0.00370413
40	45.000	48.734	0.693	0.307	0.000	0.00373928	0.00373928
74	45.000	49.368	0.732	0.268	0.000	0.0036184	0.0036184
89	45.000	49.440	0.732	0.268	0.000	0.00362982	0.00362982
29	45.000	49.584	0.733	0.267	0.000	0.00364133	0.00364133
44	45.000	49.632	0.733	0.267	0.000	0.00364797	0.00364797
14	45.000	49.816	0.731	0.269	0.000	0.00368091	0.00368091
59	45.000	49.848	0.731	0.269	0.000	0.00368692	0.00368692
4	45.000	50.471	0.684	0.316	0.000	0.00420625	0.00420625
52	45.000	50.686	0.692	0.308	-0.000	0.0042703	0.0042703
61	45.000	50.900	0.724	0.276	0.000	0.00418002	0.00418002
76	45.000	51.220	0.732	0.268	0.000	0.00429164	0.00429164
16	45.000	51.312	0.733	0.267	-0.000	0.00432752	0.00432752
31	45.000	51.664	0.731	0.269	0.000	0.00451065	0.00451065
41	45.000	51.681	0.675	0.325	-0.000	0.0049169	0.0049169
1	45.000	51.836	0.728	0.272	0.000	0.00461571	0.00461571
46	45.000	52.128	0.728	0.272	0.000	0.00475392	0.00475392
57	45.000	52.746	0.703	0.297	0.000	0.0052614	0.0052614
42	45.000	52.762	0.709	0.291	-0.000	0.00521841	0.00521841
2	45.000	52.794	0.672	0.328	-0.000	0.00554815	0.00554815
87	45.000	53.946	0.693	0.307	0.000	0.0059793	0.0059793
10	45.000	54.299	0.668	0.332	0.000	0.00641203	0.00641203
37	45.000	55.094	0.668	0.332	0.000	0.00685661	0.00685661
26	45.000	55.946	0.694	0.306	-0.000	0.00701188	0.00701188
17	45.000	56.596	0.717	0.283	-0.000	0.00707649	0.00707649
11	45.000	57.197	0.654	0.346	0.000	0.00819623	0.00819623
66	45.000	57.368	0.666	0.334	-0.000	0.00813353	0.00813353
25	45.000	57.692	0.711	0.289	0.000	0.00770809	0.00770809
21	45.000	58.258	0.660	0.340	0.000	0.00870883	0.00870883
79	45.000	58.281	0.651	0.349	-0.000	0.00885293	0.00885293
73	45.000	58.641	0.766	0.234	0.000	0.00737828	0.00737828
88	45.000	58.740	0.757	0.243	0.000	0.0075567	0.0075567
28	45.000	59.037	0.760	0.240	-0.000	0.00764051	0.00764051
43	45.000	59.048	0.761	0.239	-0.000	0.00762928	0.00762928
24	45.000	59.326	0.710	0.290	-0.000	0.00854349	0.00854349
13	45.000	59.455	0.756	0.244	0.000	0.00789712	0.00789712
58	45.000	59.532	0.751	0.249	0.000	0.00801011	0.00801011
32	45.000	59.676	0.701	0.299	0.000	0.00886181	0.00886181
56	45.000	59.745	0.641	0.359	0.000	0.00985644	0.00985644
60	45.000	60.184	0.714	0.286	-0.000	0.00891191	0.00891191
15	45.000	60.360	0.716	0.284	0.000	0.00896978	0.00896978
30	45.000	60.456	0.716	0.284	-0.000	0.00901136	0.00901136
75	45.000	60.464	0.714	0.286	0.000	0.00904687	0.00904687
45	45.000	60.528	0.716	0.284	-0.000	0.00905077	0.00905077
0	45.000	60.576	0.716	0.284	0.000	0.00907116	0.00907116
84	45.000	61.394	0.706	0.294	0.000	0.0096715	0.0096715
54	45.000	64.226	0.702	0.298	-0.000	0.0111993	0.0111993
50	45.000	64.252	0.702	0.298	0.000	0.0112164	0.0112164
80	45.000	64.494	0.706	0.294	0.000	0.0112567	0.0112567
27	45.000	64.841	0.718	0.282	-0.000	0.0111641	0.0111641
19	45.000	65.018	0.698	0.302	0.000	0.0116937	0.0116937
9	45.000	65.090	0.702	0.298	-0.000	0.01164	0.01164
67	45.000	66.169	0.637	0.363	-0.000	0.0136734	0.0136734
39	45.000	66.432	0.705	0.295	0.000	0.0122587	0.0122587
72	45.000	66.481	0.631	0.369	0.000	0.0140159	0.0140159
5	45.000	66.794	0.698	0.302	0.000	0.0126119	0.0126119
12	45.000	66.973	0.726	0.274	0.000	0.0120442	0.0120442
47	45.000	67.628	0.688	0.312	0.000	0.0132997	0.0132997
74	45.000	67.881	0.732	0.268	0.000	0.0123238	0.0123238
89	45.000	67.980	0.732	0.268	0.000	0.0123841	0.0123841
29	45.000	68.178	0.733	0.267	0.000	0.0124498	0.0124498
44	45.000	68.244	0.733	0.267	0.000	0.0124851	0.0124851
65	45.000	68.270	0.698	0.302	0.000	0.0133907	0.0133907
14	45.000	68.497	0.731	0.269	0.000	0.012657	0.012657
81	45.000	68.502	0.703	0.297	0.000	0.0133829	0.0133829
59	45.000	68.541	0.731	0.269	0.000	0.0126883	0.0126883
8	45.000	69.044	0.704	0.296	0.000	0.0136247	0.0136247
83	45.000	69.536	0.700	0.300	0.000	0.0139837	0.0139837
61	45.000	70.043	0.724	0.276	0.000	0.0135962	0.0135962
23	45.000	70.248	0.699	0.301	0.000	0.0144771	0.0144771
6	45.000	70.408	0.701	0.299	-0.000	0.0145579	0.0145579
76	45.000	70.483	0.732	0.268	0.000	0.0137553	0.0137553
34	45.000	70.522	0.698	0.302	0.000	0.0147179	0.0147179
16	45.000	70.626	0.733	0.267	-0.000	0.0138343	0.0138343
7	45.000	70.840	0.698	0.302	-0.000	0.0149989	0.0149989
53	45.000	70.912	0.699	0.301	-0.000	0.0150336	0.0150336
31	45.000	71.152	0.731	0.269	0.000	0.0143049	0.0143049
20	45.000	71.262	0.694	0.306	-0.000	0.015489	0.015489
1	45.000	71.378	0.728	0.272	0.000	0.014572	0.014572
49	45.000	71.442	0.695	0.305	0.000	0.0156012	0.0156012
82	45.000	71.454	0.697	0.303	0.000	0.0155564	0.0155564
22	45.000	71.464	0.628	0.372	0.000	0.0176628	0.0176628
46	45.000	71.814	0.728	0.272	0.000	0.0149035	0.0149035
38	45.000	72.244	0.699	0.301	-0.000	0.0161743	0.0161743
35	45.000	72.356	0.699	0.301	-0.000	0.0162768	0.0162768
64	45.000	72.773	0.619	0.381	0.000	0.0192776	0.0192776
68	45.000	73.386	0.696	0.304	0.000	0.0172629	0.0172629
33	45.000	73.992	0.690	0.310	-0.000	0.0179945	0.0179945
57	45.000	74.361	0.703	0.297	0.000	0.0178416	0.0178416
42	45.000	74.425	0.709	0.291	-0.000	0.0176721	0.0176721
51	45.000	74.936	0.696	0.304	-0.000	0.0185948	0.0185948
69	45.000	75.746	0.692	0.308	0.000	0.0194789	0.0194789
87	45.000	76.236	0.693	0.307	0.000	0.0198656	0.0198656
18	45.000	78.490	0.690	0.310	-0.000	0.0219391	0.0219391
26	45.000	79.199	0.694	0.306	-0.000	0.0223744	0.0223744
17	45.000	79.276	0.717	0.283	-0.000	0.0214024	0.0214024
77	45.000	79.844	0.603	0.397	-0.000	0.0273536	0.0273536
36	45.000	80.538	0.692	0.308	-0.000	0.0236588	0.0236588
25	45.000	81.044	0.711	0.289	0.000	0.023167	0.023167
55	45.000	81.552	0.686	0.314	0.000	0.0248449	0.0248449
24	45.000	82.252	0.710	0.290	-0.000	0.0242053	0.0242053
48	45.000	82.748	0.682	0.318	0.000	0.0261633	0.0261633
60	45.000	82.753	0.714	0.286	-0.000	0.0244038	0.0244038
15	45.000	82.995	0.716	0.284	0.000	0.0244995	0.0244995
30	45.000	83.127	0.716	0.284	-0.000	0.0245868	0.0245868
75	45.000	83.138	0.714	0.286	0.000	0.0247011	0.0247011
45	45.000	83.226	0.716	0.284	-0.000	0.02468	0.02468
0	45.000	83.292	0.716	0.284	0.000	0.0247227	0.0247227
32	45.000	83.892	0.701	0.299	0.000	0.0260817	0.0260817
52	45.000	84.994	0.692	0.308	-0.000	0.0275526	0.0275526
84	45.000	85.382	0.706	0.294	0.000	0.0270919	0.0270919
40	45.000	86.480	0.693	0.307	0.000	0.0287906	0.0287906
4	45.000	88.052	0.684	0.316	0.000	0.0307824	0.0307824
50	45.000	88.876	0.702	0.298	0.000	0.0303129	0.0303129
80	45.000	89.301	0.706	0.294	0.000	0.0304021	0.0304021
54	45.000	89.561	0.702	0.298	-0.000	0.0308881	0.0308881
9	45.000	90.866	0.702	0.298	-0.000	0.0319838	0.0319838
19	45.000	91.118	0.698	0.302	0.000	0.0325028	0.0325028
5	45.000	92.690	0.698	0.302	0.000	0.0338404	0.0338404
39	45.000	92.910	0.705	0.295	0.000	0.0334882	0.0334882
37	45.000	93.806	0.668	0.332	0.000	0.0371789	0.0371789
41	45.000	93.912	0.675	0.325	-0.000	0.0367114	0.0367114
2	45.000	94.278	0.672	0.328	-0.000	0.0372762	0.0372762
81	45.000	94.602	0.703	0.297	0.000	0.0351218	0.0351218
85	45.000	94.902	0.591	0.409	-0.000	0.0439076	0.0439076
65	45.000	94.967	0.698	0.302	0.000	0.0358386	0.0358386
8	45.000	95.654	0.704	0.296	0.000	0.0359013	0.0359013
47	45.000	95.786	0.688	0.312	0.000	0.0373648	0.0373648
83	45.000	96.443	0.700	0.300	0.000	0.0369045	0.0369045
6	45.000	97.450	0.701	0.299	-0.000	0.037724	0.037724
23	45.000	97.485	0.699	0.301	0.000	0.037923	0.037923
10	45.000	97.544	0.668	0.332	0.000	0.0406013	0.0406013
7	45.000	98.071	0.698	0.302	-0.000	0.0384657	0.0384657
66	45.000	98.450	0.666	0.334	-0.000	0.0416116	0.0416116
53	45.000	98.452	0.699	0.301	-0.000	0.0387125	0.0387125
82	45.000	98.988	0.697	0.303	0.000	0.0393422	0.0393422
34	45.000	99.370	0.698	0.302	0.000	0.0395626	0.0395626
20	45.000	99.423	0.694	0.306	-0.000	0.0400147	0.0400147
21	45.000	100.210	0.660	0.340	0.000	0.0438472	0.0438472
38	45.000	100.477	0.699	0.301	-0.000	0.0406033	0.0406033
49	45.000	100.716	0.695	0.305	0.000	0.0412469	0.0412469
35	45.000	101.063	0.699	0.301	-0.000	0.0413189	0.0413189
68	45.000	102.240	0.696	0.304	0.000	0.043014	0.043014
79	45.000	103.800	0.651	0.349	-0.000	0.0495016	0.0495016
51	45.000	104.243	0.696	0.304	-0.000	0.0453969	0.0453969
11	45.000	104.876	0.654	0.346	0.000	0.0506367	0.0506367
33	45.000	105.333	0.690	0.310	-0.000	0.0473614	0.0473614
69	45.000	106.943	0.692	0.308	0.000	0.0491708	0.0491708
62	45.000	109.786	0.580	0.420	-0.000	0.0649212	0.0649212
56	45.000	109.968	0.641	0.359	0.000	0.0590394	0.0590394
18	45.000	112.084	0.690	0.310	-0.000	0.0555949	0.0555949
36	45.000	112.653	0.692	0.308	-0.000	0.0560822	0.0560822
67	45.000	115.948	0.637	0.363	-0.000	0.0677003	0.0677003
55	45.000	116.799	0.686	0.314	0.000	0.0619486	0.0619486
3	45.000	117.824	0.579	0.421	0.000	0.0774063	0.0774063
48	45.000	118.427	0.682	0.318	0.000	0.0646516	0.0646516
52	45.000	119.302	0.692	0.308	-0.000	0.0641624	0.0641624
72	45.000	123.610	0.631	0.369	0.000	0.079395	0.079395
40	45.000	124.226	0.693	0.307	0.000	0.06999	0.06999
4	45.000	125.633	0.684	0.316	0.000	0.0732857	0.0732857
22	45.000	126.544	0.628	0.372	0.000	0.0839928	0.0839928
37	45.000	132.518	0.668	0.332	0.000	0.0848869	0.0848869
64	45.000	132.794	0.619	0.381	0.000	0.0944572	0.0944572
2	45.000	135.762	0.672	0.328	-0.000	0.0882185	0.0882185
41	45.000	136.143	0.675	0.325	-0.000	0.0881215	0.0881215
66	45.000	139.532	0.666	0.334	-0.000	0.0942399	0.0942399
10	45.000	140.789	0.668	0.332	0.000	0.0954507	0.0954507
21	45.000	142.162	0.660	0.340	0.000	0.0988767	0.0988767
86	45.000	144.956	0.562	0.438	0.000	0.121654	0.121654
77	45.000	148.484	0.603	0.397	-0.000	0.120845	0.120845
79	45.000	149.319	0.651	0.349	-0.000	0.11047	0.11047
11	45.000	152.555	0.654	0.346	0.000	0.114375	0.114375
56	45.000	160.191	0.641	0.359	0.000	0.129195	0.129195
67	45.000	165.727	0.637	0.363	-0.000	0.138506	0.138506
85	45.000	178.860	0.591	0.409	-0.000	0.173788	0.173788
72	45.000	180.739	0.631	0.369	0.000	0.163709	0.163709
22	45.000	181.624	0.628	0.372	0.000	0.166123	0.166123
78	45.000	190.282	0.550	0.450	-0.000	0.20408	0.20408
64	45.000	192.815	0.619	0.381	0.000	0.187078	0.187078
70	45.000	205.419	0.552	0.448	0.000	0.230949	0.230949
62	45.000	208.420	0.580	0.420	-0.000	0.227242	0.227242
77	45.000	217.124	0.603	0.397	-0.000	0.233892	0.233892
3	45.000	224.264	0.579	0.421	0.000	0.255099	0.255099
63	45.000	240.309	0.553	0.447	0.000	0.293893	0.293893
85	45.000	262.818	0.591	0.409	-0.000	0.312423	0.312423
86	45.000	280.520	0.562	0.438	0.000	0.354439	0.354439
62	45.000	307.054	0.580	0.420	-0.000	0.383704	0.383704
3	45.000	330.704	0.579	0.421	0.000	0.420005	0.420005
71	45.000	334.799	0.541	0.459	-0.000	0.453048	0.453048
78	45.000	369.316	0.550	0.450	-0.000	0.500438	0.500438
70	45.000	399.930	0.552	0.448	0.000	0.547199	0.547199
86	45.000	416.084	0.562	0.438	0.000	0.563677	0.563677
63	45.000	469.404	0.553	0.447	0.000	0.655837	0.655837
78	45.000	548.350	0.550	0.450	-0.000	0.767938	0.767938
70	45.000	594.441	0.552	0.448	0.000	0.824226	0.824226
71	45.000	660.218	0.541	0.459	-0.000	0.926103	0.926103
63	45.000	698.499	0.553	0.447	0.000	0.955434	0.955434
71	45.000	985.637	0.541	0.459	-0.000	1.34828	1.34828
